.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1284
.WRITER_ID hw

.PEN_DOWN
3230 3020 3243212
3246 3024 3243227
3252 3032 3243242
3256 3034 3243257
3256 3034 3243272
3256 3034 3243287
3230 3018 3243302
3150 2942 3243317
3096 2888 3243332
3068 2849 3243347
3068 2827 3243362
3084 2817 3243377
3122 2825 3243392
3158 2849 3243407
3186 2869 3243422
3192 2873 3243437
3192 2873 3243452
3172 2851 3243467
3140 2807 3243482
3112 2753 3243497
3106 2725 3243512
3106 2705 3243527
3122 2695 3243542
3144 2695 3243557
3184 2725 3243572
3228 2759 3243587
3280 2799 3243602
3316 2817 3243617
3343 2829 3243632
3365 2831 3243647
3369 2827 3243662
3357 2801 3243677
3333 2761 3243692
3306 2729 3243707
3304 2717 3243722
3304 2717 3243737
3323 2727 3243752
3367 2771 3243767
3439 2805 3243782
3491 2825 3243797
3517 2829 3243812
3531 2821 3243827
3527 2789 3243842
3507 2751 3243857
3475 2717 3243872
3451 2703 3243887
3439 2703 3243902
3439 2711 3243917
.PEN_UP
.PEN_DOWN
3605 2759 3244037
3635 2777 3244052
3671 2805 3244067
3711 2837 3244082
3719 2847 3244097
3715 2853 3244112
3707 2851 3244127
3679 2839 3244142
3655 2811 3244157
3641 2787 3244172
3629 2757 3244187
3631 2743 3244202
3639 2739 3244217
3645 2735 3244232
3663 2735 3244247
3687 2743 3244262
3717 2765 3244277
3749 2785 3244292
3779 2801 3244307
3795 2807 3244322
3801 2805 3244337
3797 2789 3244352
3791 2763 3244367
3793 2753 3244382
3815 2753 3244397
3843 2761 3244412
3875 2765 3244427
3889 2765 3244442
3917 2765 3244457
.PEN_UP
