.VERSION 1.0
.INCLUDE uqb/uqb0.doc
.INCLUDE uqb/data/pe.dat
.SEGMENT CHARACTER 28-29 OK "1"
.SEGMENT CHARACTER 31 OK "3"
.SEGMENT CHARACTER 33-34 OK "5"
.SEGMENT CHARACTER 36-37 OK "7"
.SEGMENT CHARACTER 38 OK "8"
.SEGMENT CHARACTER 39 OK "9"
.SEGMENT CHARACTER 117-118 OK "0"
.SEGMENT CHARACTER 121 OK "2"
.SEGMENT CHARACTER 122 OK "3"
.SEGMENT CHARACTER 127-128 OK "7"
.SEGMENT CHARACTER 129 OK "8"
.SEGMENT CHARACTER 130 OK "9"
.SEGMENT CHARACTER 207-208 OK "0"
.SEGMENT CHARACTER 213 OK "4"
.SEGMENT CHARACTER 214-215 OK "5"
.SEGMENT CHARACTER 216 OK "6"
.SEGMENT CHARACTER 296-297 OK "0"
.SEGMENT CHARACTER 300 OK "2"
.SEGMENT CHARACTER 301 OK "3"
.SEGMENT CHARACTER 302 OK "4"
.SEGMENT CHARACTER 303-304 OK "5"
.SEGMENT CHARACTER 305 OK "6"
.SEGMENT CHARACTER 309 OK "9"
.SEGMENT CHARACTER 397-398 OK "5"
.SEGMENT CHARACTER 399 OK "6"
.SEGMENT CHARACTER 400-401 OK "7"
.SEGMENT CHARACTER 402 OK "8"
.SEGMENT CHARACTER 403 OK "9"
.SEGMENT CHARACTER 482-483 OK "0"
.SEGMENT CHARACTER 484-485 OK "1"
.SEGMENT CHARACTER 489-490 OK "5"
.SEGMENT CHARACTER 494 OK "8"
.SEGMENT CHARACTER 495 OK "9"
.SEGMENT CHARACTER 577 OK "2"
.SEGMENT CHARACTER 579 OK "4"
.SEGMENT CHARACTER 586 OK "9"
.SEGMENT CHARACTER 666-667 OK "1"
.SEGMENT CHARACTER 670 OK "4"
.SEGMENT CHARACTER 671-672 OK "5"
.SEGMENT CHARACTER 674-675 OK "7"
.SEGMENT CHARACTER 676 OK "8"
.SEGMENT CHARACTER 761 OK "2"
.SEGMENT CHARACTER 766 OK "6"
.SEGMENT CHARACTER 767-768 OK "7"
.SEGMENT CHARACTER 770 OK "9"
.SEGMENT CHARACTER 849-850 OK "0"
.SEGMENT CHARACTER 851-852 OK "1"
.SEGMENT CHARACTER 854 OK "3"
.SEGMENT CHARACTER 855 OK "4"
.SEGMENT CHARACTER 856-857 OK "5"
.SEGMENT CHARACTER 859-860 OK "7"
.SEGMENT CHARACTER 941-942 OK "0"
.SEGMENT CHARACTER 945 OK "2"
.SEGMENT CHARACTER 946 OK "3"
.SEGMENT CHARACTER 947 OK "4"
.SEGMENT CHARACTER 948-949 OK "5"
.SEGMENT CHARACTER 951-952 OK "7"
