.VERSION 1.0
.INCLUDE uqb/uqb0.doc
.INCLUDE uqb/data/ja.dat
.SEGMENT CHARACTER 24-25 OK "0"
.SEGMENT CHARACTER 28-29 OK "2"
.SEGMENT CHARACTER 30 OK "3"
.SEGMENT CHARACTER 31-32 OK "4"
.SEGMENT CHARACTER 135 OK "1"
.SEGMENT CHARACTER 140-141 OK "5"
.SEGMENT CHARACTER 143-144 OK "7"
.SEGMENT CHARACTER 246 OK "2"
.SEGMENT CHARACTER 247 OK "3"
.SEGMENT CHARACTER 250-251 OK "5"
.SEGMENT CHARACTER 252 OK "6"
.SEGMENT CHARACTER 255 OK "8"
.SEGMENT CHARACTER 338-339 OK "0"
.SEGMENT CHARACTER 340 OK "1"
.SEGMENT CHARACTER 341 OK "2"
.SEGMENT CHARACTER 342 OK "3"
.SEGMENT CHARACTER 343-344 OK "4"
.SEGMENT CHARACTER 347 OK "6"
.SEGMENT CHARACTER 350 OK "8"
.SEGMENT CHARACTER 439 OK "1"
.SEGMENT CHARACTER 442-443 OK "4"
.SEGMENT CHARACTER 446 OK "6"
.SEGMENT CHARACTER 447-448 OK "7"
.SEGMENT CHARACTER 449 OK "8"
.SEGMENT CHARACTER 539 OK "1"
.SEGMENT CHARACTER 546 OK "6"
.SEGMENT CHARACTER 642-643 OK "2"
.SEGMENT CHARACTER 650-651 OK "7"
.SEGMENT CHARACTER 652 OK "8"
.SEGMENT CHARACTER 735-736 OK "0"
.SEGMENT CHARACTER 740-741 OK "4"
.SEGMENT CHARACTER 744 OK "6"
.SEGMENT CHARACTER 745-746 OK "7"
.SEGMENT CHARACTER 748 OK "9"
.SEGMENT CHARACTER 833-834 OK "0"
.SEGMENT CHARACTER 838 OK "3"
.SEGMENT CHARACTER 839-840 OK "4"
.SEGMENT CHARACTER 844-845 OK "7"
.SEGMENT CHARACTER 936-937 OK "0"
.SEGMENT CHARACTER 939-940 OK "2"
.SEGMENT CHARACTER 941 OK "3"
.SEGMENT CHARACTER 944-945 OK "5"
.SEGMENT CHARACTER 947-948 OK "7"
.SEGMENT CHARACTER 1039 OK "1"
.SEGMENT CHARACTER 1041 OK "3"
.SEGMENT CHARACTER 1046 OK "6"
.SEGMENT CHARACTER 1049 OK "8"
.SEGMENT CHARACTER 1050-1051 OK "9"
.SEGMENT CHARACTER 1140 OK "1"
.SEGMENT CHARACTER 1142 OK "3"
.SEGMENT CHARACTER 1145-1146 OK "5"
.SEGMENT CHARACTER 1148-1149 OK "7"
.SEGMENT CHARACTER 1151 OK "9"
.SEGMENT CHARACTER 1236 OK "2"
.SEGMENT CHARACTER 1242 OK "6"
.SEGMENT CHARACTER 1246 OK "9"
.SEGMENT CHARACTER 1331-1332 OK "0"
.SEGMENT CHARACTER 1335 OK "3"
.SEGMENT CHARACTER 1341-1342 OK "7"
.SEGMENT CHARACTER 1343 OK "8"
.SEGMENT CHARACTER 1344 OK "9"
.SEGMENT CHARACTER 1429 OK "1"
.SEGMENT CHARACTER 1430 OK "2"
.SEGMENT CHARACTER 1432-1433 OK "4"
.SEGMENT CHARACTER 1434-1435 OK "5"
.SEGMENT CHARACTER 1436 OK "6"
.SEGMENT CHARACTER 1437-1438 OK "7"
.SEGMENT CHARACTER 1439 OK "8"
.SEGMENT CHARACTER 1525-1526 OK "0"
.SEGMENT CHARACTER 1527 OK "1"
.SEGMENT CHARACTER 1528 OK "2"
.SEGMENT CHARACTER 1530-1531 OK "4"
.SEGMENT CHARACTER 1532-1534 OK "5"
.SEGMENT CHARACTER 1536-1537 OK "7"
.SEGMENT CHARACTER 1538 OK "8"
.SEGMENT CHARACTER 1626 OK "1"
.SEGMENT CHARACTER 1627 OK "2"
.SEGMENT CHARACTER 1629-1630 OK "4"
.SEGMENT CHARACTER 1631-1632 OK "5"
.SEGMENT CHARACTER 1633 OK "6"
.SEGMENT CHARACTER 1636 OK "8"
.SEGMENT CHARACTER 1637 OK "9"
.SEGMENT CHARACTER 1724 OK "3"
.SEGMENT CHARACTER 1730-1731 OK "7"
.SEGMENT CHARACTER 1733 OK "9"
.SEGMENT CHARACTER 1821 OK "2"
.SEGMENT CHARACTER 1825-1826 OK "5"
.SEGMENT CHARACTER 1831 OK "9"
.SEGMENT CHARACTER 1915 OK "1"
.SEGMENT CHARACTER 1917 OK "3"
.SEGMENT CHARACTER 1918-1919 OK "4"
.SEGMENT CHARACTER 1923-1924 OK "7"
.SEGMENT CHARACTER 1925 OK "8"
.SEGMENT CHARACTER 2017 OK "3"
.SEGMENT CHARACTER 2020-2021 OK "5"
.SEGMENT CHARACTER 2022 OK "6"
.SEGMENT CHARACTER 2023-2024 OK "7"
.SEGMENT CHARACTER 2025 OK "8"
.SEGMENT CHARACTER 2118-2119 OK "4"
.SEGMENT CHARACTER 2120-2121 OK "5"
.SEGMENT CHARACTER 2123-2124 OK "7"
.SEGMENT CHARACTER 2126 OK "9"
.SEGMENT CHARACTER 2213-2214 OK "0"
.SEGMENT CHARACTER 2217 OK "3"
.SEGMENT CHARACTER 2220-2221 OK "5"
.SEGMENT CHARACTER 2225 OK "8"
