.VERSION 1.0
.INCLUDE syn/syn1.doc
.INCLUDE syn/data/syn1/jcp-dig11.dat
.SEGMENT CHARACTER 0 OK "0"
.SEGMENT CHARACTER 1 OK "1"
.SEGMENT CHARACTER 2 OK "0"
.SEGMENT CHARACTER 4 OK "0"
.SEGMENT CHARACTER 15 OK "0"
.SEGMENT CHARACTER 17 OK "0"
.SEGMENT CHARACTER 19 OK "1"
.SEGMENT CHARACTER 21 OK "1"
.SEGMENT CHARACTER 31 OK "5"
.SEGMENT CHARACTER 35 OK "7"
.SEGMENT CHARACTER 36 OK "1"
.SEGMENT CHARACTER 39 OK "9"
.SEGMENT CHARACTER 43 OK "1"
.SEGMENT CHARACTER 44 OK "2"
.SEGMENT CHARACTER 46 OK "2"
.SEGMENT CHARACTER 49-50 OK "4"
.SEGMENT CHARACTER 52 OK "5"
.SEGMENT CHARACTER 56 OK "7"
.SEGMENT CHARACTER 57 OK "2"
.SEGMENT CHARACTER 59 OK "2"
.SEGMENT CHARACTER 60 OK "9"
.SEGMENT CHARACTER 61 OK "3"
.SEGMENT CHARACTER 62 OK "0"
.SEGMENT CHARACTER 64 OK "1"
.SEGMENT CHARACTER 66 OK "2"
.SEGMENT CHARACTER 67 OK "3"
.SEGMENT CHARACTER 68 OK "3"
.SEGMENT CHARACTER 69 OK "3"
.SEGMENT CHARACTER 70-71 OK "4"
.SEGMENT CHARACTER 72 OK "3"
.SEGMENT CHARACTER 73-74 OK "5"
.SEGMENT CHARACTER 76 OK "6"
.SEGMENT CHARACTER 78 OK "7"
.SEGMENT CHARACTER 85 OK "0"
.SEGMENT CHARACTER 95-96 OK "4"
.SEGMENT CHARACTER 97-98 OK "4"
.SEGMENT CHARACTER 99-100 OK "4"
.SEGMENT CHARACTER 107 OK "7"
.SEGMENT CHARACTER 110 OK "8"
.SEGMENT CHARACTER 113 OK "9"
.SEGMENT CHARACTER 117 OK "1"
.SEGMENT CHARACTER 119 OK "2"
.SEGMENT CHARACTER 120 OK "5"
.SEGMENT CHARACTER 123-124 OK "4"
.SEGMENT CHARACTER 127 OK "5"
.SEGMENT CHARACTER 128 OK "6"
.SEGMENT CHARACTER 131 OK "5"
.SEGMENT CHARACTER 134 OK "9"
.SEGMENT CHARACTER 140 OK "2"
.SEGMENT CHARACTER 141 OK "6"
.SEGMENT CHARACTER 142 OK "3"
.SEGMENT CHARACTER 143 OK "6"
.SEGMENT CHARACTER 144-145 OK "4"
.SEGMENT CHARACTER 147 OK "5"
.SEGMENT CHARACTER 149 OK "6"
.SEGMENT CHARACTER 150 OK "6"
.SEGMENT CHARACTER 151 OK "7"
.SEGMENT CHARACTER 152 OK "6"
.SEGMENT CHARACTER 155 OK "9"
.SEGMENT CHARACTER 156 OK "7"
.SEGMENT CHARACTER 160 OK "7"
.SEGMENT CHARACTER 161 OK "2"
.SEGMENT CHARACTER 163 OK "3"
.SEGMENT CHARACTER 164 OK "7"
.SEGMENT CHARACTER 165-166 OK "4"
.SEGMENT CHARACTER 167 OK "7"
.SEGMENT CHARACTER 170 OK "6"
.SEGMENT CHARACTER 174 OK "8"
.SEGMENT CHARACTER 175 OK "7"
.SEGMENT CHARACTER 178 OK "0"
.SEGMENT CHARACTER 183 OK "8"
.SEGMENT CHARACTER 186-187 OK "4"
.SEGMENT CHARACTER 190 OK "8"
.SEGMENT CHARACTER 191 OK "6"
.SEGMENT CHARACTER 199 OK "0"
.SEGMENT CHARACTER 200 OK "9"
.SEGMENT CHARACTER 202 OK "9"
.SEGMENT CHARACTER 203 OK "2"
.SEGMENT CHARACTER 208 OK "9"
.SEGMENT CHARACTER 209-210 OK "5"
.SEGMENT CHARACTER 213 OK "9"
.SEGMENT CHARACTER 215 OK "9"
.SEGMENT CHARACTER 216 OK "8"
.SEGMENT CHARACTER 218 OK "9"
.SEGMENT CHARACTER 219 OK "0"
.SEGMENT CHARACTER 221 OK "0"
.SEGMENT CHARACTER 223 OK "0"
.SEGMENT CHARACTER 224 OK "2"
.SEGMENT CHARACTER 232 OK "0"
.SEGMENT CHARACTER 235 OK "7"
.SEGMENT CHARACTER 236 OK "0"
.SEGMENT CHARACTER 239 OK "9"
.SEGMENT CHARACTER 244 OK "1"
.SEGMENT CHARACTER 245 OK "2"
.SEGMENT CHARACTER 247 OK "3"
.SEGMENT CHARACTER 251 OK "1"
.SEGMENT CHARACTER 252 OK "5"
.SEGMENT CHARACTER 253 OK "1"
.SEGMENT CHARACTER 255 OK "1"
.SEGMENT CHARACTER 256 OK "7"
.SEGMENT CHARACTER 257 OK "1"
.SEGMENT CHARACTER 258 OK "8"
.SEGMENT CHARACTER 259 OK "1"
.SEGMENT CHARACTER 260 OK "9"
.SEGMENT CHARACTER 261 OK "2"
.SEGMENT CHARACTER 262 OK "0"
.SEGMENT CHARACTER 264 OK "1"
.SEGMENT CHARACTER 267 OK "2"
.SEGMENT CHARACTER 275 OK "2"
.SEGMENT CHARACTER 278 OK "8"
.SEGMENT CHARACTER 283 OK "3"
.SEGMENT CHARACTER 284 OK "1"
.SEGMENT CHARACTER 287 OK "3"
.SEGMENT CHARACTER 289 OK "3"
.SEGMENT CHARACTER 292 OK "3"
