.VERSION 1.0
.INCLUDE app/app.doc
.INCLUDE app/data/app12/app1264.dat
.SEGMENT CHARACTER 2 ? "i"
.SEGMENT CHARACTER 3 ? "n"
.SEGMENT CHARACTER 4 ? "c"
.SEGMENT CHARACTER 5 ? "e"
.SEGMENT CHARACTER 6 ? "w"
.SEGMENT CHARACTER 7 ? "i"
.SEGMENT CHARACTER 8 ? "n"
.SEGMENT CHARACTER 9 ? "d"
.SEGMENT CHARACTER 12 ? "n"
.SEGMENT CHARACTER 13 ? "o"
.SEGMENT CHARACTER 14 ? "n"
.SEGMENT CHARACTER 15 ? "e"
.SEGMENT CHARACTER 16 ? "d"
.SEGMENT CHARACTER 17 ? "i"
.SEGMENT CHARACTER 18 ? "m"
.SEGMENT CHARACTER 19 ? "c"
.SEGMENT CHARACTER 20 ? "o"
.SEGMENT CHARACTER 21 ? "r"
.SEGMENT CHARACTER 22 ? "n"
.SEGMENT CHARACTER 23 ? "e"
.SEGMENT CHARACTER 24 ? "r"
