.VERSION 1.0
.INCLUDE syn/syn0.doc
.INCLUDE syn/data/syn0/pm.dat
.SEGMENT CHARACTER 75 OK "0"
.SEGMENT CHARACTER 77 OK "2"
.SEGMENT CHARACTER 78 OK "3"
.SEGMENT CHARACTER 81-82 OK "5"
.SEGMENT CHARACTER 85 OK "8"
.SEGMENT CHARACTER 86 OK "9"
.SEGMENT CHARACTER 184 OK "0"
.SEGMENT CHARACTER 185 OK "1"
.SEGMENT CHARACTER 187 OK "3"
.SEGMENT CHARACTER 188-189 OK "4"
.SEGMENT CHARACTER 190-191 OK "5"
.SEGMENT CHARACTER 193 OK "7"
.SEGMENT CHARACTER 194 OK "8"
.SEGMENT CHARACTER 292 OK "1"
.SEGMENT CHARACTER 297-298 OK "5"
.SEGMENT CHARACTER 301 OK "8"
.SEGMENT CHARACTER 403 OK "2"
.SEGMENT CHARACTER 404 OK "3"
.SEGMENT CHARACTER 405-406 OK "4"
.SEGMENT CHARACTER 407-408 OK "5"
.SEGMENT CHARACTER 411 OK "8"
.SEGMENT CHARACTER 412 OK "9"
.SEGMENT CHARACTER 510 OK "0"
.SEGMENT CHARACTER 511 OK "1"
.SEGMENT CHARACTER 516-517 OK "5"
.SEGMENT CHARACTER 521 OK "8"
.SEGMENT CHARACTER 618 OK "2"
.SEGMENT CHARACTER 620-621 OK "4"
.SEGMENT CHARACTER 622-623 OK "5"
.SEGMENT CHARACTER 625-626 OK "7"
.SEGMENT CHARACTER 627 OK "8"
.SEGMENT CHARACTER 726-727 OK "4"
.SEGMENT CHARACTER 731-732 OK "7"
.SEGMENT CHARACTER 733 OK "8"
.SEGMENT CHARACTER 734 OK "9"
.SEGMENT CHARACTER 836 OK "2"
.SEGMENT CHARACTER 837 OK "3"
.SEGMENT CHARACTER 838-839 OK "4"
.SEGMENT CHARACTER 845 OK "8"
.SEGMENT CHARACTER 944 OK "0"
.SEGMENT CHARACTER 945 OK "1"
.SEGMENT CHARACTER 947 OK "3"
.SEGMENT CHARACTER 948-949 OK "4"
.SEGMENT CHARACTER 955 OK "8"
.SEGMENT CHARACTER 956 OK "9"
.SEGMENT CHARACTER 1051 OK "0"
.SEGMENT CHARACTER 1052 OK "1"
.SEGMENT CHARACTER 1053 OK "2"
.SEGMENT CHARACTER 1060-1061 OK "7"
.SEGMENT CHARACTER 1063 OK "9"
