.VERSION 1.0
.INCLUDE ced/ced3.lex
.INCLUDE ced/ced3.doc
.INCLUDE ced/data/racy0978_s_0l.dat
.SEGMENT CHARACTER 364 ? "3"
.SEGMENT CHARACTER 366-367 ? "5"
.SEGMENT CHARACTER 372-373 ? "4"
.SEGMENT CHARACTER 374 ? "1"
.SEGMENT CHARACTER 379 ? "2"
.SEGMENT CHARACTER 381 ? "6"
.SEGMENT CHARACTER 386 ? "3"
.SEGMENT CHARACTER 387 ? "0"
.SEGMENT CHARACTER 390 ? "1"
.SEGMENT CHARACTER 391 ? "6"
.SEGMENT CHARACTER 395 ? "2"
.SEGMENT CHARACTER 397-398 ? "4"
.SEGMENT CHARACTER 399 ? "7"
.SEGMENT CHARACTER 404 ? "3"
.SEGMENT CHARACTER 405 ? "9"
.SEGMENT CHARACTER 407-408 ? "5"
.SEGMENT CHARACTER 409 ? "2"
.SEGMENT CHARACTER 410 ? "9"
.SEGMENT CHARACTER 411 ? "4"
.SEGMENT CHARACTER 413 ? "6"
.SEGMENT CHARACTER 414 ? "2"
.SEGMENT CHARACTER 415 ? "3"
.SEGMENT CHARACTER 418 ? "1"
.SEGMENT CHARACTER 419 ? "5"
.SEGMENT CHARACTER 421 ? "0"
.SEGMENT CHARACTER 422 ? "8"
.SEGMENT CHARACTER 427 ? "8"
.SEGMENT CHARACTER 428 ? "0"
.SEGMENT CHARACTER 429 ? "0"
.SEGMENT CHARACTER 431 ? "9"
.SEGMENT CHARACTER 432 ? "7"
.SEGMENT CHARACTER 433 ? "8"
.SEGMENT CHARACTER 435 ? "2"
.SEGMENT CHARACTER 436 ? "1"
.SEGMENT CHARACTER 437 ? "7"
.SEGMENT CHARACTER 438-439 ? "4"
.SEGMENT CHARACTER 443 ? "1"
.SEGMENT CHARACTER 444 ? "0"
.SEGMENT CHARACTER 445-446 ? "4"
.SEGMENT CHARACTER 472 ? "7"
.SEGMENT CHARACTER 473 ? "8"
.SEGMENT CHARACTER 475-476 ? "7"
.SEGMENT CHARACTER 477 ? "8"
.SEGMENT CHARACTER 478 ? "7"
