.VERSION 1.0
.INCLUDE ced/ced3.lex
.INCLUDE ced/ced3.doc
.INCLUDE ced/data/rigi0287_s_jc.dat
.SEGMENT CHARACTER 377-378 ? "5"
.SEGMENT CHARACTER 379-380 ? "5"
.SEGMENT CHARACTER 387 ? "1"
.SEGMENT CHARACTER 388 ? "6"
.SEGMENT CHARACTER 393 ? "4"
.SEGMENT CHARACTER 396 ? "9"
.SEGMENT CHARACTER 397 ? "3"
.SEGMENT CHARACTER 399-400 ? "5"
.SEGMENT CHARACTER 405 ? "4"
.SEGMENT CHARACTER 406 ? "1"
.SEGMENT CHARACTER 411 ? "2"
.SEGMENT CHARACTER 413 ? "6"
.SEGMENT CHARACTER 418 ? "3"
.SEGMENT CHARACTER 419 ? "0"
.SEGMENT CHARACTER 422 ? "1"
.SEGMENT CHARACTER 423 ? "6"
.SEGMENT CHARACTER 427 ? "2"
.SEGMENT CHARACTER 429 ? "4"
.SEGMENT CHARACTER 430 ? "7"
.SEGMENT CHARACTER 435 ? "3"
.SEGMENT CHARACTER 436 ? "9"
.SEGMENT CHARACTER 438-440 ? "5"
.SEGMENT CHARACTER 441 ? "2"
.SEGMENT CHARACTER 442 ? "9"
.SEGMENT CHARACTER 443 ? "4"
.SEGMENT CHARACTER 445 ? "6"
.SEGMENT CHARACTER 446 ? "2"
.SEGMENT CHARACTER 447 ? "3"
.SEGMENT CHARACTER 450 ? "1"
.SEGMENT CHARACTER 451-452 ? "5"
.SEGMENT CHARACTER 454 ? "0"
.SEGMENT CHARACTER 455 ? "8"
.SEGMENT CHARACTER 480 ? "2"
.SEGMENT CHARACTER 483 ? "3"
.SEGMENT CHARACTER 484-485 ? "5"
.SEGMENT CHARACTER 492 ? "4"
.SEGMENT CHARACTER 495 ? "1"
.SEGMENT CHARACTER 496-497 ? "0"
.SEGMENT CHARACTER 502 ? "7"
.SEGMENT CHARACTER 503 ? "8"
.SEGMENT CHARACTER 505 ? "7"
.SEGMENT CHARACTER 506 ? "8"
.SEGMENT CHARACTER 507 ? "7"
.SEGMENT CHARACTER 530 ? "9"
.SEGMENT CHARACTER 536 ? "9"
