.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID GSAA4526
.WRITER_ID gs

.PEN_DOWN
2245 2208 172080
2243 2192 172095
2245 2188 172110
2255 2188 172125
2289 2206 172140
2323 2244 172155
2401 2322 172170
2457 2382 172185
2496 2434 172200
2516 2477 172215
2520 2509 172230
2520 2511 172245
2506 2511 172260
2483 2491 172275
2441 2434 172290
2407 2378 172305
2365 2308 172320
2339 2244 172335
2339 2192 172350
2359 2180 172365
2387 2180 172380
2411 2194 172395
2435 2220 172410
2451 2240 172425
2461 2242 172440
2471 2238 172455
2471 2214 172470
2471 2190 172485
2475 2170 172500
2502 2166 172515
.PEN_UP
