.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID GSAA4520
.WRITER_ID gs

.PEN_DOWN
2341 2132 153515
2331 2122 153530
2331 2116 153545
2331 2116 153560
2335 2122 153575
2367 2140 153590
2423 2170 153605
2467 2190 153620
2485 2198 153635
2494 2198 153650
2494 2188 153665
2483 2168 153680
2471 2136 153695
2463 2112 153710
2459 2108 153725
2473 2108 153740
2502 2118 153755
2526 2138 153770
2562 2172 153785
2584 2192 153800
2604 2206 153815
2614 2210 153830
2620 2206 153845
2620 2192 153860
2616 2174 153875
2604 2148 153890
2602 2124 153905
2606 2116 153920
2624 2116 153935
2658 2122 153950
2680 2146 153965
2704 2176 153980
2722 2200 153995
2736 2210 154010
2738 2202 154025
2738 2186 154040
2738 2162 154055
2740 2126 154070
2754 2112 154085
.PEN_UP
