.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID GSAA4733
.WRITER_ID gs

.PEN_DOWN
2073 3196 818657
2067 3196 818672
2067 3196 818687
2071 3202 818702
2085 3224 818717
2129 3266 818732
2165 3290 818747
2191 3302 818762
2223 3304 818777
2245 3298 818792
2249 3290 818807
2249 3286 818822
2247 3282 818837
2231 3278 818852
2215 3276 818867
2197 3278 818882
2187 3280 818897
2171 3280 818912
2157 3266 818927
2139 3246 818942
2127 3222 818957
2125 3198 818972
2139 3188 818987
2181 3188 819002
2233 3204 819017
2283 3242 819032
2309 3274 819047
2335 3324 819062
2363 3389 819077
2373 3425 819092
2373 3437 819107
2373 3435 819122
2357 3403 819137
2335 3367 819152
2317 3314 819167
2307 3252 819182
2323 3200 819197
2373 3200 819212
.PEN_UP
