.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID GSAA4558
.WRITER_ID gs

.PEN_DOWN
2217 2038 279128
2215 2028 279143
2215 2022 279158
2215 2022 279173
2223 2028 279188
2255 2044 279203
2305 2084 279218
2343 2114 279233
2383 2156 279248
2399 2174 279263
2403 2176 279278
2399 2176 279293
2385 2156 279308
2359 2114 279323
2331 2078 279338
2329 2046 279353
2339 2026 279368
2389 2026 279383
2425 2054 279398
2459 2082 279413
2483 2112 279428
2502 2140 279443
2516 2158 279458
2516 2160 279473
2516 2158 279488
2498 2128 279503
2489 2094 279518
2487 2056 279533
2494 2040 279548
2544 2040 279563
.PEN_UP
