.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID GSAA4661
.WRITER_ID gs

.PEN_DOWN
2365 3306 601538
2359 3294 601553
2353 3282 601568
2353 3280 601583
2353 3288 601598
2375 3314 601613
2409 3351 601628
2445 3387 601643
2479 3397 601658
2508 3401 601673
2520 3399 601688
2530 3391 601703
2530 3387 601718
2532 3387 601733
2526 3387 601748
2502 3387 601763
2490 3387 601778
2473 3385 601793
2455 3381 601808
2433 3367 601823
2415 3343 601838
2399 3312 601853
2399 3288 601868
2425 3280 601883
2471 3292 601898
2514 3316 601913
2538 3345 601928
2558 3383 601943
2582 3417 601958
2598 3455 601973
2602 3489 601988
2598 3497 602003
2598 3493 602018
2584 3473 602033
2560 3429 602048
2544 3381 602063
2538 3333 602078
2548 3300 602093
2594 3300 602108
2632 3300 602123
.PEN_UP
