.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID GSAA4651
.WRITER_ID gs

.PEN_DOWN
2123 3134 567430
2121 3126 567445
2121 3124 567460
2121 3124 567475
2121 3126 567490
2127 3146 567505
2143 3172 567520
2169 3206 567535
2207 3224 567550
2243 3238 567565
2271 3248 567580
2291 3250 567595
2301 3246 567610
2303 3242 567625
2303 3240 567640
2303 3238 567655
2289 3238 567670
2271 3238 567685
2259 3238 567700
2239 3230 567715
2215 3208 567730
2197 3184 567745
2197 3162 567760
2203 3144 567775
2221 3132 567790
2263 3132 567805
2285 3140 567820
2311 3154 567835
2331 3172 567850
2343 3192 567865
2359 3216 567880
2365 3238 567895
2365 3238 567910
2363 3234 567925
2359 3220 567940
2345 3188 567955
2341 3170 567970
2339 3140 567985
2339 3110 568000
2349 3052 568015
2355 3000 568030
2355 2958 568045
2347 2928 568060
2329 2914 568075
2307 2916 568090
2287 2932 568105
2275 2960 568120
2277 3010 568135
2297 3056 568150
2329 3100 568165
2373 3138 568180
.PEN_UP
