.VERSION 1.0
.INCLUDE mot/mot1.doc
.INCLUDE mot/data/mot1/bh3.dat
.SEGMENT CHARACTER 0 ? "e"
.SEGMENT CHARACTER 5 ? "e"
.SEGMENT CHARACTER 8 ? "e"
.SEGMENT CHARACTER 9 ? "e"
.SEGMENT CHARACTER 13 ? "e"
.SEGMENT CHARACTER 14 ? "e"
.SEGMENT CHARACTER 15 ? "e"
.SEGMENT CHARACTER 16 ? "e"
.SEGMENT CHARACTER 17 ? "e"
.SEGMENT CHARACTER 19 ? "e"
.SEGMENT CHARACTER 21 ? "e"
.SEGMENT CHARACTER 22 ? "e"
.SEGMENT CHARACTER 23 ? "e"
.SEGMENT CHARACTER 26 ? "e"
.SEGMENT CHARACTER 27 ? "e"
.SEGMENT CHARACTER 29 ? "e"
.SEGMENT CHARACTER 32 ? "e"
.SEGMENT CHARACTER 36 ? "e"
.SEGMENT CHARACTER 39 ? "e"
.SEGMENT CHARACTER 41 ? "e"
.SEGMENT CHARACTER 42 ? "e"
.SEGMENT CHARACTER 47 ? "e"
.SEGMENT CHARACTER 48 ? "e"
.SEGMENT CHARACTER 50 ? "e"
.SEGMENT CHARACTER 55 ? "e"
.SEGMENT CHARACTER 56 ? "e"
.SEGMENT CHARACTER 57 ? "e"
.SEGMENT CHARACTER 60 ? "e"
.SEGMENT CHARACTER 64 ? "e"
.SEGMENT CHARACTER 66 ? "e"
.SEGMENT CHARACTER 68 ? "f"
.SEGMENT CHARACTER 69 ? "f"
.SEGMENT CHARACTER 70 ? "f"
.SEGMENT CHARACTER 76 ? "f"
.SEGMENT CHARACTER 79 ? "f"
.SEGMENT CHARACTER 80 ? "f"
.SEGMENT CHARACTER 84 ? "f"
.SEGMENT CHARACTER 86 ? "f"
.SEGMENT CHARACTER 91 ? "f"
.SEGMENT CHARACTER 92 ? "f"
.SEGMENT CHARACTER 96 ? "f"
.SEGMENT CHARACTER 97 ? "f"
.SEGMENT CHARACTER 100 ? "f"
.SEGMENT CHARACTER 102 ? "f"
.SEGMENT CHARACTER 103 ? "f"
.SEGMENT CHARACTER 104 ? "f"
.SEGMENT CHARACTER 107 ? "f"
.SEGMENT CHARACTER 108 ? "f"
.SEGMENT CHARACTER 109 ? "f"
.SEGMENT CHARACTER 113 ? "f"
.SEGMENT CHARACTER 114 ? "f"
.SEGMENT CHARACTER 115 ? "f"
.SEGMENT CHARACTER 116 ? "f"
.SEGMENT CHARACTER 120 ? "f"
.SEGMENT CHARACTER 124 ? "f"
.SEGMENT CHARACTER 129 ? "g"
.SEGMENT CHARACTER 130 ? "g"
.SEGMENT CHARACTER 135 ? "g"
.SEGMENT CHARACTER 139 ? "g"
.SEGMENT CHARACTER 141 ? "g"
.SEGMENT CHARACTER 145 ? "g"
.SEGMENT CHARACTER 151 ? "g"
.SEGMENT CHARACTER 152 ? "g"
.SEGMENT CHARACTER 154 ? "g"
.SEGMENT CHARACTER 156 ? "g"
.SEGMENT CHARACTER 159 ? "g"
.SEGMENT CHARACTER 160 ? "g"
.SEGMENT CHARACTER 162 ? "g"
.SEGMENT CHARACTER 163 ? "g"
.SEGMENT CHARACTER 165 ? "g"
.SEGMENT CHARACTER 166 ? "g"
.SEGMENT CHARACTER 167 ? "g"
.SEGMENT CHARACTER 169 ? "g"
.SEGMENT CHARACTER 170 ? "g"
.SEGMENT CHARACTER 171 ? "g"
.SEGMENT CHARACTER 173 ? "g"
.SEGMENT CHARACTER 175 ? "h"
.SEGMENT CHARACTER 176 ? "h"
.SEGMENT CHARACTER 178 ? "h"
.SEGMENT CHARACTER 180 ? "h"
.SEGMENT CHARACTER 181 ? "h"
.SEGMENT CHARACTER 182 ? "h"
.SEGMENT CHARACTER 184 ? "h"
.SEGMENT CHARACTER 185 ? "h"
.SEGMENT CHARACTER 186 ? "h"
.SEGMENT CHARACTER 187 ? "h"
.SEGMENT CHARACTER 188 ? "h"
.SEGMENT CHARACTER 190 ? "h"
.SEGMENT CHARACTER 191 ? "h"
.SEGMENT CHARACTER 194 ? "h"
.SEGMENT CHARACTER 195 ? "h"
.SEGMENT CHARACTER 199 ? "h"
.SEGMENT CHARACTER 200 ? "h"
.SEGMENT CHARACTER 201 ? "h"
.SEGMENT CHARACTER 202 ? "h"
.SEGMENT CHARACTER 204 ? "h"
.SEGMENT CHARACTER 205 ? "h"
.SEGMENT CHARACTER 209 ? "h"
.SEGMENT CHARACTER 218 ? "h"
.SEGMENT CHARACTER 219 ? "h"
.SEGMENT CHARACTER 221 ? "h"
.SEGMENT CHARACTER 222 ? "h"
.SEGMENT CHARACTER 226 ? "k"
.SEGMENT CHARACTER 233 ? "k"
.SEGMENT CHARACTER 234 ? "k"
.SEGMENT CHARACTER 235 ? "k"
.SEGMENT CHARACTER 236 ? "k"
.SEGMENT CHARACTER 237 ? "k"
.SEGMENT CHARACTER 241 ? "k"
.SEGMENT CHARACTER 243 ? "k"
.SEGMENT CHARACTER 245 ? "k"
.SEGMENT CHARACTER 248 ? "k"
.SEGMENT CHARACTER 251 ? "k"
.SEGMENT CHARACTER 252 ? "k"
.SEGMENT CHARACTER 253 ? "k"
.SEGMENT CHARACTER 255 ? "k"
.SEGMENT CHARACTER 256 ? "k"
.SEGMENT CHARACTER 259 ? "k"
.SEGMENT CHARACTER 262 ? "k"
.SEGMENT CHARACTER 263 ? "k"
.SEGMENT CHARACTER 266 ? "k"
.SEGMENT CHARACTER 268 ? "k"
.SEGMENT CHARACTER 272 ? "k"
.SEGMENT CHARACTER 273 ? "k"
.SEGMENT CHARACTER 274 ? "k"
.SEGMENT CHARACTER 277 ? "l"
.SEGMENT CHARACTER 279 ? "l"
.SEGMENT CHARACTER 280 ? "l"
.SEGMENT CHARACTER 282 ? "l"
.SEGMENT CHARACTER 283 ? "l"
.SEGMENT CHARACTER 284 ? "l"
.SEGMENT CHARACTER 285 ? "l"
.SEGMENT CHARACTER 292 ? "l"
.SEGMENT CHARACTER 293 ? "l"
.SEGMENT CHARACTER 297 ? "l"
.SEGMENT CHARACTER 298 ? "l"
.SEGMENT CHARACTER 300 ? "l"
.SEGMENT CHARACTER 301 ? "l"
.SEGMENT CHARACTER 303 ? "l"
.SEGMENT CHARACTER 304 ? "l"
.SEGMENT CHARACTER 307 ? "l"
.SEGMENT CHARACTER 308 ? "l"
.SEGMENT CHARACTER 310 ? "l"
.SEGMENT CHARACTER 311 ? "l"
.SEGMENT CHARACTER 312 ? "l"
.SEGMENT CHARACTER 315 ? "l"
.SEGMENT CHARACTER 317 ? "l"
.SEGMENT CHARACTER 322 ? "l"
.SEGMENT CHARACTER 323 ? "l"
.SEGMENT CHARACTER 325 ? "m"
.SEGMENT CHARACTER 327 ? "m"
.SEGMENT CHARACTER 328 ? "m"
.SEGMENT CHARACTER 329 ? "m"
.SEGMENT CHARACTER 330 ? "m"
.SEGMENT CHARACTER 331 ? "m"
.SEGMENT CHARACTER 332 ? "m"
.SEGMENT CHARACTER 333 ? "m"
.SEGMENT CHARACTER 334 ? "m"
.SEGMENT CHARACTER 336 ? "m"
.SEGMENT CHARACTER 337 ? "m"
.SEGMENT CHARACTER 338 ? "m"
.SEGMENT CHARACTER 339 ? "m"
.SEGMENT CHARACTER 341 ? "m"
.SEGMENT CHARACTER 342 ? "m"
.SEGMENT CHARACTER 343 ? "m"
