.VERSION 1.0
.INCLUDE ced/ced3.lex
.INCLUDE ced/ced3.doc
.INCLUDE ced/data/kkfg6658_s_iq.dat
.SEGMENT TEXT 0-5 ? "jimmy"
.SEGMENT TEXT 6-13 ? "statue"
.SEGMENT TEXT 14-28 ? "edification"
.SEGMENT TEXT 55-74 ? "pitter-patter"
.SEGMENT TEXT 83-92 ? "quizzed"
.SEGMENT TEXT 93-100 ? "paradox"
.SEGMENT TEXT 101-107 ? "sprawl"
.SEGMENT TEXT 108-113 ? "jihad"
.SEGMENT TEXT 133-143 ? "negative"
.SEGMENT TEXT 156-162 ? "PACK"
.SEGMENT TEXT 165-169 ? "BOX"
.SEGMENT TEXT 170-176 ? "WITH"
.SEGMENT TEXT 184-192 ? "DOZEN"
.SEGMENT TEXT 193-201 ? "LIQUOR"
.SEGMENT TEXT 202-205 ? "JUGS"
.SEGMENT TEXT 206-211 ? "QUICK"
.SEGMENT TEXT 212-219 ? "BROWN"
.SEGMENT TEXT 220-223 ? "FOX"
.SEGMENT TEXT 224-230 ? "JUMPS"
.SEGMENT TEXT 231-237 ? "OVER"
.SEGMENT TEXT 238-246 ? "THROW"
.SEGMENT TEXT 247-252 ? "LAZY"
.SEGMENT TEXT 253-257 ? "DOGS"
.SEGMENT TEXT 258-264 ? "QUARTZ"
.SEGMENT TEXT 279-289 ? "VEXED"
.SEGMENT TEXT 307-316 ? "JOCKEY"
.SEGMENT TEXT 317-323 ? "STOVE"
.SEGMENT TEXT 324-330 ? "BUXOM"
.SEGMENT TEXT 331-341 ? "LANGUISH"
.SEGMENT TEXT 408-425 ? "16@$2.47=$39.52"
.SEGMENT TEXT 426-442 ? "94/623=15.08%"
.SEGMENT TEXT 443-461 ? "(800 ) 978-2174 , x104"
.SEGMENT TEXT 462-481 ? "2:35pm--4:10pm"
.SEGMENT TEXT 482-493 ? "$78,787 !"
.SEGMENT TEXT 494-512 ? "6'= ( 3+7 ) - ( 8%2 )"
.SEGMENT TEXT 513-520 ? "'9' ! =9"
