.WRITER_ID	g9318
.DATE		10 00 93
.HAND		R
.SKILL		?
.COUNTRY	SRILANKA
.AGE		35
.SEX		M
.STYLE		MIXED
.PEN_DOWN
1280 1673 7245
1280 1673 7250
1279 1671 7255
1279 1672 7260
1280 1671 7265
1280 1672 7270
1280 1672 7275
1281 1672 7280
1281 1672 7285
1281 1673 7290
1281 1674 7295
1280 1675 7300
1280 1675 7305
1280 1676 7310
1279 1677 7315
1278 1678 7320
1278 1679 7325
1277 1680 7330
1276 1681 7335
1274 1681 7340
1273 1682 7345
1272 1682 7350
1270 1682 7355
1268 1682 7360
1267 1681 7365
1265 1680 7370
1263 1680 7375
1262 1678 7380
1260 1677 7385
1258 1675 7390
1256 1673 7395
1255 1671 7400
1254 1669 7405
1254 1668 7410
1254 1665 7415
1254 1663 7420
1254 1661 7425
1254 1658 7430
1255 1657 7435
1256 1655 7440
1258 1653 7445
1259 1653 7450
1261 1653 7455
1262 1652 7460
1264 1652 7465
1265 1653 7470
1267 1653 7475
1268 1655 7480
1269 1655 7485
1271 1657 7490
1273 1658 7495
1274 1661 7500
1275 1662 7505
1276 1664 7510
1277 1666 7515
1278 1667 7520
1278 1669 7525
1279 1670 7530
1279 1672 7535
1279 1673 7540
1280 1673 7545
1280 1674 7550
1280 1673 7555
1280 1673 7560
1279 1673 7565
1279 1672 7570
1279 1672 7575
1279 1672 7580
1279 1671 7585
1279 1670 7590
1279 1669 7595
1279 1668 7600
1280 1666 7605
1281 1665 7610
1281 1663 7615
1281 1662 7620
1282 1660 7625
1283 1659 7630
1285 1658 7635
1285 1658 7640
1286 1658 7645
1287 1658 7650
1289 1659 7655
1290 1660 7660
1291 1661 7665
1292 1661 7670
1293 1663 7675
1293 1664 7680
1293 1666 7685
1293 1666 7690
1293 1667 7695
1294 1668 7700
1294 1669 7705
1294 1669 7710
1294 1669 7715
1295 1669 7720
1295 1669 7725
1295 1669 7730
1294 1669 7735
1295 1669 7740
1295 1667 7745
1295 1667 7750
1295 1665 7755
1295 1665 7760
1295 1663 7765
1296 1662 7770
1295 1661 7775
1295 1660 7780
1296 1659 7785
1296 1657 7790
1296 1657 7795
1296 1655 7800
1296 1654 7805
1296 1653 7810
1296 1653 7815
1297 1653 7820
1296 1653 7825
1296 1653 7830
1296 1654 7835
1296 1654 7840
1297 1654 7845
1298 1655 7850
1298 1657 7855
1300 1658 7860
1301 1660 7865
1302 1662 7870
1304 1665 7875
1305 1667 7880
1306 1668 7885
1308 1669 7890
1310 1671 7895
1311 1673 7900
1312 1673 7905
1313 1674 7910
1315 1675 7915
1317 1675 7920
1319 1676 7925
1322 1675 7930
1331 1664 7955
1331 1674 7960
1332 1673 7965
1331 1672 7970
1331 1671 7975
1332 1670 7980
1333 1670 7985
1333 1670 7990
1334 1670 7995
1334 1670 8000
1335 1670 8005
1335 1670 8010
1335 1670 8015
1336 1671 8020
1336 1672 8025
1337 1673 8030
1337 1673 8035
1337 1675 8040
1337 1675 8045
1337 1676 8050
1337 1677 8055
1336 1678 8060
1335 1678 8065
1335 1678 8070
1334 1678 8075
1333 1678 8080
1332 1678 8085
1331 1677 8090
1330 1676 8095
1328 1676 8100
1327 1675 8105
1325 1673 8110
1323 1671 8115
1322 1669 8120
1321 1668 8125
1320 1665 8130
1319 1663 8135
1319 1661 8140
1319 1658 8145
1319 1656 8150
1320 1654 8155
1320 1652 8160
1322 1651 8165
1324 1649 8170
1327 1649 8175
1330 1648 8180
1335 1648 8185
1340 1649 8190
1345 1650 8195
1352 1652 8200
1359 1655 8205
1366 1657 8210
1372 1659 8215
1380 1662 8220
.PEN_DOWN
1524 1595 40020
1524 1594 40025
1523 1595 40030
1523 1594 40035
1522 1594 40040
1522 1594 40045
1522 1594 40050
1522 1594 40055
1522 1594 40060
1522 1595 40065
1521 1595 40070
1520 1595 40075
1520 1595 40080
1519 1596 40085
1518 1597 40090
1517 1598 40095
1516 1599 40100
1515 1599 40105
1514 1599 40110
1513 1599 40115
1512 1599 40120
1510 1599 40125
1509 1597 40130
1507 1596 40135
1506 1595 40140
1504 1593 40145
1502 1590 40150
1500 1587 40155
1499 1585 40160
1498 1582 40165
1497 1579 40170
1497 1577 40175
1498 1574 40180
1498 1573 40185
1499 1571 40190
1501 1570 40195
1502 1569 40200
1504 1569 40205
1506 1569 40210
1508 1569 40215
1509 1570 40220
1511 1571 40225
1513 1573 40230
1514 1575 40235
1516 1577 40240
1518 1580 40245
1520 1583 40250
1521 1585 40255
1522 1588 40260
1523 1591 40265
1523 1593 40270
1524 1595 40275
1524 1597 40280
1524 1598 40285
1524 1598 40290
1524 1598 40295
1524 1598 40300
1524 1596 40305
1523 1595 40310
1523 1593 40315
1522 1591 40320
1521 1588 40325
1520 1585 40330
1520 1582 40335
1519 1580 40340
1519 1578 40345
1519 1576 40350
1520 1575 40355
1520 1574 40360
1521 1573 40365
1521 1573 40370
1522 1573 40375
1522 1573 40380
1524 1574 40385
1526 1575 40390
1527 1576 40395
1528 1577 40400
1530 1579 40405
1531 1582 40410
1532 1584 40415
1533 1586 40420
1534 1588 40425
1535 1590 40430
1536 1591 40435
1536 1592 40440
1536 1593 40445
1536 1594 40450
1536 1593 40455
1537 1593 40460
1536 1592 40465
1536 1592 40470
1536 1590 40475
1536 1589 40480
1536 1587 40485
1536 1586 40490
1536 1584 40495
1536 1583 40500
1536 1581 40505
1536 1580 40510
1536 1579 40515
1536 1578 40520
1537 1577 40525
1537 1576 40530
1536 1576 40535
1537 1576 40540
1536 1575 40545
1536 1575 40550
1537 1575 40555
1536 1575 40560
1536 1575 40565
1537 1575 40570
1536 1575 40575
1537 1576 40580
1537 1577 40585
1537 1579 40590
1538 1581 40595
1539 1584 40600
1541 1587 40605
1542 1589 40610
1543 1590 40615
1544 1592 40620
1546 1593 40625
1547 1595 40630
1548 1596 40635
1550 1598 40640
1553 1600 40645
1556 1601 40650
.PEN_DOWN
1577 1597 40735
1576 1596 40740
1577 1595 40745
1578 1595 40750
1578 1595 40755
1578 1595 40760
1578 1595 40765
1578 1596 40770
1578 1597 40775
1578 1596 40780
1578 1597 40785
1577 1598 40790
1577 1600 40795
1577 1601 40800
1576 1602 40805
1575 1603 40810
1575 1603 40815
1574 1603 40820
1573 1603 40825
1572 1603 40830
1570 1602 40835
1569 1601 40840
1568 1600 40845
1566 1597 40850
1564 1594 40855
1563 1591 40860
1562 1588 40865
1561 1584 40870
1561 1581 40875
1560 1577 40880
1561 1575 40885
1562 1572 40890
1564 1571 40895
1566 1569 40900
1568 1569 40905
1570 1568 40910
1573 1568 40915
1577 1569 40920
1581 1571 40925
1587 1573 40930
1594 1577 40935
1603 1582 40940
.PEN_DOWN
294 1539 43670
.PEN_DOWN
249 1528 44290
249 1527 44295
249 1526 44300
249 1526 44305
250 1525 44310
250 1525 44315
250 1525 44320
251 1524 44325
251 1524 44330
251 1524 44335
251 1524 44340
252 1524 44345
252 1524 44350
252 1524 44355
252 1524 44360
252 1524 44365
252 1524 44370
252 1525 44375
252 1525 44380
252 1525 44385
252 1526 44390
252 1526 44395
252 1526 44400
252 1527 44405
252 1528 44410
251 1528 44415
250 1529 44420
250 1530 44425
248 1530 44430
247 1531 44435
246 1531 44440
245 1531 44445
244 1532 44450
242 1532 44455
241 1531 44460
239 1530 44465
238 1530 44470
237 1529 44475
235 1527 44480
234 1526 44485
232 1524 44490
231 1522 44495
230 1520 44500
229 1518 44505
229 1515 44510
229 1513 44515
229 1512 44520
230 1510 44525
230 1509 44530
231 1507 44535
232 1507 44540
233 1506 44545
234 1506 44550
235 1506 44555
236 1506 44560
238 1507 44565
240 1508 44570
242 1510 44575
243 1511 44580
245 1513 44585
246 1514 44590
247 1515 44595
248 1517 44600
248 1518 44605
248 1520 44610
249 1521 44615
249 1522 44620
249 1523 44625
249 1524 44630
250 1524 44635
250 1525 44640
250 1526 44645
250 1525 44650
250 1525 44655
250 1525 44660
251 1524 44665
251 1523 44670
251 1522 44675
251 1521 44680
251 1519 44685
252 1517 44690
253 1515 44695
253 1512 44700
254 1511 44705
254 1509 44710
255 1508 44715
256 1507 44720
256 1506 44725
257 1506 44730
259 1506 44735
260 1506 44740
262 1507 44745
263 1509 44750
265 1511 44755
266 1514 44760
268 1516 44765
269 1519 44770
270 1522 44775
271 1524 44780
272 1525 44785
272 1527 44790
273 1528 44795
273 1528 44800
273 1528 44805
272 1528 44810
271 1527 44815
269 1526 44820
270 1525 44825
270 1524 44830
270 1523 44835
270 1522 44840
270 1522 44845
270 1520 44850
271 1519 44855
271 1518 44860
271 1517 44865
272 1517 44870
272 1516 44875
272 1515 44880
272 1514 44885
273 1513 44890
273 1512 44895
274 1511 44900
274 1510 44905
273 1509 44910
273 1509 44915
273 1509 44920
273 1509 44925
273 1509 44930
273 1509 44935
273 1509 44940
273 1509 44945
273 1510 44950
273 1512 44955
274 1514 44960
275 1516 44965
275 1519 44970
276 1522 44975
278 1524 44980
279 1527 44985
280 1528 44990
282 1530 44995
283 1532 45000
284 1533 45005
286 1535 45010
288 1535 45015
290 1536 45020
293 1536 45025
294 1537 45030
.PEN_DOWN
308 1533 45065
308 1531 45070
306 1529 45075
305 1528 45080
306 1527 45085
306 1526 45090
306 1526 45095
