.WRITER_ID	g9304
.DATE		10 00 93
.HAND		R
.SKILL		?
.COUNTRY	LUXEMBURG
.AGE		30
.SEX		M
.STYLE		MIXED
.PEN_DOWN
0 0 0
.PEN_DOWN
0 0 0
.PEN_DOWN
0 0 0
.PEN_DOWN
0 0 0
.PEN_DOWN
1049 2090 39320
1049 2092 39325
1048 2093 39330
1047 2093 39335
1046 2093 39340
1045 2095 39345
1043 2095 39350
1041 2095 39355
1038 2096 39360
1036 2096 39365
1034 2095 39370
1032 2095 39375
1030 2094 39380
1028 2093 39385
1027 2092 39390
1025 2091 39395
1024 2090 39400
1023 2089 39405
1022 2088 39410
1022 2086 39415
1021 2085 39420
1022 2084 39425
1023 2083 39430
1024 2082 39435
1025 2081 39440
1027 2080 39445
1029 2080 39450
1032 2081 39455
1035 2082 39460
1037 2083 39465
1041 2085 39470
1044 2086 39475
1046 2087 39480
1048 2088 39485
1050 2089 39490
1051 2090 39495
1053 2091 39500
1054 2091 39505
1054 2092 39510
1054 2092 39515
1055 2092 39520
1055 2092 39525
1054 2092 39530
1054 2091 39535
1054 2091 39540
1054 2091 39545
1053 2090 39550
1053 2089 39555
1052 2088 39560
1052 2086 39565
1052 2084 39570
1052 2083 39575
1052 2082 39580
1053 2081 39585
1054 2079 39590
1056 2078 39595
1058 2078 39600
1061 2078 39605
1063 2077 39610
1066 2078 39615
1068 2078 39620
1070 2079 39625
1073 2081 39630
1075 2082 39635
1076 2083 39640
1077 2084 39645
1078 2086 39650
1079 2087 39655
1079 2088 39660
1080 2090 39665
1080 2091 39670
1080 2092 39675
1080 2093 39680
1081 2094 39685
1081 2096 39690
1081 2097 39695
1081 2098 39700
1081 2099 39705
1082 2098 39710
1082 2099 39715
1082 2099 39720
1083 2099 39725
1083 2098 39730
1084 2097 39735
1085 2096 39740
1086 2095 39745
1088 2094 39750
1088 2093 39755
1089 2092 39760
1090 2091 39765
1091 2090 39770
1091 2091 39775
1091 2090 39780
1091 2090 39785
1091 2089 39790
1091 2088 39795
1090 2087 39800
1090 2087 39805
1090 2086 39810
1090 2086 39815
1090 2086 39820
1090 2086 39825
1090 2085 39830
1090 2084 39835
1090 2084 39840
1091 2084 39845
1091 2083 39850
1092 2082 39855
1093 2081 39860
1095 2081 39865
1097 2081 39870
1100 2082 39875
1105 2083 39880
1109 2084 39885
1112 2085 39890
.PEN_DOWN
