.WRITER_ID	g9313
.DATE		10 00 93
.HAND		R
.SKILL		?
.COUNTRY	USA
.AGE		40
.SEX		M
.STYLE		MIXED
.PEN_DOWN
0 0 0
.PEN_DOWN
1035 1135 29895
1035 1136 29900
1034 1136 29905
1034 1136 29910
1034 1137 29915
1034 1136 29920
1034 1137 29925
1034 1137 29930
1034 1137 29935
1035 1138 29940
1035 1137 29945
1036 1138 29950
1036 1138 29955
1038 1139 29960
1039 1140 29965
1041 1141 29970
1044 1141 29975
1046 1143 29980
1048 1144 29985
1051 1145 29990
1052 1146 29995
1054 1146 30000
1056 1146 30005
1058 1147 30010
1059 1147 30015
1059 1147 30020
1060 1147 30025
1060 1147 30030
1060 1147 30035
1059 1147 30040
1059 1146 30045
1058 1145 30050
1057 1144 30055
1056 1143 30060
1055 1142 30065
1053 1140 30070
1052 1139 30075
1050 1136 30080
1049 1133 30085
1047 1131 30090
1047 1129 30095
1046 1127 30100
1046 1126 30105
1046 1125 30110
1047 1125 30115
1047 1125 30120
1048 1124 30125
1049 1124 30130
1051 1125 30135
1053 1126 30140
1056 1128 30145
1058 1130 30150
1061 1132 30155
1063 1135 30160
1065 1137 30165
1066 1139 30170
1068 1141 30175
1068 1143 30180
1070 1144 30185
1070 1145 30190
1070 1146 30195
1070 1146 30200
1070 1147 30205
1070 1147 30210
1070 1146 30215
1069 1146 30220
1069 1146 30225
1069 1145 30230
1069 1144 30235
1069 1143 30240
1070 1142 30245
1070 1140 30250
1071 1138 30255
1072 1138 30260
1073 1137 30265
1074 1136 30270
1075 1135 30275
1076 1134 30280
1078 1135 30285
1080 1134 30290
1082 1135 30295
1083 1135 30300
1086 1136 30305
1088 1137 30310
1090 1138 30315
1092 1139 30320
1094 1141 30325
1096 1142 30330
1097 1144 30335
1099 1145 30340
1101 1146 30345
1102 1148 30350
1103 1149 30355
1104 1150 30360
1105 1151 30365
1105 1151 30370
1105 1151 30375
1105 1152 30380
1105 1151 30385
1106 1152 30390
1105 1152 30395
1106 1152 30400
1106 1152 30405
1106 1152 30410
1107 1152 30415
1109 1153 30420
1110 1153 30425
1112 1153 30430
1113 1153 30435
1115 1153 30440
1116 1154 30445
1118 1154 30450
1120 1154 30455
1121 1154 30460
1122 1154 30465
1123 1154 30470
1124 1153 30475
1124 1153 30480
1125 1152 30485
1125 1151 30490
1125 1150 30495
1125 1149 30500
