.VERSION 1.0
.INCLUDE cec/ced2.doc
.INCLUDE cec/ced0.lex
.INCLUDE cec/data/Barsottelli.dat
.SEGMENT WORD 102-106 ? "Besides"
.SEGMENT WORD 110 ? "Jackson"
.SEGMENT WORD 112-114 ? "is"
.SEGMENT WORD 116-118 ? "better"
.SEGMENT WORD 120 ? "on"
.SEGMENT WORD 122-124 ? "natural"
.SEGMENT WORD 126-128 ? "turf"
.SEGMENT WORD 205-209 ? "Houston"
.SEGMENT WORD 211 ? "leads"
.SEGMENT WORD 213-215 ? "the"
.SEGMENT WORD 217 ? "league"
.SEGMENT WORD 219-221 ? "in"
.SEGMENT WORD 223-229 ? "interseptions"
.SEGMENT WORD 232-234 ? "When"
.SEGMENT WORD 236 ? "they"
.SEGMENT WORD 238 ? "played"
.SEGMENT WORD 240 ? "Cleveland"
.SEGMENT WORD 242-244 ? "in"
.SEGMENT WORD 246 ? "November"
.SEGMENT WORD 252 ? "Walker"
.SEGMENT WORD 254 ? "rushed"
.SEGMENT WORD 256 ? "for"
.SEGMENT WORD 258 ? "one"
.SEGMENT WORD 260-262 ? "hundred"
.SEGMENT WORD 264 ? "forty"
.SEGMENT WORD 266 ? "yards"
.SEGMENT WORD 341-343 ? "Half"
.SEGMENT WORD 345 ? "of"
.SEGMENT WORD 347-351 ? "their"
.SEGMENT WORD 353-355 ? "offensive"
.SEGMENT WORD 357-359 ? "line"
.SEGMENT WORD 361-363 ? "is"
.SEGMENT WORD 365 ? "on"
.SEGMENT WORD 367-371 ? "injured"
.SEGMENT WORD 373 ? "reserve"
.SEGMENT WORD 510 ? "A"
.SEGMENT WORD 512-514 ? "win"
.SEGMENT WORD 516-518 ? "against"
.SEGMENT WORD 520-524 ? "Houston"
.SEGMENT WORD 526-528 ? "will"
.SEGMENT WORD 530-532 ? "clinch"
.SEGMENT WORD 534 ? "a"
.SEGMENT WORD 536 ? "playoff"
.SEGMENT WORD 538 ? "spot"
.SEGMENT WORD 540 ? "for"
.SEGMENT WORD 542 ? "us"
.SEGMENT WORD 545-549 ? "This"
.SEGMENT WORD 551-553 ? "is"
.SEGMENT WORD 555 ? "a"
.SEGMENT WORD 557-559 ? "quick"
.SEGMENT WORD 561-565 ? "evaluation"
.SEGMENT WORD 567 ? "of"
.SEGMENT WORD 569-571 ? "the"
.SEGMENT WORD 573 ? "damage"
.SEGMENT WORD 654-656 ? "The"
.SEGMENT WORD 658-662 ? "upstairs"
.SEGMENT WORD 664 ? "needs"
.SEGMENT WORD 666 ? "a"
.SEGMENT WORD 668 ? "new"
.SEGMENT WORD 670-672 ? "paint"
.SEGMENT WORD 674-676 ? "job"
.SEGMENT WORD 679-681 ? "The"
.SEGMENT WORD 683 ? "basement"
.SEGMENT WORD 685 ? "seems"
.SEGMENT WORD 687 ? "to"
.SEGMENT WORD 689 ? "be"
.SEGMENT WORD 777-779 ? "The"
.SEGMENT WORD 781-783 ? "fire"
.SEGMENT WORD 785 ? "was"
.SEGMENT WORD 787 ? "caused"
.SEGMENT WORD 789 ? "by"
.SEGMENT WORD 791-793 ? "the"
.SEGMENT WORD 795-799 ? "woodburning"
.SEGMENT WORD 801-803 ? "stove"
.SEGMENT WORD 825 ? "Most"
.SEGMENT WORD 827 ? "of"
.SEGMENT WORD 829-831 ? "the"
.SEGMENT WORD 833 ? "valuables"
.SEGMENT WORD 835 ? "were"
.SEGMENT WORD 837 ? "rescued"
.SEGMENT WORD 839 ? "from"
.SEGMENT WORD 841-843 ? "the"
.SEGMENT WORD 845 ? "blaze"
.SEGMENT WORD 848-850 ? "We"
.SEGMENT WORD 852 ? "have"
.SEGMENT WORD 854 ? "asked"
.SEGMENT WORD 856 ? "for"
.SEGMENT WORD 858-860 ? "estimates"
.SEGMENT WORD 863-867 ? "Their"
.SEGMENT WORD 869-871 ? "insurance"
.SEGMENT WORD 873-875 ? "policy"
.SEGMENT WORD 877 ? "should"
.SEGMENT WORD 879 ? "cover"
.SEGMENT WORD 881 ? "everything"
.SEGMENT WORD 884-886 ? "The"
.SEGMENT WORD 888-892 ? "deductible"
.SEGMENT WORD 898 ? "apply"
.SEGMENT WORD 900 ? "here"
.SEGMENT WORD 911-915 ? "guessing"
.SEGMENT WORD 917-919 ? "it"
.SEGMENT WORD 921-923 ? "will"
.SEGMENT WORD 925 ? "cost"
.SEGMENT WORD 927-929 ? "between"
.SEGMENT WORD 931-935 ? "thirty"
.SEGMENT WORD 937-939 ? "thousand"
.SEGMENT WORD 941 ? "dollars"
.SEGMENT WORD 943-947 ? "and"
.SEGMENT WORD 949 ? "forty"
.SEGMENT WORD 951-957 ? "five"
.SEGMENT WORD 959-961 ? "thousand"
.SEGMENT WORD 963 ? "dollars"
