.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai1.doc
.INCLUDE kai/data/kai1/jwkim5.dat
.SEGMENT CHARACTER 1:38-1:48 OK  "\@"
.SEGMENT CHARACTER 23:26-23:26 OK  "\@"
.SEGMENT CHARACTER 25:34-25:36 OK  "\@"
.SEGMENT CHARACTER 54:9-54:17 OK  "\@"
.SEGMENT CHARACTER 58:9-58:14 OK  "\@"
.SEGMENT CHARACTER 89:0-89:5 OK  "\@"
.SEGMENT CHARACTER 109:7-109:12 OK  "\@"
.SEGMENT CHARACTER 138:18-138:18 OK  "\@"
.SEGMENT CHARACTER 151:7-151:13 OK  "\@"
.SEGMENT CHARACTER 163:31-163:42 OK  "\@"
.SEGMENT CHARACTER 209:33-209:38 OK  "\@"
.SEGMENT CHARACTER 236:10-236:15 OK  "\@"
.SEGMENT CHARACTER 240:29-240:38 OK  "\@"
.SEGMENT CHARACTER 243:34-243:37 OK  "\@"
.SEGMENT CHARACTER 263:28-263:35 OK  "\@"
.SEGMENT CHARACTER 284:30-284:30 OK  "\@"
.SEGMENT CHARACTER 285:25-285:34 OK  "\@"
.SEGMENT CHARACTER 305:29-305:30 OK  "\@"
.SEGMENT CHARACTER 306:26-306:33 OK  "\@"
.SEGMENT CHARACTER 326:7-326:15 OK  "\@"
.SEGMENT CHARACTER 365:28-365:28 OK  "\@"
.SEGMENT CHARACTER 397:13-397:15 OK  "\@"
.SEGMENT CHARACTER 407:30-407:38 OK  "\@"
.SEGMENT CHARACTER 407:60-407:61 OK  "\@"
.SEGMENT CHARACTER 420:16-420:16 OK  "\@"
.SEGMENT CHARACTER 421:30-421:38 OK  "\@"
.SEGMENT CHARACTER 426:8-426:17 OK  "\@"
.SEGMENT CHARACTER 426:54-426:57 OK  "\@"
.SEGMENT CHARACTER 436:31-436:38 OK  "\@"
.SEGMENT CHARACTER 437:0-437:7 OK  "\@"
.SEGMENT CHARACTER 451:28-451:29 OK  "\@"
.SEGMENT CHARACTER 452:27-452:32 OK  "\@"
.SEGMENT CHARACTER 461:26-461:27 OK  "\@"
.SEGMENT CHARACTER 461:48-461:53 OK  "\@"
.SEGMENT CHARACTER 492:6-492:11 OK  "\@"
.SEGMENT CHARACTER 498:33-498:37 OK  "\@"
.SEGMENT CHARACTER 517:22-517:27 OK  "\@"
.SEGMENT CHARACTER 550:23-550:27 OK  "\@"
.SEGMENT CHARACTER 569:33-569:39 OK  "\@"
.SEGMENT CHARACTER 569:68-569:71 OK  "\@"
