
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10/27/1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID ABN04
.WRITER_ID ABN
.COUNTRY Germany
.HAND R
.AGE ?
.SEX F
.SKILL OK
.PEN_DOWN
0	0	0	0
0	0	0	3
4	7	368	5
8	12	2206	7
11	16	6924	9
13	17	11908	12
14	15	16667	13
13	8	21671	14
11	-1	26491	14
8	-13	31373	14
5	-28	36255	16
2	-44	41198	16
-1	-61	45998	17
-2	-78	50920	18
-3	-95	55822	18
-2	-111	60887	19
0	-124	65769	19
4	-137	70712	20
9	-147	75512	20
17	-155	80394	19
25	-162	85235	19
35	-167	90137	19
46	-170	94876	19
57	-172	99901	18
69	-172	104701	18
83	-169	109603	18
96	-165	114505	18
110	-157	119427	18
124	-147	124227	18
139	-134	129170	18
154	-119	133909	17
170	-101	138913	16
185	-80	143631	16
199	-58	148635	14
212	-35	153476	14
224	-13	158398	13
234	7	163545	13
241	25	168651	13
246	39	173410	13
250	50	178271	14
251	57	183091	16
251	59	187891	17
249	57	192691	17
244	50	197532	18
237	38	202332	19
229	23	207234	19
219	5	211932	19
208	-17	216875	19
196	-42	221654	19
184	-70	226822	19
170	-100	231581	19
157	-133	236524	19
143	-167	241344	19
129	-205	246266	19
113	-246	251086	19
96	-290	256008	19
78	-334	260971	19
58	-379	265771	19
37	-422	270816	19
16	-462	275534	18
-6	-499	280538	18
-26	-530	285297	18
-45	-555	290301	18
-62	-574	295060	17
-77	-588	300105	17
-91	-596	304803	16
-104	-600	309664	16
-114	-599	314566	15
-123	-595	319448	14
-131	-586	324248	13
-139	-575	329293	13
-145	-559	334093	12
-151	-541	338975	12
-155	-520	343918	12
-157	-497	348820	12
-158	-473	353599	12
-157	-451	358562	12
-156	-430	363382	13
-153	-413	368304	13
-148	-399	373063	14
-143	-389	378006	15
-136	-383	382867	16
-128	-381	387749	17
-120	-382	392590	17
-112	-387	397512	18
-103	-394	402312	19
-93	-402	407275	21
-84	-412	412075	22
-74	-424	416977	23
-65	-436	421777	24
-56	-448	426659	25
-48	-461	431500	27
-39	-473	436443	28
-31	-484	441243	29
-23	-494	446125	30
-15	-503	450986	30
-6	-512	455888	31
3	-519	460708	31
13	-525	465590	31
24	-530	470451	31
37	-532	475394	30
51	-534	480173	29
67	-533	485075	28
84	-530	489854	25
101	-527	494736	23
117	-523	499618	19
132	-518	504561	14
148	-510	509463	10
163	-500	514426	5
178	-488	519471	2
191	-475	524536	0
232	-513	746741	0
237	-510	751623	1
243	-506	756505	3
249	-501	761244	4
257	-494	766207	6
265	-486	771027	8
274	-478	775949	9
285	-468	780749	12
295	-458	785692	13
304	-447	790492	15
312	-436	795394	16
320	-424	800194	18
325	-412	805116	18
330	-400	809936	19
333	-387	814899	21
335	-374	819699	22
336	-362	824621	23
336	-351	829441	24
335	-342	834425	25
332	-334	839184	26
328	-327	844106	27
321	-323	849274	29
313	-320	854319	29
303	-320	859139	30
292	-323	864204	30
280	-327	869024	30
267	-335	873967	30
254	-345	878767	30
241	-358	883751	30
229	-373	888551	30
219	-388	893433	30
209	-405	898212	30
202	-420	903216	30
196	-435	908016	30
193	-448	912877	29
191	-459	917820	29
191	-469	922640	28
193	-477	927665	28
197	-484	932322	27
203	-488	937326	27
210	-491	942146	26
219	-492	947048	26
230	-492	951848	26
243	-489	956709	26
257	-485	961550	26
271	-479	966472	26
286	-471	971292	26
300	-463	976174	26
314	-454	980974	26
326	-447	985937	26
335	-440	990716	26
342	-435	995700	26
347	-431	1000602	27
350	-429	1005443	27
351	-428	1010243	28
351	-429	1015206	29
350	-430	1024479	30
349	-432	1029340	30
349	-434	1034201	30
349	-438	1039021	30
348	-442	1043923	30
349	-447	1048682	30
349	-453	1053727	30
350	-459	1058506	30
351	-467	1063388	30
353	-475	1068290	29
356	-482	1073090	29
359	-489	1077931	28
363	-495	1082853	27
