
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10 27 1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID AAU12
.WRITER_ID AAU
.COUNTRY Germany
.HAND R
.AGE 25
.SEX F
.SKILL OK
.PEN_DOWN
0	0	0	0
0	0	0	2
3	5	368	5
6	10	920	8
8	13	4944	12
10	15	9723	16
10	16	14686	19
10	16	19588	22
8	14	24470	23
6	10	29352	24
4	3	34234	25
1	-6	39034	25
-1	-18	43916	26
-4	-33	48736	27
-7	-52	53679	27
-11	-76	58499	28
-15	-104	63442	29
-20	-136	68324	30
-25	-170	73165	32
-29	-206	77985	33
-33	-242	82867	34
-36	-278	87687	35
-39	-313	92712	36
-41	-345	97532	37
-42	-373	102454	37
-43	-398	107315	38
-43	-418	112462	38
-43	-434	117262	39
-43	-446	122144	39
-43	-455	126985	40
-43	-461	131948	41
-44	-465	136748	41
-45	-467	141670	42
-46	-466	146572	43
-47	-461	151576	44
-48	-454	156396	45
-49	-445	161400	46
-50	-432	166220	46
-50	-415	171183	47
-49	-395	176065	47
-49	-371	180926	46
-47	-338	186032	46
-46	-303	191097	46
-43	-266	195979	46
-40	-227	200738	45
-35	-188	205415	45
-29	-148	210419	44
-21	-110	215321	44
-13	-74	220407	44
-4	-47	225268	43
7	-23	230231	43
18	-2	235031	43
30	16	239913	43
43	31	244713	43
57	44	249676	42
71	55	254476	42
86	64	259398	41
102	70	264361	40
117	74	269161	39
132	74	274022	39
145	70	278863	38
158	63	283908	37
168	52	288585	36
175	38	293589	36
181	22	298348	36
185	4	303393	36
187	-16	308234	35
185	-36	313095	35
181	-55	317915	35
175	-74	322858	36
168	-93	327617	36
159	-112	332478	36
149	-129	337298	37
137	-145	342282	37
125	-160	347102	38
112	-173	351984	39
100	-184	356825	40
88	-193	361707	41
77	-200	366548	42
67	-204	371532	43
57	-207	376311	44
49	-207	381233	45
43	-205	385992	45
37	-201	390894	45
33	-194	395776	44
30	-186	400719	43
27	-176	405560	41
26	-165	410462	39
25	-154	415282	36
26	-144	420143	33
27	-135	424963	28
28	-130	429967	24
29	-126	434706	19
31	-125	439669	14
35	-123	444530	9
40	-122	449534	5
46	-121	454334	2
56	-120	459359	0
321	-273	573251	0
323	-275	578194	3
325	-275	583157	6
327	-273	587977	10
327	-272	592981	14
327	-273	597863	19
325	-273	602745	23
322	-273	607524	27
320	-272	612549	31
318	-269	617288	33
317	-264	622251	35
317	-257	627051	37
317	-248	632055	38
318	-237	636937	39
319	-224	641798	40
321	-211	646577	41
322	-199	651418	41
322	-186	656320	42
322	-175	661202	43
321	-164	666084	43
320	-154	670966	43
318	-144	675786	43
316	-135	680811	43
314	-127	685590	43
312	-120	690512	42
309	-113	695312	42
305	-108	700255	41
299	-105	705055	39
293	-104	710018	38
285	-105	714757	37
276	-109	719782	36
266	-118	724521	35
255	-129	729443	34
244	-143	734222	34
234	-160	739165	33
224	-178	743924	33
214	-197	748846	33
206	-217	753768	33
200	-237	758650	34
195	-255	763470	34
191	-272	768331	34
188	-288	773151	34
187	-302	778155	35
187	-315	782955	35
188	-325	787837	35
190	-333	792637	35
193	-339	797621	35
196	-343	802400	36
199	-345	807302	36
204	-346	812102	36
211	-344	817106	37
219	-340	821885	37
227	-334	826787	38
236	-327	831669	39
245	-317	836755	40
256	-306	841555	41
267	-292	846580	41
278	-278	851319	42
287	-262	856241	42
296	-247	861082	43
304	-233	866045	43
311	-219	870743	43
318	-207	875706	43
323	-197	880588	43
327	-189	885449	43
330	-183	890290	43
331	-178	895192	43
333	-175	900012	42
334	-173	904934	42
335	-172	909754	41
336	-171	914697	40
338	-173	919538	39
339	-176	924460	38
340	-181	929342	37
340	-188	934244	36
340	-200	939371	36
339	-213	944518	35
338	-228	949236	35
336	-244	954465	35
335	-260	959285	35
333	-275	964207	35
332	-289	969027	35
332	-301	973970	35
332	-310	978688	35
333	-317	983692	35
334	-322	988655	35
336	-326	993434	35
338	-328	998418	35
343	-327	1003177	36
349	-324	1008242	36
357	-319	1013001	36
366	-311	1017862	36
376	-300	1022805	35
387	-288	1027687	35
399	-273	1032446	35
411	-256	1037389	35
422	-239	1042189	35
431	-222	1047152	35
440	-205	1051870	35
447	-189	1056915	36
452	-175	1061572	36
455	-163	1066535	37
457	-154	1071335	37
458	-147	1076217	38
458	-142	1081099	39
457	-138	1085960	39
456	-136	1095294	39
455	-140	1104587	39
454	-145	1109407	38
453	-152	1114411	38
452	-161	1119088	37
450	-173	1124072	37
447	-187	1128913	37
444	-204	1133856	37
440	-221	1138635	37
437	-238	1143782	37
435	-254	1148459	37
433	-269	1153381	37
433	-283	1158181	37
433	-294	1163349	37
435	-304	1168006	37
437	-312	1172888	37
441	-318	1177688	37
446	-323	1182610	38
452	-325	1187349	38
459	-324	1192312	38
469	-321	1197153	38
480	-314	1202075	37
492	-304	1206875	37
505	-292	1211838	37
