
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10/27/1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID AAN08
.WRITER_ID AAN
.COUNTRY Germany
.HAND R
.AGE ?
.SEX M
.SKILL OK
.PEN_DOWN
0	0	0	0
0	0	0	2
3	6	552	4
6	10	1267	7
7	14	3902	9
9	17	8824	12
9	19	13726	15
9	20	18689	17
8	20	23550	19
8	20	28493	21
7	19	33354	23
6	19	38297	23
5	17	43117	24
3	17	47999	25
2	16	52819	26
0	14	57741	27
-1	13	62561	28
-3	11	67504	29
-5	8	72365	30
-7	4	77226	32
-11	-3	82046	33
-14	-11	86989	34
-18	-21	91830	36
-22	-33	96732	37
-28	-48	101634	39
-34	-64	106495	40
-40	-82	111356	41
-48	-102	116176	42
-55	-122	120996	43
-65	-142	126021	43
-74	-164	130760	44
-83	-185	135703	44
-93	-205	140503	44
-102	-225	145364	44
-111	-245	150266	44
-119	-264	155209	45
-127	-281	160029	45
-133	-296	164972	45
-139	-311	169751	45
-144	-323	174633	45
-148	-334	179453	45
-151	-343	184478	45
-154	-350	189278	44
-156	-355	194241	44
-157	-358	199041	43
-156	-359	204249	42
-155	-359	209069	40
-153	-357	213951	38
-150	-354	218792	35
-146	-352	223674	32
-143	-349	228535	27
-142	-347	233498	23
-142	-344	238298	17
-141	-338	243220	12
-138	-329	247979	7
-135	-317	252983	3
-131	-302	257905	0
133	51	327596	0
145	63	332437	1
154	71	337482	4
161	76	342261	8
164	77	347204	12
165	73	352024	16
162	64	357069	20
158	51	361848	23
153	35	366730	26
146	16	371550	29
138	-7	376513	32
129	-32	381292	35
120	-58	386235	36
110	-84	391055	38
101	-109	395998	39
92	-133	400777	40
83	-156	405720	41
75	-178	410520	41
69	-198	415524	40
62	-216	420283	39
57	-233	425226	38
52	-249	429985	35
47	-264	434867	31
41	-280	439687	27
33	-297	444589	22
24	-312	449450	17
15	-325	454413	11
5	-335	459192	7
-5	-343	464135	2
-14	-348	469078	0
-60	-228	543693	0
-54	-222	548493	1
-49	-216	553640	3
-44	-212	558460	6
-40	-208	563423	9
-36	-203	568223	11
-35	-203	573145	14
-34	-204	578027	16
-32	-205	582970	17
-29	-205	587913	18
-24	-205	592672	18
-16	-205	597778	19
-7	-204	602517	19
5	-203	607460	18
16	-203	612260	16
28	-205	617223	13
39	-206	622125	10
51	-208	627068	7
64	-209	631868	4
78	-211	636811	1
92	-213	641550	0
316	-168	725825	0
320	-165	730625	3
321	-164	735588	8
320	-164	740388	12
316	-165	745310	17
310	-167	750212	22
302	-168	755073	26
292	-173	759914	31
278	-179	764775	34
263	-186	769697	36
249	-193	774742	38
235	-200	779460	39
222	-207	784628	41
210	-213	789244	42
200	-220	794371	43
190	-227	799253	43
182	-235	804073	44
175	-242	808955	44
170	-249	813837	45
166	-257	818616	45
162	-264	823559	45
160	-271	828379	45
158	-278	833322	45
158	-284	838101	45
158	-291	843044	45
160	-296	847803	44
162	-300	852766	44
167	-303	857627	43
172	-305	862529	42
179	-305	867349	41
187	-304	872251	41
198	-301	877112	40
209	-296	882034	39
222	-289	886854	38
237	-281	891776	37
253	-268	896923	36
269	-255	902070	35
286	-240	906788	35
301	-225	911853	34
315	-211	916755	32
326	-198	921718	31
336	-188	926538	31
342	-179	931481	30
345	-176	936240	30
344	-176	945350	31
341	-179	950354	32
337	-184	955195	33
331	-190	960281	34
325	-198	965142	36
318	-206	969962	37
312	-215	974578	39
305	-225	979643	40
299	-235	984320	40
293	-245	989283	41
289	-254	993960	42
285	-262	998719	42
282	-268	1003519	43
281	-274	1008605	43
281	-277	1013405	43
282	-279	1018368	43
284	-279	1023209	43
288	-278	1028091	43
292	-277	1032891	42
297	-275	1037854	41
304	-271	1042593	41
311	-266	1047618	40
321	-260	1052540	39
331	-253	1057360	38
343	-245	1062303	38
355	-237	1067001	37
367	-229	1072148	37
380	-221	1076927	36
392	-213	1081890	36
405	-207	1086649	36
416	-204	1091592	36
426	-202	1096392	36
434	-202	1101314	36
441	-204	1106093	36
447	-209	1111036	36
451	-215	1115856	37
453	-223	1120840	38
454	-233	1125599	39
453	-244	1130562	40
451	-256	1135382	41
448	-269	1140345	43
445	-280	1145145	43
442	-289	1150108	44
440	-297	1154908	45
438	-303	1159830	45
438	-307	1164650	45
438	-309	1169634	45
439	-309	1174495	44
441	-307	1179356	44
444	-304	1184238	43
448	-301	1189038	41
452	-296	1193777	40
456	-289	1198781	38
462	-281	1203601	37
469	-272	1208483	35
477	-262	1213344	34
485	-252	1218205	32
494	-242	1223046	31
503	-232	1227968	30
512	-223	1232768	30
521	-216	1237711	29
530	-211	1242531	29
538	-208	1247474	29
544	-207	1252274	29
550	-207	1257217	29
554	-209	1262058	30
558	-212	1266980	31
561	-217	1271719	31
562	-222	1276641	32
563	-228	1281482	33
563	-235	1286486	34
564	-241	1291286	35
564	-247	1296208	35
