
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10/27/1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID AAN14
.WRITER_ID AAN
.COUNTRY Germany
.HAND R
.AGE ?
.SEX M
.SKILL OK
.PEN_DOWN
0	0	0	0
0	0	0	2
7	9	552	4
9	11	2656	8
9	10	7599	11
6	5	12399	14
2	-3	17689	18
-5	-15	22428	21
-13	-31	27371	23
-23	-51	32130	27
-33	-73	37012	30
-43	-97	41791	32
-55	-124	46754	34
-67	-152	51513	36
-79	-181	56517	38
-90	-209	61439	39
-102	-237	66239	41
-113	-265	71223	42
-125	-293	76064	42
-136	-319	81007	43
-146	-345	85766	44
-157	-369	90750	44
-167	-391	95489	44
-176	-411	100432	44
-184	-428	105232	43
-189	-441	110195	42
-193	-450	114995	40
-196	-457	119938	38
-197	-460	124677	35
-195	-461	129702	32
-193	-460	134481	28
-191	-457	139424	23
-188	-452	144203	18
-184	-444	149125	13
-178	-431	153966	8
-169	-414	158909	4
-159	-394	163709	0
96	-39	222700	0
115	-24	227582	3
130	-12	232423	6
140	-5	237264	10
148	-3	242084	13
150	-4	247006	17
149	-11	251969	21
142	-24	256871	23
134	-40	261671	25
123	-60	266757	27
111	-82	271434	28
98	-107	276581	30
84	-133	281483	32
70	-160	286283	33
56	-186	291083	34
43	-212	296046	35
30	-238	300825	35
19	-263	305788	36
8	-287	310588	36
-2	-308	315531	35
-11	-328	320270	33
-20	-346	325192	31
-30	-364	329931	28
-39	-381	334813	23
-51	-398	339613	19
-63	-412	344638	14
-75	-424	349356	9
-86	-433	354360	5
-97	-439	359099	1
-106	-442	364103	0
-75	-332	423316	0
-67	-326	428136	2
-59	-320	433079	5
-51	-317	438226	8
-43	-314	442903	11
-35	-312	447846	14
-25	-310	452585	17
-15	-308	457589	19
-4	-306	462409	21
9	-304	467291	22
23	-301	472091	23
39	-296	477034	23
56	-291	481793	23
74	-285	486818	24
92	-278	491557	24
110	-271	496479	24
128	-264	501279	25
145	-256	506263	25
160	-249	511022	25
172	-242	515985	25
183	-237	520785	25
191	-232	525646	25
196	-229	530466	26
200	-228	535388	27
200	-227	540147	28
199	-228	545090	30
196	-231	549951	32
192	-233	554914	33
187	-236	559612	35
180	-238	564534	37
173	-242	569334	38
165	-245	574277	39
157	-249	579056	40
148	-253	584040	41
139	-258	588819	41
129	-264	593762	42
119	-272	598623	43
109	-281	603443	43
100	-291	608263	43
91	-301	613288	44
84	-312	618108	44
77	-323	623010	44
72	-334	627789	44
68	-346	632752	44
66	-357	637531	44
65	-367	642494	44
65	-376	647355	43
67	-384	652257	43
71	-391	657036	42
76	-397	661938	41
83	-402	666779	40
90	-405	671701	39
100	-407	676542	39
111	-407	681485	38
122	-405	686244	37
134	-402	691248	36
147	-398	696007	35
160	-391	701032	34
174	-382	705771	34
188	-372	710979	33
202	-360	715534	32
216	-347	720477	31
230	-334	725318	30
243	-320	730465	30
255	-307	735224	29
266	-295	740146	29
276	-285	744966	29
284	-277	749929	29
291	-271	754770	29
296	-267	759631	30
300	-265	764451	30
301	-265	769476	31
301	-266	774215	32
299	-269	779137	34
298	-271	784019	35
295	-275	788941	37
291	-280	793741	38
287	-286	798643	40
283	-293	803504	41
279	-300	808386	42
274	-309	813227	43
270	-318	818088	43
266	-327	822908	44
263	-336	827871	44
259	-344	832610	45
257	-353	837553	45
255	-360	842802	45
255	-366	847827	45
255	-370	852647	45
256	-373	857774	45
258	-375	862308	44
260	-376	867537	44
264	-376	872153	43
270	-374	877749	42
276	-370	882569	41
284	-365	887512	40
293	-359	892353	38
304	-351	897480	37
316	-341	902035	35
329	-330	907203	33
343	-318	911962	31
358	-305	916844	29
373	-293	921705	27
388	-282	926607	25
401	-272	931407	23
412	-265	936268	23
421	-260	941170	22
428	-257	946133	21
433	-257	951055	22
435	-260	955896	23
434	-266	960859	23
432	-273	965679	24
427	-283	970561	26
422	-293	975361	27
417	-305	980243	29
411	-318	985125	30
405	-329	990047	31
399	-340	994929	32
395	-350	999811	32
392	-357	1004611	32
390	-362	1009574	32
390	-366	1014313	31
390	-368	1019256	30
392	-368	1024056	28
395	-368	1028938	26
399	-368	1033758	23
401	-368	1038680	19
403	-366	1043500	15
407	-363	1048463	10
413	-358	1053304	7
420	-351	1058186	3
429	-340	1062986	0
669	53	1152001	0
676	60	1156964	3
679	63	1161764	6
681	62	1166707	9
680	56	1171527	13
677	47	1176449	17
672	34	1181269	21
665	17	1186191	23
656	-6	1190991	26
645	-30	1195934	27
634	-62	1201040	29
622	-94	1206146	31
610	-127	1210823	33
597	-160	1215786	35
585	-192	1220525	37
574	-224	1225386	39
562	-254	1230206	40
551	-283	1235026	41
541	-306	1239826	42
532	-326	1244646	43
525	-344	1249466	44
519	-359	1254143	44
514	-372	1258922	44
510	-381	1263947	44
508	-387	1268767	43
507	-391	1273710	43
507	-392	1278510	42
