
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10 27 1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID AAH01
.WRITER_ID AAH
.COUNTRY Germany
.HAND R
.AGE ?
.SEX M
.SKILL OK
.PEN_DOWN
0	0	0	0
0	0	0	2
6	8	531	5
11	15	1491	8
16	22	2165	11
19	27	2655	15
21	32	6903	19
22	34	11642	23
22	35	16585	26
20	34	21936	29
17	32	26348	31
14	30	31168	33
11	28	36070	35
9	26	40911	36
7	25	45793	37
5	20	50613	39
4	15	55413	40
2	8	60233	41
1	-3	65012	42
0	-17	69873	43
-1	-36	74714	44
-3	-58	79514	46
-4	-82	84559	47
-5	-108	89359	48
-7	-136	94384	48
-8	-164	99327	49
-9	-193	104331	50
-11	-219	109417	50
-12	-243	114380	50
-14	-266	119200	50
-14	-287	124204	50
-14	-305	129065	50
-13	-319	134028	50
-11	-332	138910	49
-8	-342	143832	48
-5	-349	148673	46
0	-354	153514	44
5	-356	158355	41
9	-357	163298	37
13	-358	168016	33
14	-360	173041	28
12	-363	177780	23
8	-365	182743	18
2	-363	188074	13
-5	-360	193344	8
-12	-355	198123	4
-18	-348	203066	1
-24	-339	207988	0
-24	-287	227923	0
-20	-276	232805	2
-15	-267	237789	6
-12	-261	242650	10
-9	-258	247593	14
-7	-256	252413	19
-6	-254	257356	23
-6	-254	262156	27
-5	-254	267099	32
-7	-259	271899	35
-10	-264	276801	37
-12	-268	281662	39
-13	-273	286584	41
-12	-277	291404	43
-11	-280	296347	45
-8	-283	301229	47
-3	-286	306274	49
5	-286	311094	50
14	-285	316098	50
24	-283	320898	51
37	-280	325841	50
50	-275	330743	50
64	-270	335747	49
80	-263	340588	47
97	-255	345613	44
112	-248	350392	40
126	-243	355294	34
136	-240	360176	28
144	-238	365282	23
150	-235	370164	16
155	-233	375189	10
157	-230	380071	6
157	-226	384993	2
158	-219	389895	0
178	-19	449945	0
181	-3	454847	1
185	8	459790	5
188	16	464549	10
190	21	469533	15
191	26	474455	20
192	29	479316	24
192	30	484198	29
192	31	489161	34
189	28	494063	37
186	25	498904	39
183	20	503745	40
181	13	508627	42
180	4	513549	44
179	-8	518553	45
179	-24	523373	47
179	-43	528398	48
179	-65	533300	49
180	-90	538284	51
182	-116	543084	51
183	-142	548006	52
186	-168	552908	53
187	-193	557912	53
189	-216	562773	53
191	-238	567655	53
193	-258	572680	53
195	-275	577807	52
198	-290	582648	51
202	-302	587652	49
207	-311	592472	47
213	-317	597415	45
220	-322	602256	41
227	-326	607178	37
234	-329	611937	32
239	-334	616859	26
242	-339	621659	22
245	-344	626622	16
247	-347	631422	11
250	-350	636426	7
253	-351	641287	3
257	-350	646332	0
499	-229	765349	0
506	-221	770271	1
512	-213	775112	4
517	-206	780034	7
520	-200	784936	10
522	-193	789797	14
522	-187	794617	18
521	-182	799682	23
518	-179	804502	25
512	-177	809445	28
506	-177	814204	30
499	-177	819331	33
493	-177	824151	35
486	-178	829073	37
480	-178	833893	39
474	-179	838856	40
469	-180	843615	41
463	-181	848517	42
457	-183	853337	42
450	-185	858300	42
444	-188	863120	43
436	-193	868042	43
428	-198	872842	43
420	-204	877703	43
411	-211	882585	43
403	-220	887548	43
396	-229	892348	43
389	-239	897230	43
383	-250	902050	43
377	-260	906972	43
373	-270	911731	43
370	-280	916756	43
367	-289	921556	42
366	-297	926478	42
366	-304	931605	42
367	-310	936691	42
370	-315	941511	42
373	-320	946658	42
378	-323	951458	42
384	-325	956421	43
393	-326	961139	43
402	-325	966082	43
413	-322	970882	44
424	-318	975784	44
435	-313	980604	45
447	-306	985669	45
458	-300	990694	46
468	-292	995637	46
476	-285	1000662	46
483	-278	1005401	46
489	-271	1010405	47
494	-263	1015307	47
499	-255	1020229	47
503	-246	1025131	47
506	-238	1030115	47
509	-229	1034976	47
512	-222	1039898	47
513	-214	1044841	47
514	-208	1049886	47
515	-204	1054665	47
515	-200	1059690	47
515	-198	1064612	47
515	-196	1069514	47
513	-196	1078930	47
511	-200	1092860	47
509	-203	1097782	47
508	-208	1102684	47
505	-215	1107688	46
503	-223	1112610	46
500	-232	1117573	46
498	-242	1122414	46
495	-253	1127357	46
494	-262	1132218	45
494	-270	1137161	44
495	-277	1141900	43
498	-283	1146761	41
502	-287	1151643	39
507	-290	1156463	37
512	-292	1161345	33
519	-294	1166206	29
524	-297	1171047	24
529	-300	1175969	20
534	-301	1180830	15
539	-301	1185895	10
544	-300	1190777	7
550	-297	1195904	3
557	-293	1200826	0
644	-172	1275377	0
649	-164	1280442	1
654	-156	1285242	4
658	-151	1290144	8
662	-146	1295026	11
665	-142	1299989	15
668	-139	1304768	19
670	-136	1309425	23
672	-135	1314266	25
671	-136	1319066	26
669	-139	1323927	28
667	-144	1328686	28
664	-150	1333547	29
661	-158	1338163	31
658	-167	1343147	32
654	-179	1348029	33
649	-193	1352951	35
