
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10/27/1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID AAB14
.WRITER_ID AAB
.COUNTRY Germany
.HAND L
.AGE 23
.SEX M
.SKILL OK
.PEN_DOWN
0	0	0	0
0	0	0	1
1	10	2492	2
4	24	5004	4
8	39	7741	6
12	56	10253	9
16	73	14440	11
20	92	19260	13
23	112	25204	16
27	132	29064	18
30	151	34129	22
32	168	39031	23
32	181	43872	26
31	189	48692	30
27	194	53614	33
23	195	58373	36
18	193	63193	40
13	188	68156	43
8	177	73201	46
2	159	78103	48
-4	136	82903	50
-11	107	87703	52
-19	73	92666	53
-28	35	97466	54
-37	-7	102531	54
-48	-55	107821	54
-61	-102	112886	55
-72	-146	117788	55
-82	-183	122731	55
-91	-215	127551	55
-98	-240	132453	54
-104	-259	137866	54
-108	-274	142339	53
-109	-278	147527	51
-107	-278	152347	49
-101	-273	157188	45
-94	-267	162008	40
-88	-262	166808	33
-79	-252	171914	26
-66	-239	176632	21
-51	-222	181452	13
-33	-201	186660	8
-13	-176	191154	2
8	-147	196322	0
220	216	245628	0
227	232	250591	3
231	242	255411	9
233	246	260211	16
233	243	265113	22
231	232	270138	27
227	215	274856	33
222	192	279472	40
217	160	284558	46
212	126	289419	49
205	89	294505	50
200	49	299325	51
193	9	304350	52
185	-35	309436	53
178	-78	314522	54
170	-119	319669	54
162	-156	324489	54
154	-188	329391	53
147	-214	334497	52
142	-235	339317	50
140	-248	343953	48
141	-253	349018	44
142	-255	353675	38
142	-256	358311	31
143	-253	363131	26
146	-247	368442	21
149	-239	373262	14
154	-229	378082	8
160	-217	382984	4
166	-202	388111	0
272	-24	427348	0
280	-9	432230	5
287	1	437173	12
291	7	441993	18
293	10	446813	24
293	10	451654	30
291	9	456474	37
289	7	461642	44
286	0	466667	49
283	-2	471406	51
274	-3	476308	52
260	-3	481108	53
243	-3	486051	54
222	-4	490953	54
196	-5	496039	54
165	-7	500880	55
130	-11	505966	55
92	-14	510786	54
55	-18	516178	53
20	-19	520651	52
-14	-20	525451	49
-46	-20	530333	44
-79	-24	535194	37
-114	-30	539933	30
-147	-38	544794	23
-178	-47	549819	17
-206	-58	554741	10
-230	-70	559480	4
-252	-82	564545	0
252	-138	973370	0
253	-138	978476	3
254	-138	983092	8
254	-140	987912	13
254	-142	992896	18
255	-144	997635	23
255	-146	1002455	28
256	-150	1007357	33
256	-154	1012810	38
259	-158	1017018	40
263	-160	1021940	43
272	-161	1027046	44
283	-159	1031866	45
298	-154	1036645	46
316	-147	1041465	47
337	-136	1046387	47
359	-124	1051269	48
380	-109	1056069	48
401	-91	1061563	48
422	-73	1065771	48
442	-53	1070571	48
459	-35	1075473	47
472	-18	1080191	47
483	-2	1085011	47
489	11	1089913	46
493	22	1094570	46
494	31	1099656	45
492	37	1104109	45
487	41	1109460	45
479	43	1114015	44
469	43	1118815	44
458	41	1123615	45
445	36	1128374	45
432	29	1133337	45
418	19	1138402	46
404	5	1143570	47
392	-10	1148309	48
381	-27	1153191	49
373	-46	1158318	49
367	-65	1162791	50
364	-84	1167959	51
363	-102	1172677	51
366	-118	1177456	52
371	-131	1182338	52
378	-143	1187403	52
390	-155	1192673	53
405	-164	1197902	53
422	-170	1202620	53
441	-174	1208359	53
461	-176	1212199	53
483	-176	1217285	53
506	-173	1222453	52
530	-167	1227110	52
552	-158	1232278	52
573	-147	1237098	51
592	-134	1242143	51
609	-120	1246963	50
624	-106	1251783	50
637	-91	1256808	49
648	-75	1261465	49
656	-60	1266285	48
661	-46	1271371	48
665	-35	1276191	48
667	-25	1281011	48
667	-17	1286281	48
667	-11	1290958	48
666	-8	1295778	48
664	-7	1300680	48
662	-9	1305786	49
660	-12	1310668	49
658	-15	1315202	50
656	-20	1320288	51
654	-25	1325313	51
652	-32	1330399	52
651	-40	1335219	52
649	-49	1340346	52
647	-60	1345085	53
646	-72	1349905	53
644	-85	1355052	53
643	-98	1359852	53
642	-111	1364734	53
642	-123	1369534	53
643	-133	1374477	53
647	-142	1380012	53
651	-150	1384751	53
655	-156	1389755	53
661	-160	1394657	53
669	-163	1399743	53
679	-165	1405809	53
690	-164	1409649	52
704	-161	1414449	52
717	-155	1419780	51
732	-146	1424355	50
748	-136	1429175	50
763	-125	1434077	49
777	-115	1439102	49
789	-105	1444004	49
798	-97	1448824	49
805	-92	1453869	49
811	-89	1458791	50
814	-88	1463611	50
816	-90	1468431	51
817	-94	1473272	51
