
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10/27/1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID ABB07
.WRITER_ID ABB
.COUNTRY Germany
.HAND R
.AGE ?
.SEX M
.SKILL OK
.PEN_DOWN
0	275	0	0
0	275	0	1
0	293	4882	4
0	308	9743	8
0	319	14768	12
-1	326	19568	14
-3	331	24531	16
-4	333	29351	19
-6	332	34355	21
-9	327	39155	23
-12	319	44016	25
-14	305	48836	27
-17	286	53718	29
-15	267	58600	30
-18	236	63543	32
-19	199	68282	33
-21	157	73225	34
-21	110	78045	35
-20	61	83008	35
-15	13	87849	35
-10	-33	92771	34
-4	-75	97571	32
0	-111	102453	29
5	-144	107294	26
13	-175	112176	23
19	-201	117058	18
25	-221	122042	12
30	-235	126801	7
35	-240	131764	2
43	-236	136686	0
194	344	221227	0
199	340	226006	2
204	327	231194	5
206	303	235973	9
208	275	240916	13
209	236	245757	17
206	189	250679	21
202	136	255499	24
198	82	260381	27
197	28	265263	30
195	-25	270206	32
195	-73	275149	33
198	-116	279888	33
202	-154	284892	32
209	-186	289753	30
216	-214	294614	27
221	-235	299475	23
229	-251	304377	21
234	-262	309177	16
238	-272	314181	12
241	-278	318920	8
242	-280	323904	5
243	-277	328683	2
243	-270	333708	0
209	-156	363039	0
199	-132	367859	2
188	-111	372822	5
176	-94	377683	9
163	-81	382605	13
152	-73	387425	17
140	-68	392388	21
129	-67	397167	23
120	-68	402069	26
113	-70	406889	28
107	-73	411771	29
105	-76	416591	30
105	-80	421473	29
107	-84	426273	28
112	-89	431216	25
121	-96	435995	23
131	-105	440917	20
142	-115	445737	16
154	-128	450680	12
168	-139	455521	8
182	-151	460443	3
199	-160	465325	0
465	-46	554930	0
466	-40	559914	1
464	-35	564816	5
459	-37	569636	10
452	-44	574661	16
442	-54	579543	21
430	-67	584772	23
420	-81	589245	26
410	-96	594249	29
402	-111	599008	30
396	-126	603971	31
393	-139	608771	32
392	-150	613653	32
395	-159	618473	31
401	-167	623477	31
409	-173	628297	30
419	-177	633158	29
432	-180	637958	28
445	-180	642860	26
460	-179	647721	24
476	-176	652562	23
492	-171	657444	21
508	-167	662387	19
523	-161	667207	17
540	-153	672048	15
554	-147	676950	14
569	-140	681893	13
582	-135	686693	12
594	-131	691595	12
606	-129	696477	12
617	-126	701338	13
626	-127	706158	16
634	-130	711080	18
641	-134	715900	20
648	-141	720863	22
656	-149	725663	24
664	-157	730565	26
671	-166	735365	28
680	-175	740308	29
688	-184	745087	30
697	-191	750030	30
708	-198	754891	31
718	-202	759773	31
728	-207	764573	31
738	-210	769455	31
748	-212	774173	31
758	-213	779075	31
767	-213	783752	31
773	-214	788674	31
779	-214	793351	30
783	-215	798253	29
786	-216	802992	27
788	-218	807874	24
788	-222	812756	21
786	-229	817617	16
784	-236	822499	11
785	-241	827442	6
786	-245	832405	1
789	-247	837430	0
796	149	991579	0
781	147	996481	2
767	142	1001444	6
756	140	1006223	10
747	136	1011186	16
740	134	1016006	21
733	134	1021010	25
724	132	1025830	28
716	130	1030712	30
711	128	1035532	31
708	128	1040679	33
706	130	1045438	33
705	132	1050422	32
705	136	1055242	30
704	139	1060124	26
703	141	1064883	22
701	142	1069744	16
702	143	1074728	9
705	144	1079732	4
709	142	1084614	0
1146	296	1347873	0
1145	323	1352816	2
1144	346	1357677	6
1142	360	1362640	10
1137	364	1367583	14
1132	365	1372424	18
1128	359	1377510	22
1121	348	1382289	24
1112	329	1387171	28
1103	305	1391910	31
1095	279	1396812	34
1092	250	1401694	35
1087	213	1406637	36
1084	172	1411457	37
1082	131	1416379	38
1084	90	1421118	38
1091	53	1426163	37
1101	18	1430861	36
1112	-11	1435804	34
1126	-38	1440624	32
1140	-59	1445526	30
1156	-77	1450305	27
1172	-91	1455187	23
1187	-102	1460069	21
1200	-110	1465012	17
1211	-115	1469832	13
1221	-116	1474775	10
1228	-115	1479534	8
1234	-110	1484497	5
1238	-102	1489297	5
1239	-92	1494240	5
1239	-79	1499142	5
1237	-66	1504085	7
1234	-53	1508905	9
1228	-43	1513827	12
1222	-33	1518688	15
1216	-26	1523570	18
1208	-22	1528411	21
1201	-21	1533436	23
1194	-20	1538277	24
1189	-21	1543159	25
1186	-22	1548020	26
1185	-23	1552902	26
1187	-26	1562155	25
1192	-28	1566934	25
1199	-30	1571897	24
1211	-31	1576676	23
1225	-32	1581619	23
1242	-32	1586419	23
1261	-32	1591403	23
1284	-30	1596244	22
1307	-26	1601126	22
1332	-21	1605987	21
1355	-16	1610889	20
1377	-10	1615771	18
1397	-5	1620653	17
1416	1	1625555	16
1433	7	1630416	14
1447	10	1635379	14
1456	14	1640301	13
1464	16	1645183	13
1470	17	1650085	14
1473	16	1654905	16
1474	15	1660093	18
1474	11	1664913	21
1471	3	1669876	23
1468	-10	1674635	26
1463	-26	1679517	30
1457	-45	1684358	34
1451	-68	1689301	37
1447	-91	1694162	39
1442	-116	1699044	41
1438	-140	1703864	43
1437	-161	1708807	44
1437	-178	1713627	44
1440	-191	1718570	44
1444	-200	1723411	43
1450	-206	1728313	41
1458	-210	1733072	38
1469	-211	1737974	34
1478	-214	1742794	28
1486	-216	1747757	23
1496	-214	1752700	16
1506	-211	1757622	9
1521	-202	1762912	3
1540	-191	1767977	0
2089	-100	2016286	0
2084	-86	2021106	1
2081	-68	2026131	4
2079	-47	2030890	7
2077	-26	2035833	10
2074	-2	2040592	12
2070	22	2045514	14
2069	44	2050273	16
2067	66	2055155	18
2067	85	2059955	19
2068	99	2064775	21
2069	110	2069636	22
2069	117	2074599	23
2070	121	2079440	23
2070	122	2084362	24
2069	119	2089203	26
2068	111	2094146	28
2067	100	2098966	29
2066	85	2103909	31
2065	68	2108709	33
2064	49	2113591	34
2064	28	2118330	36
2063	6	2123293	37
2066	-16	2128052	37
2067	-35	2133117	37
2072	-52	2137896	36
2078	-67	2142798	35
2086	-78	2147618	34
2098	-89	2152602	33
2110	-97	2157300	31
2125	-103	2162468	28
2142	-105	2167247	26
2162	-109	2172210	23
2182	-112	2176969	22
2202	-114	2181932	19
2224	-114	2186691	18
2245	-115	2191634	16
2265	-116	2196454	14
2285	-117	2201397	14
2303	-119	2206217	13
2319	-121	2211160	13
2334	-123	2215980	13
2347	-125	2220862	14
2360	-127	2225682	15
2370	-131	2230666	16
2378	-134	2235527	17
2386	-135	2240429	18
2392	-136	2245249	19
2398	-137	2250192	20
2404	-136	2254992	22
2410	-132	2259935	23
2417	-126	2265062	23
2423	-116	2270168	24
2431	-104	2274988	25
2437	-92	2280074	26
2443	-79	2284731	27
2447	-67	2289817	28
2450	-55	2294699	30
2451	-43	2299581	31
2451	-36	2304381	33
2449	-31	2309283	35
2445	-26	2314083	37
2440	-21	2319046	39
2436	-17	2324050	40
2431	-14	2328789	41
2428	-9	2333752	41
2425	-4	2338572	40
2423	3	2343597	38
2422	8	2348417	35
2421	12	2353319	30
2420	12	2358139	24
2417	9	2363225	19
2416	5	2367943	12
2415	1	2372988	6
2418	-5	2377849	1
2422	-11	2382874	0
2709	-88	2476727	0
2713	-86	2481588	2
2717	-83	2486470	5
2719	-82	2491352	9
2721	-81	2496172	13
2721	-81	2501115	15
2721	-81	2505915	18
2720	-82	2510858	19
2719	-82	2515719	21
2717	-82	2520621	22
2716	-81	2529914	21
2714	-80	2534714	18
2713	-78	2539616	16
2711	-75	2544395	13
2709	-72	2549420	10
2706	-68	2554159	6
2701	-62	2559184	2
2696	-56	2564086	0
2911	-109	2761556	0
2915	-125	2766376	1
2919	-139	2771319	1
2920	-152	2776119	2
2922	-164	2781082	3
2922	-173	2785943	3
2922	-180	2790865	3
