
.COMMENT Mandatory declarations---------------------------

.DATA_SOURCE AachenTechnicalUniversity
.DATA_ID atu
.START_SET
.COORD X Y T P
.HIERARCHY TEXT

.COMMENT Data documentation-------------------------------

.DATA_CONTACT Schmidt@techinfo.rwth-aachen.de
.DATA_INFO Alphabet: Latin
.PAD Digitizer tablet WACOM SD-420E

.COMMENT Unit System---------------------------------------

.X_POINTS_PER_INCH 1270
.Y_POINTS_PER_INCH 1270
.POINTS_PER_SECOND 200

.COMMENT Data annotations-----------------------------------

.DATE 10 27 1994
.STYLE CURSIVE
.COMMENT previously: .WRITER_ID ABE04
.WRITER_ID ABE
.COUNTRY Germany
.HAND R
.AGE ?
.SEX M
.SKILL OK
.PEN_DOWN
0	0	0	0
0	0	0	1
5	-4	3288	4
4	-13	8394	5
-2	-28	13153	8
-16	-52	18770	10
-37	-82	23570	12
-63	-118	28513	14
-90	-156	33292	17
-120	-195	38480	19
-149	-234	43300	22
-178	-272	48202	24
-205	-308	53104	27
-229	-339	57965	29
-248	-366	62785	30
-263	-389	67646	32
-275	-406	72446	33
-283	-419	77471	33
-288	-427	82393	34
-291	-432	87152	35
-292	-435	92156	36
-292	-437	96854	36
-291	-437	102001	37
-290	-437	106678	38
-288	-437	111682	39
-285	-436	116482	40
-280	-436	121466	41
-274	-435	126184	42
-266	-433	131066	42
-256	-431	135907	42
-244	-430	140768	42
-231	-428	145629	43
-217	-427	150592	43
-203	-425	155412	42
-187	-424	160355	42
-172	-422	165196	42
-156	-420	170200	41
-140	-417	174939	40
-125	-414	179882	38
-111	-410	184743	35
-97	-408	189604	31
-88	-406	194424	27
-82	-408	199306	22
-79	-409	204167	16
-78	-411	209212	10
-77	-411	214073	5
-77	-411	219016	0
73	-381	333540	0
88	-366	338197	1
102	-350	343140	4
114	-335	347879	8
124	-322	352904	12
131	-310	357704	14
136	-298	362626	17
140	-287	367548	19
142	-278	372409	21
141	-271	377229	22
139	-266	382151	23
134	-263	386971	23
126	-263	391914	24
116	-265	396673	24
103	-269	401616	24
88	-275	406375	25
73	-284	411359	24
57	-294	416138	24
41	-305	421060	24
28	-316	425942	24
16	-328	430762	24
8	-338	435603	24
2	-348	440464	23
-1	-357	445264	23
-1	-363	450289	23
2	-369	455028	23
8	-372	459971	22
17	-374	464689	21
28	-374	469611	19
41	-372	474350	19
56	-369	479272	18
71	-364	484051	17
87	-359	488933	16
101	-353	493651	16
113	-348	498635	15
123	-344	503414	15
130	-340	508316	15
135	-337	513198	16
137	-336	518202	16
137	-335	527373	17
133	-338	536666	17
131	-340	541466	17
128	-344	546429	16
126	-349	551249	14
123	-354	556192	12
121	-360	560971	10
119	-368	565996	7
118	-375	571061	4
119	-382	575840	1
122	-387	580701	0
316	-323	654556	0
327	-312	659376	1
336	-301	664564	4
342	-292	669323	7
345	-284	674266	10
344	-278	679086	12
341	-275	684008	14
334	-274	688869	17
324	-276	693812	19
312	-281	698612	20
299	-287	703637	21
284	-296	708376	22
270	-306	713278	22
257	-317	718078	23
245	-328	723021	23
235	-338	727841	23
228	-348	732804	23
224	-357	737583	23
222	-364	742505	23
222	-369	747366	23
226	-373	752268	23
232	-374	757088	23
241	-372	761949	23
255	-365	767055	23
273	-354	772161	23
292	-340	776981	23
314	-323	782087	23
336	-303	786948	22
360	-280	791830	21
385	-255	796671	19
410	-228	801573	18
431	-202	806393	17
454	-175	811295	16
476	-147	816156	14
498	-119	821119	14
519	-93	826062	16
537	-71	830862	17
551	-52	835948	19
563	-38	840687	21
570	-28	845569	23
573	-25	850369	25
571	-29	855394	28
562	-39	860071	30
549	-54	865034	31
533	-74	869773	33
514	-98	874716	35
493	-127	879598	37
470	-160	884459	39
447	-194	889279	40
425	-228	894610	42
406	-261	899144	43
392	-290	904169	43
381	-315	908969	41
375	-336	913851	37
370	-356	918671	32
363	-375	923573	26
360	-389	928495	20
359	-397	933458	13
361	-400	938258	7
365	-398	943303	1
369	-393	948164	0
539	-360	1233419	0
542	-357	1238260	3
545	-352	1243285	5
547	-350	1248085	10
547	-350	1253007	15
546	-351	1257827	19
545	-351	1262872	23
546	-348	1267733	25
548	-345	1272533	27
552	-339	1277619	29
559	-330	1282276	30
568	-320	1287341	31
580	-307	1292120	30
593	-292	1296981	29
606	-277	1301801	28
619	-262	1306744	27
631	-248	1311503	25
641	-235	1316446	24
648	-223	1321246	23
653	-213	1326148	23
656	-204	1330948	23
657	-198	1335870	22
654	-195	1340731	22
649	-194	1345633	22
641	-196	1350515	22
631	-201	1355376	22
619	-208	1360196	23
605	-218	1365098	23
591	-231	1369980	23
575	-246	1374943	24
560	-264	1379722	25
546	-282	1384563	26
534	-300	1389424	27
524	-318	1394326	28
515	-335	1399126	28
510	-349	1404089	29
506	-361	1408889	29
505	-369	1413771	29
505	-375	1418653	29
508	-379	1423494	29
514	-380	1428294	30
522	-379	1433257	30
533	-375	1438036	30
547	-369	1442979	30
562	-360	1447718	30
579	-349	1452681	30
