.VERSION 1.0
.INCLUDE kai/word.lex
.INCLUDE kai/kai1.doc
.INCLUDE kai/data/kai1/jspark5.dat
.SEGMENT CHARACTER 20:0-21:80 OK  "B"
.SEGMENT CHARACTER 26:0-26:78 OK  "B"
.SEGMENT CHARACTER 31:0-31:76 OK  "B"
.SEGMENT CHARACTER 35:0-35:29 OK  "C"
.SEGMENT CHARACTER 45:0-45:22 OK  "C"
.SEGMENT CHARACTER 69:0-69:44 OK  "E"
.SEGMENT CHARACTER 82:0-84:7 OK  "F"
.SEGMENT CHARACTER 99:0-100:18 OK  "G"
.SEGMENT CHARACTER 105:0-106:15 OK  "G"
.SEGMENT CHARACTER 120:0-121:31 OK  "H"
.SEGMENT CHARACTER 125:0-127:8 OK  "I"
.SEGMENT CHARACTER 134:0-136:10 OK  "I"
.SEGMENT CHARACTER 164:0-166:12 OK  "K"
.SEGMENT CHARACTER 171:0-173:12 OK  "K"
.SEGMENT CHARACTER 177:0-177:40 OK  "L"
.SEGMENT CHARACTER 186:0-186:42 OK  "L"
.SEGMENT CHARACTER 197:0-201:23 OK  "M"
.SEGMENT CHARACTER 214:0-216:24 OK  "N"
.SEGMENT CHARACTER 220:0-221:33 OK  "N"
.SEGMENT CHARACTER 229:0-229:48 OK  "O"
.SEGMENT CHARACTER 232:0-232:50 OK  "O"
.SEGMENT CHARACTER 238:0-238:58 OK  "P"
.SEGMENT CHARACTER 272:0-272:64 OK  "R"
.SEGMENT CHARACTER 276:0-276:75 OK  "R"
.SEGMENT CHARACTER 282:0-282:81 OK  "R"
.SEGMENT CHARACTER 294:0-294:39 OK  "S"
.SEGMENT CHARACTER 328:0-328:38 OK  "V"
.SEGMENT CHARACTER 344:0-344:79 OK  "W"
.SEGMENT CHARACTER 350:0-350:78 OK  "W"
.SEGMENT CHARACTER 370:0-371:22 OK  "X"
.SEGMENT CHARACTER 385:0-386:23 OK  "Y"
.SEGMENT CHARACTER 393:0-393:35 OK  "Z"
.SEGMENT CHARACTER 397:0-397:43 OK  "Z"
