.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1296
.WRITER_ID gs

.PEN_DOWN
3244 3007 458295
3270 3007 458310
3286 3005 458325
3286 2985 458340
3276 2941 458355
3256 2880 458370
3240 2814 458385
3242 2808 458400
.PEN_UP
.PEN_DOWN
3377 3073 458505
3377 3073 458520
3373 3073 458535
3351 3073 458550
3292 3063 458565
3242 3059 458580
3198 3055 458595
.PEN_UP
.PEN_DOWN
3308 2909 458745
3323 2909 458760
3323 2909 458775
3312 2909 458790
3272 2909 458805
3226 2905 458820
3178 2899 458835
.PEN_UP
.PEN_DOWN
3405 2911 459030
3411 2919 459045
3417 2925 459060
3417 2935 459075
3403 2947 459090
3377 2947 459105
3349 2929 459120
3327 2901 459135
3314 2858 459150
3320 2834 459165
3343 2824 459180
3367 2826 459195
3409 2840 459210
3429 2854 459225
3445 2858 459240
3459 2856 459255
3465 2842 459270
3473 2830 459285
3487 2828 459300
3515 2838 459315
.PEN_UP
.PEN_DOWN
3637 3087 459435
3637 3087 459450
3631 3083 459465
3619 3069 459480
3589 3019 459495
3567 2963 459510
3537 2899 459525
3533 2850 459540
3537 2830 459555
3547 2830 459570
3563 2844 459585
3581 2860 459600
3591 2868 459615
3599 2864 459630
3607 2850 459645
3617 2838 459660
3645 2834 459675
3663 2830 459690
3679 2824 459705
3685 2818 459720
3691 2808 459735
3691 2806 459750
3701 2808 459765
3709 2826 459780
3719 2858 459795
3727 2883 459810
3727 2889 459825
3725 2891 459840
3725 2891 459855
3729 2893 459870
.PEN_UP
.PEN_DOWN
3994 3133 460155
3994 3143 460170
3992 3147 460185
3990 3151 460200
3978 3147 460215
3966 3121 460230
3940 3057 460245
3896 2921 460260
3868 2816 460275
3854 2758 460290
3854 2752 460305
3856 2772 460320
3858 2816 460335
3854 2866 460350
3848 2903 460365
3830 2911 460380
3806 2907 460395
3796 2903 460410
3796 2901 460425
3812 2901 460440
3838 2917 460455
3884 2935 460470
.PEN_UP
