.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1018
.WRITER_ID gs

.PEN_DOWN
3471 3023 2407362
3483 3023 2407377
3491 3025 2407392
3491 3025 2407407
3489 3023 2407422
3475 3005 2407437
3461 2977 2407452
3445 2947 2407467
3445 2927 2407482
3465 2925 2407497
3489 2933 2407512
3513 2939 2407527
3537 2945 2407542
3549 2941 2407557
3561 2929 2407572
3571 2919 2407587
3595 2917 2407602
3613 2921 2407617
3631 2931 2407632
3645 2937 2407647
3657 2951 2407662
3659 2967 2407677
3661 2991 2407692
3663 3007 2407707
3663 3011 2407722
3663 3011 2407737
3663 3009 2407752
3671 2997 2407767
3687 2993 2407782
3703 2993 2407797
3729 3001 2407812
3758 3017 2407827
3774 3027 2407842
3776 3037 2407857
3772 3041 2407872
3756 3037 2407887
3735 3021 2407902
3715 2997 2407917
3697 2965 2407932
3695 2941 2407947
3709 2939 2407962
3738 2945 2407977
3772 2957 2407992
3808 2981 2408007
3836 2999 2408022
3856 3017 2408037
3868 3021 2408052
3864 3017 2408067
3856 2999 2408082
3838 2975 2408097
3836 2959 2408112
3844 2951 2408127
3868 2961 2408142
3896 2979 2408157
3920 2993 2408172
3946 3017 2408187
3960 3027 2408202
3962 3029 2408217
3962 3021 2408232
3958 3007 2408247
3956 2987 2408262
3956 2969 2408277
3966 2959 2408292
.PEN_UP
