.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1131
.WRITER_ID gs

.PEN_DOWN
3052 3293 1499068
3052 3303 1499083
3058 3321 1499098
3058 3339 1499113
3046 3349 1499128
3026 3347 1499143
2988 3309 1499158
2970 3271 1499173
2970 3239 1499188
2984 3229 1499203
3034 3239 1499218
3076 3271 1499233
3112 3313 1499248
3144 3367 1499263
3202 3439 1499278
3222 3485 1499293
3222 3495 1499308
3214 3491 1499323
3182 3449 1499338
3152 3405 1499353
3120 3341 1499368
3102 3287 1499383
3110 3249 1499398
3146 3249 1499413
.PEN_UP
.PEN_DOWN
3258 3337 1499563
3264 3337 1499578
3266 3341 1499593
3266 3349 1499608
3264 3363 1499623
3254 3367 1499638
3236 3363 1499653
3216 3351 1499668
3202 3313 1499683
3184 3281 1499698
3184 3257 1499713
3196 3241 1499728
3232 3247 1499743
3258 3257 1499758
3278 3277 1499773
3294 3299 1499788
3306 3313 1499803
3306 3313 1499818
3298 3309 1499833
3294 3295 1499848
3292 3271 1499863
3302 3259 1499878
3325 3255 1499893
3345 3255 1499908
3369 3273 1499923
3385 3293 1499938
3401 3313 1499953
3403 3333 1499968
3395 3331 1499983
3387 3317 1499998
3377 3309 1500013
3377 3297 1500028
3407 3297 1500043
3443 3297 1500058
3481 3299 1500073
3521 3301 1500088
3535 3291 1500103
3537 3271 1500118
3527 3243 1500133
3485 3211 1500148
3457 3207 1500163
.PEN_UP
