.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1336
.WRITER_ID gs

.PEN_DOWN
3571 2840 125229
3573 2832 125244
3561 2794 125259
3529 2734 125274
3481 2646 125289
3473 2626 125304
.PEN_UP
.PEN_DOWN
3653 2862 125409
3653 2862 125424
3645 2868 125439
3599 2868 125454
3509 2858 125469
3429 2842 125484
3347 2826 125499
.PEN_UP
.PEN_DOWN
3547 2728 125649
3551 2728 125664
3551 2730 125679
3535 2730 125694
3489 2724 125709
3441 2718 125724
3383 2712 125739
.PEN_UP
.PEN_DOWN
3679 2716 125934
3683 2718 125949
3687 2724 125964
3685 2732 125979
3669 2746 125994
3645 2742 126009
3609 2726 126024
3589 2706 126039
3573 2674 126054
3573 2658 126069
3597 2648 126084
3625 2650 126099
3667 2664 126114
3691 2676 126129
3709 2678 126144
3717 2680 126159
3719 2672 126174
3725 2662 126189
3725 2650 126204
3742 2650 126219
.PEN_UP
.PEN_DOWN
3930 2911 126354
3922 2911 126369
3918 2899 126384
3892 2876 126399
3868 2832 126414
3838 2778 126429
3806 2714 126444
3792 2660 126459
3794 2654 126474
3824 2656 126489
3842 2666 126504
3864 2682 126519
3872 2688 126534
3876 2692 126549
3888 2692 126564
3904 2688 126579
3922 2688 126594
3942 2682 126609
3956 2680 126624
3966 2666 126639
3966 2654 126654
3966 2654 126669
3970 2662 126684
3982 2688 126699
3994 2716 126714
3998 2736 126729
4002 2752 126744
4002 2752 126759
4006 2752 126774
4010 2752 126789
4038 2754 126804
4080 2764 126819
.PEN_UP
.PEN_DOWN
4251 2943 126954
4253 2951 126969
4253 2965 126984
4249 2965 126999
4249 2957 127014
4233 2937 127029
4199 2876 127044
4163 2800 127059
4146 2724 127074
4128 2684 127089
4124 2672 127104
4124 2682 127119
4124 2700 127134
4122 2724 127149
4122 2754 127164
4114 2766 127179
4110 2770 127194
4100 2770 127209
4098 2772 127224
4102 2780 127239
4122 2796 127254
4153 2810 127269
4211 2822 127284
.PEN_UP
