.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1891
.WRITER_ID gs

.PEN_DOWN
5559 2770 1351100
5559 2770 1351115
5559 2770 1351130
5559 2770 1351145
5565 2782 1351160
5567 2794 1351175
5565 2806 1351190
5557 2816 1351205
5519 2814 1351220
5495 2792 1351235
5473 2764 1351250
5465 2730 1351265
5467 2714 1351280
5497 2714 1351295
5543 2728 1351310
5585 2768 1351325
5613 2798 1351340
5637 2830 1351355
5659 2864 1351370
5679 2895 1351385
5679 2901 1351400
5667 2899 1351415
5655 2881 1351430
5621 2828 1351445
5599 2788 1351460
5591 2748 1351475
5591 2726 1351490
5619 2722 1351505
5645 2722 1351520
.PEN_UP
.PEN_DOWN
5717 2816 1351670
5725 2822 1351685
5725 2824 1351700
5725 2826 1351715
5717 2826 1351730
5699 2820 1351745
5679 2806 1351760
5659 2784 1351775
5651 2752 1351790
5655 2736 1351805
5675 2726 1351820
5697 2726 1351835
5725 2746 1351850
5741 2760 1351865
5755 2786 1351880
5759 2804 1351895
5759 2810 1351910
5757 2810 1351925
5747 2794 1351940
5739 2772 1351955
5739 2748 1351970
5751 2738 1351985
5775 2738 1352000
5795 2744 1352015
5812 2754 1352030
5826 2762 1352045
5826 2782 1352060
5826 2800 1352075
5826 2814 1352090
5818 2818 1352105
5812 2816 1352120
5812 2808 1352135
5822 2802 1352150
5834 2796 1352165
5856 2794 1352180
5886 2790 1352195
5918 2788 1352210
5936 2784 1352225
5942 2770 1352240
5942 2750 1352255
5918 2714 1352270
5896 2708 1352285
5880 2710 1352300
.PEN_UP
