.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1900
.WRITER_ID gs

.PEN_DOWN
4700 2722 28012
4674 2684 28027
4624 2642 28042
4574 2580 28057
4530 2544 28072
4520 2536 28087
4538 2560 28102
4574 2606 28117
4622 2654 28132
4674 2692 28147
4694 2720 28162
4710 2736 28177
4714 2740 28192
4702 2724 28207
4690 2682 28222
4668 2618 28237
4636 2546 28252
4626 2497 28267
4614 2497 28282
4602 2509 28297
4572 2534 28312
4526 2560 28327
4490 2562 28342
4468 2554 28357
4454 2540 28372
.PEN_UP
.PEN_DOWN
4732 2576 28507
4742 2576 28522
4744 2572 28537
4744 2560 28552
4730 2525 28567
4716 2487 28582
4700 2455 28597
4686 2439 28612
4676 2457 28627
4676 2485 28642
4680 2523 28657
4680 2564 28672
4674 2580 28687
4666 2582 28702
4652 2578 28717
4638 2560 28732
4638 2552 28747
4648 2552 28762
4676 2562 28777
4730 2588 28792
4774 2598 28807
4810 2600 28822
4836 2596 28837
4844 2574 28852
4840 2550 28867
4822 2523 28882
4790 2505 28897
4748 2501 28912
4746 2513 28927
.PEN_UP
.PEN_DOWN
4918 2580 29062
4936 2582 29077
4940 2584 29092
4942 2596 29107
4940 2610 29122
4920 2618 29137
4904 2618 29152
4882 2604 29167
4864 2582 29182
4850 2554 29197
4854 2538 29212
4884 2534 29227
4916 2544 29242
4938 2564 29257
4938 2572 29272
4930 2590 29287
4920 2602 29302
.PEN_UP
.PEN_DOWN
5109 2802 29467
5095 2802 29482
5075 2776 29497
5065 2748 29512
5041 2698 29527
5019 2642 29542
5003 2574 29557
4993 2550 29572
4993 2546 29587
4991 2556 29602
4991 2574 29617
4989 2600 29632
4983 2622 29647
4970 2640 29662
4962 2640 29677
4962 2640 29692
4962 2640 29707
4981 2644 29722
5011 2656 29737
5067 2672 29752
.PEN_UP
.PEN_DOWN
5227 2834 29872
5207 2842 29887
5199 2828 29902
5183 2802 29917
5171 2764 29932
5151 2710 29947
5121 2626 29962
5115 2586 29977
5115 2578 29992
5135 2578 30007
5171 2598 30022
5191 2614 30037
5201 2620 30052
5201 2618 30067
5199 2594 30082
5199 2570 30097
5199 2562 30112
5203 2562 30127
5229 2576 30142
5249 2598 30157
5263 2622 30172
5279 2656 30187
5279 2676 30202
5269 2676 30217
5257 2668 30232
5237 2636 30247
5229 2608 30262
5229 2592 30277
5247 2586 30292
5285 2592 30307
.PEN_UP
.PEN_DOWN
5441 2887 30427
5439 2889 30442
5429 2883 30457
5411 2866 30472
5387 2814 30487
5365 2744 30502
5345 2678 30517
5333 2628 30532
5337 2604 30547
5351 2604 30562
5373 2614 30577
5395 2626 30592
5411 2642 30607
5411 2646 30622
5411 2634 30637
5411 2616 30652
5411 2602 30667
5415 2602 30682
5435 2604 30697
5457 2612 30712
5477 2630 30727
5487 2646 30742
5491 2676 30757
5491 2692 30772
5481 2692 30787
5469 2678 30802
5455 2652 30817
5449 2620 30832
5455 2604 30847
5473 2596 30862
5505 2602 30877
.PEN_UP
