.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1365
.WRITER_ID gs

.PEN_DOWN
3042 2971 322080
3058 2977 322095
3074 2999 322110
3076 3023 322125
3064 3043 322140
3030 3043 322155
2978 3017 322170
2922 2975 322185
2861 2913 322200
2831 2878 322215
2831 2860 322230
2835 2850 322245
2871 2838 322260
2908 2826 322275
2948 2812 322290
2980 2796 322305
3002 2766 322320
2998 2732 322335
2980 2692 322350
2948 2664 322365
2905 2650 322380
2889 2664 322395
2895 2698 322410
2954 2776 322425
3008 2828 322440
3058 2864 322455
3100 2885 322470
3144 2895 322485
3156 2897 322500
3158 2899 322515
3154 2899 322530
3132 2899 322545
3116 2889 322560
3096 2876 322575
3094 2852 322590
3100 2824 322605
3122 2820 322620
3158 2828 322635
3202 2828 322650
.PEN_UP
.PEN_DOWN
3373 3065 322725
3373 3073 322740
3367 3079 322755
3361 3079 322770
3341 3063 322785
3320 3045 322800
3298 3011 322815
3264 2975 322830
3250 2913 322845
3250 2887 322860
3266 2885 322875
3310 2893 322890
3345 2909 322905
3365 2911 322920
3371 2909 322935
3371 2899 322950
3351 2866 322965
3323 2846 322980
3298 2832 322995
3266 2840 323010
.PEN_UP
.PEN_DOWN
3409 2901 323430
3417 2905 323445
3419 2907 323460
3419 2907 323475
3417 2909 323490
3411 2907 323505
3391 2891 323520
3375 2866 323535
3373 2842 323550
3385 2832 323565
3415 2832 323580
3441 2844 323595
3457 2854 323610
3475 2874 323625
3487 2889 323640
3489 2897 323655
3489 2897 323670
3483 2887 323685
3475 2872 323700
3471 2858 323715
3471 2846 323730
3491 2840 323745
3517 2838 323760
3565 2840 323775
3589 2840 323790
3607 2838 323805
3613 2832 323820
3613 2824 323835
3613 2824 323850
3613 2828 323865
3619 2848 323880
3637 2885 323895
3647 2915 323910
.PEN_UP
.PEN_DOWN
3834 3097 324075
3830 3107 324090
3824 3107 324105
3816 3095 324120
3792 3057 324135
3774 3009 324150
3750 2947 324165
3719 2866 324180
3711 2848 324195
3711 2848 324210
3711 2856 324225
3713 2880 324240
3715 2893 324255
3715 2897 324270
3713 2901 324285
3713 2903 324300
3713 2907 324315
3727 2909 324330
3735 2917 324345
3762 2927 324360
3782 2939 324375
3798 2943 324390
3800 2945 324405
3804 2941 324420
3802 2933 324435
3800 2927 324450
3792 2921 324465
3792 2915 324480
3792 2915 324495
3800 2911 324510
3812 2901 324525
3836 2899 324540
3848 2893 324555
3848 2885 324570
3846 2870 324585
3820 2844 324600
3800 2838 324615
3786 2844 324630
3786 2878 324645
.PEN_UP
.PEN_DOWN
4004 3123 324825
4004 3125 324840
4002 3125 324855
3998 3109 324870
3974 3057 324885
3952 2991 324900
3926 2919 324915
3904 2874 324930
3902 2858 324945
3898 2862 324960
3894 2880 324975
3888 2899 324990
3870 2917 325005
3856 2923 325020
3848 2923 325035
3848 2923 325050
3862 2929 325065
3876 2935 325080
3894 2943 325095
3914 2947 325110
.PEN_UP
.PEN_DOWN
4046 2921 325290
4056 2923 325305
4060 2929 325320
4060 2937 325335
4056 2949 325350
4048 2955 325365
4032 2955 325380
4014 2939 325395
3984 2903 325410
3976 2872 325425
3976 2848 325440
3982 2840 325455
3994 2842 325470
4016 2854 325485
4026 2866 325500
4038 2870 325515
4046 2872 325530
4048 2866 325545
4054 2854 325560
4064 2852 325575
4080 2860 325590
.PEN_UP
.PEN_DOWN
4183 2897 325710
4189 2903 325725
4203 2913 325740
4207 2929 325755
4205 2945 325770
4203 2951 325785
4181 2949 325800
4167 2937 325815
4151 2917 325830
4146 2895 325845
4146 2874 325860
4150 2836 325875
4155 2796 325890
4163 2752 325905
4167 2702 325920
4175 2646 325935
4173 2610 325950
4171 2592 325965
4167 2592 325980
4150 2610 325995
4140 2644 326010
4128 2680 326025
4120 2712 326040
4122 2744 326055
4136 2752 326070
4161 2760 326085
4195 2764 326100
.PEN_UP
