.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1550
.WRITER_ID gs

.PEN_DOWN
3475 2738 1663184
3473 2740 1663199
3475 2746 1663214
3481 2766 1663229
3479 2782 1663244
3463 2790 1663259
3431 2784 1663274
3403 2758 1663289
3373 2718 1663304
3363 2682 1663319
3381 2674 1663334
3431 2684 1663349
3475 2712 1663364
3513 2740 1663379
3557 2786 1663394
3581 2818 1663409
3607 2858 1663424
3613 2883 1663439
3605 2885 1663454
3589 2856 1663469
3559 2814 1663484
3523 2766 1663499
3497 2708 1663514
3497 2698 1663529
3519 2694 1663544
3553 2702 1663559
3587 2718 1663574
3609 2742 1663589
3617 2764 1663604
3623 2776 1663619
3621 2774 1663634
3601 2754 1663649
3585 2726 1663664
3577 2690 1663679
3585 2676 1663694
3609 2676 1663709
3647 2678 1663724
3685 2706 1663739
3705 2726 1663754
3707 2748 1663769
3711 2766 1663784
3707 2774 1663799
3695 2770 1663814
3689 2744 1663829
3685 2710 1663844
3695 2686 1663859
3723 2686 1663874
.PEN_UP
.PEN_DOWN
3671 2957 1663979
3671 2947 1663994
3675 2947 1664009
.PEN_UP
