.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1670
.WRITER_ID gs

.PEN_DOWN
3427 2566 287038
3429 2572 287053
3433 2572 287068
3433 2578 287083
3435 2590 287098
3433 2610 287113
3417 2624 287128
3391 2624 287143
3357 2600 287158
3320 2548 287173
3316 2518 287188
3323 2504 287203
3361 2506 287218
3427 2548 287233
3467 2584 287248
3507 2622 287263
3557 2674 287278
3581 2712 287293
3595 2738 287308
3595 2744 287323
3575 2726 287338
3543 2688 287353
3509 2638 287368
3479 2584 287383
3467 2530 287398
3473 2520 287413
3499 2520 287428
3533 2540 287443
3569 2570 287458
3585 2596 287473
3595 2618 287488
3597 2624 287503
3587 2620 287518
3573 2602 287533
3563 2576 287548
3553 2548 287563
3563 2532 287578
3585 2532 287593
3619 2542 287608
3653 2562 287623
3669 2590 287638
3681 2610 287653
3681 2628 287668
3683 2632 287683
3663 2628 287698
3651 2606 287713
3639 2578 287728
3639 2550 287743
3669 2538 287758
3711 2540 287773
.PEN_UP
.PEN_DOWN
3675 2810 287893
3677 2804 287908
3685 2804 287923
.PEN_UP
