.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1887
.WRITER_ID gs

.PEN_DOWN
5497 2834 1329460
5501 2834 1329475
5497 2810 1329490
5481 2772 1329505
5467 2724 1329520
5453 2688 1329535
5453 2664 1329550
.PEN_UP
.PEN_DOWN
5523 2710 1329640
5529 2710 1329655
5529 2708 1329670
5523 2706 1329685
5499 2704 1329700
5459 2700 1329715
.PEN_UP
.PEN_DOWN
5643 2878 1329895
5643 2878 1329910
5641 2878 1329925
5629 2866 1329940
5593 2818 1329955
5573 2768 1329970
5547 2716 1329985
5533 2672 1330000
5543 2658 1330015
.PEN_UP
.PEN_DOWN
5651 2734 1330165
5655 2738 1330180
5659 2744 1330195
5665 2746 1330210
5669 2758 1330225
5665 2770 1330240
5653 2776 1330255
5639 2774 1330270
5617 2752 1330285
5597 2716 1330300
5597 2686 1330315
5603 2676 1330330
5621 2676 1330345
5649 2682 1330360
5667 2704 1330375
5673 2716 1330390
5673 2734 1330405
5655 2756 1330420
5639 2756 1330435
5625 2750 1330450
5613 2740 1330465
5617 2738 1330480
5641 2740 1330495
5677 2760 1330510
5705 2782 1330525
5737 2810 1330540
5757 2834 1330555
5775 2862 1330570
5793 2881 1330585
5795 2891 1330600
5795 2891 1330615
5789 2880 1330630
5775 2860 1330645
5751 2806 1330660
5737 2756 1330675
5727 2710 1330690
5727 2684 1330705
5727 2674 1330720
5725 2680 1330735
5725 2692 1330750
5731 2718 1330765
5731 2732 1330780
5733 2736 1330795
5733 2736 1330810
5745 2732 1330825
5755 2734 1330840
5775 2744 1330855
5799 2758 1330870
5816 2776 1330885
5820 2780 1330900
5820 2788 1330915
5810 2788 1330930
5789 2776 1330945
5773 2758 1330960
5765 2734 1330975
5765 2716 1330990
5785 2708 1331005
5807 2710 1331020
5844 2726 1331035
5872 2756 1331050
5916 2808 1331065
5934 2848 1331080
5948 2883 1331095
5958 2913 1331110
5958 2931 1331125
5946 2929 1331140
5934 2905 1331155
5914 2870 1331170
5888 2794 1331185
5878 2742 1331200
5878 2704 1331215
5884 2692 1331230
.PEN_UP
