.VERSION 1.0
.INCLUDE cea/ced0.lex
.INCLUDE cea/ced0.doc
.INCLUDE cea/data/Parthasarathy.dat
.SEGMENT WORD 129-131 ? "We"
.SEGMENT WORD 133 ? "have"
.SEGMENT WORD 135-137 ? "to"
.SEGMENT WORD 139-141 ? "focus"
.SEGMENT WORD 143 ? "on"
.SEGMENT WORD 145-147 ? "two"
.SEGMENT WORD 149-153 ? "things"
.SEGMENT WORD 155 ? ","
.SEGMENT WORD 157-163 ? "stopping"
.SEGMENT WORD 165 ? "the"
.SEGMENT WORD 167 ? "rush"
.SEGMENT WORD 169 ? "and"
.SEGMENT WORD 171-173 ? "avoiding"
.SEGMENT WORD 175-179 ? "turnovers"
.SEGMENT WORD 180-184 ? "Tell"
.SEGMENT WORD 186-188 ? "Jackson"
.SEGMENT WORD 190-192 ? "not"
.SEGMENT WORD 194 ? "to"
.SEGMENT WORD 196-198 ? "throw"
.SEGMENT WORD 200 ? "too"
.SEGMENT WORD 202 ? "many"
.SEGMENT WORD 204 ? "long"
.SEGMENT WORD 206-208 ? "bombs"
.SEGMENT WORD 209-215 ? "Houston"
.SEGMENT WORD 217-219 ? "leads"
.SEGMENT WORD 221-223 ? "the"
.SEGMENT WORD 225 ? "league"
.SEGMENT WORD 227-229 ? "in"
.SEGMENT WORD 231-237 ? "interceptions"
.SEGMENT WORD 238-240 ? "When"
.SEGMENT WORD 242-244 ? "they"
.SEGMENT WORD 246-250 ? "played"
.SEGMENT WORD 252-258 ? "Cleveland"
.SEGMENT WORD 260-262 ? "in"
.SEGMENT WORD 264-268 ? "November"
.SEGMENT WORD 270 ? ","
.SEGMENT WORD 272-276 ? "Walker"
.SEGMENT WORD 278 ? "rushed"
.SEGMENT WORD 280-284 ? "for"
.SEGMENT WORD 286-292 ? "140"
.SEGMENT WORD 294-296 ? "yards"
.SEGMENT WORD 481-485 ? "The"
.SEGMENT WORD 487-491 ? "weather"
.SEGMENT WORD 493 ? "could"
.SEGMENT WORD 495-501 ? "either"
.SEGMENT WORD 503-507 ? "work"
.SEGMENT WORD 509-513 ? "for"
.SEGMENT WORD 515 ? "us"
.SEGMENT WORD 517 ? "or"
.SEGMENT WORD 519-523 ? "against"
.SEGMENT WORD 525 ? "us"
.SEGMENT WORD 526-528 ? "We"
.SEGMENT WORD 530-532 ? "would"
.SEGMENT WORD 534 ? "have"
.SEGMENT WORD 536-538 ? "the"
.SEGMENT WORD 540-548 ? "advantage"
.SEGMENT WORD 550-552 ? "in"
.SEGMENT WORD 554-560 ? "blizzard"
.SEGMENT WORD 562-566 ? "conditions"
.SEGMENT WORD 567-575 ? "If"
.SEGMENT WORD 577-581 ? "it's"
.SEGMENT WORD 583-585 ? "windy"
.SEGMENT WORD 587 ? ","
.SEGMENT WORD 589-591 ? "we"
.SEGMENT WORD 593-595 ? "will"
.SEGMENT WORD 597 ? "have"
.SEGMENT WORD 599-601 ? "to"
.SEGMENT WORD 603 ? "make"
.SEGMENT WORD 605 ? "some"
.SEGMENT WORD 607-619 ? "adjustments"
