.VERSION 1.0
.INCLUDE ibm/ibm0.doc
.INCLUDE ibm/data/ibm0/r0204.dat
.SEGMENT CHARACTER 205 ? "s"
.SEGMENT CHARACTER 206 ? "q"
.SEGMENT CHARACTER 207 ? "u"
.SEGMENT CHARACTER 208 ? "a"
.SEGMENT CHARACTER 209 ? "n"
.SEGMENT CHARACTER 213-214 ? "i"
.SEGMENT CHARACTER 222 ? "b"
.SEGMENT CHARACTER 223 ? "l"
.SEGMENT CHARACTER 224 ? "e"
.SEGMENT CHARACTER 232 ? "e"
.SEGMENT CHARACTER 233 ? "s"
.SEGMENT CHARACTER 237 ? "m"
.SEGMENT CHARACTER 238 ? "a"
.SEGMENT CHARACTER 239-240 ? "x"
.SEGMENT CHARACTER 243 ? "m"
.SEGMENT CHARACTER 246 ? "z"
.SEGMENT CHARACTER 247 ? "e"
.SEGMENT CHARACTER 248 ? "j"
.SEGMENT CHARACTER 252 ? "p"
.SEGMENT CHARACTER 253 ? "o"
.SEGMENT CHARACTER 255 ? "e"
.SEGMENT CHARACTER 257 ? "i"
.SEGMENT CHARACTER 258 ? "s"
.SEGMENT CHARACTER 259 ? "r"
.SEGMENT CHARACTER 260 ? "i"
.SEGMENT CHARACTER 261 ? "s"
.SEGMENT CHARACTER 262-263 ? "k"
.SEGMENT CHARACTER 264 ? "y"
.SEGMENT CHARACTER 265 ? "a"
.SEGMENT CHARACTER 266 ? "n"
.SEGMENT CHARACTER 267 ? "d"
.SEGMENT CHARACTER 270 ? "o"
.SEGMENT CHARACTER 271 ? "o"
.SEGMENT CHARACTER 272 ? "l"
.SEGMENT CHARACTER 275 ? "h"
.SEGMENT CHARACTER 277 ? "p"
.SEGMENT CHARACTER 281 ? "s"
.SEGMENT CHARACTER 282 ? "e"
.SEGMENT CHARACTER 283 ? "j"
.SEGMENT CHARACTER 284 ? "o"
.SEGMENT CHARACTER 285 ? "i"
.SEGMENT CHARACTER 286 ? "n"
.SEGMENT CHARACTER 287 ? "u"
.SEGMENT CHARACTER 289 ? "n"
.SEGMENT CHARACTER 290 ? "e"
.SEGMENT CHARACTER 293-294 ? "t"
.SEGMENT CHARACTER 296 ? "e"
.SEGMENT CHARACTER 297 ? "e"
.SEGMENT CHARACTER 298-299 ? "k"
.SEGMENT CHARACTER 300-301 ? "f"
.SEGMENT CHARACTER 302 ? "o"
.SEGMENT CHARACTER 303 ? "r"
.SEGMENT CHARACTER 304 ? "a"
.SEGMENT CHARACTER 307 ? "i"
.SEGMENT CHARACTER 308 ? "c"
.SEGMENT CHARACTER 309-310 ? "k"
.SEGMENT CHARACTER 317-318 ? "t"
