.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1558
.WRITER_ID ht

.PEN_DOWN
1187 2840 2403902
1187 2844 2403916
1187 2848 2403930
1187 2856 2403944
1195 2863 2403958
1203 2875 2403972
1215 2887 2403986
1235 2899 2404000
1250 2915 2404014
1266 2927 2404028
1286 2946 2404042
1306 2958 2404056
1322 2970 2404070
1338 2974 2404084
1353 2978 2404098
1365 2966 2404112
1369 2954 2404126
1373 2931 2404140
1377 2903 2404154
1377 2871 2404168
1377 2832 2404182
1373 2800 2404196
1373 2765 2404210
1373 2729 2404224
1373 2701 2404238
1373 2678 2404252
1377 2666 2404266
1385 2658 2404280
1397 2662 2404294
1409 2674 2404308
1421 2694 2404322
1436 2713 2404336
1444 2737 2404350
1456 2757 2404364
1468 2773 2404378
1472 2784 2404392
1480 2792 2404406
1484 2792 2404420
1488 2788 2404434
1496 2781 2404448
1500 2761 2404462
1504 2741 2404476
1508 2721 2404490
1512 2694 2404504
1524 2674 2404518
1528 2654 2404532
1539 2642 2404546
1551 2634 2404560
1563 2634 2404574
1575 2642 2404588
1587 2658 2404602
1599 2678 2404616
1611 2705 2404630
1623 2737 2404644
1630 2769 2404658
1634 2800 2404672
1634 2832 2404686
1638 2860 2404700
1642 2883 2404714
1642 2903 2404728
1638 2919 2404742
1634 2931 2404756
1634 2935 2404770
1630 2931 2404784
1627 2927 2404798
1627 2915 2404812
1627 2899 2404826
1630 2883 2404840
1634 2867 2404854
1642 2856 2404868
1650 2844 2404882
1662 2836 2404896
1678 2828 2404910
1690 2824 2404924
1706 2824 2404938
1725 2828 2404952
1745 2840 2404966
1761 2852 2404980
1777 2871 2404994
1789 2891 2405008
1801 2911 2405022
1805 2927 2405036
1809 2939 2405050
1809 2950 2405064
1805 2958 2405078
1801 2954 2405092
1793 2946 2405106
1789 2931 2405120
1777 2911 2405134
1773 2883 2405148
1769 2856 2405162
1765 2824 2405176
1765 2792 2405190
1769 2761 2405204
1777 2737 2405218
1785 2717 2405232
1793 2701 2405246
1805 2698 2405260
1817 2701 2405274
1828 2713 2405288
1840 2733 2405302
1852 2757 2405316
1864 2784 2405330
1876 2816 2405344
1888 2844 2405358
1900 2867 2405372
1908 2891 2405386
1915 2907 2405400
1923 2919 2405414
1931 2923 2405428
1935 2919 2405442
1943 2907 2405456
1947 2887 2405470
1951 2867 2405484
1951 2840 2405498
1955 2816 2405512
1955 2796 2405526
1959 2773 2405540
1959 2761 2405554
1959 2749 2405568
1959 2745 2405582
1967 2745 2405596
1971 2753 2405610
1975 2769 2405624
1983 2784 2405638
1991 2808 2405652
1999 2832 2405666
2007 2856 2405680
2018 2879 2405694
2030 2899 2405708
2046 2915 2405722
2054 2927 2405736
2066 2931 2405750
2074 2931 2405764
2082 2923 2405778
2086 2907 2405792
2090 2887 2405806
2090 2863 2405820
2090 2840 2405834
2094 2812 2405848
2094 2784 2405862
2098 2761 2405876
2098 2737 2405890
2106 2721 2405904
2113 2713 2405918
2125 2709 2405932
2137 2717 2405946
2153 2725 2405960
.PEN_UP
