.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1724
.WRITER_ID ht

.PEN_DOWN
1215 3298 1793796
1215 3302 1793810
1211 3306 1793824
1207 3314 1793838
1203 3314 1793852
1195 3318 1793866
1183 3322 1793880
1171 3318 1793894
1155 3310 1793908
1136 3302 1793922
1120 3286 1793936
1100 3266 1793950
1076 3243 1793964
1056 3219 1793978
1037 3187 1793992
1021 3156 1794006
1005 3128 1794020
997 3097 1794034
989 3065 1794048
985 3041 1794062
989 3018 1794076
997 2998 1794090
1009 2986 1794104
1025 2978 1794118
1045 2974 1794132
1064 2974 1794146
1088 2978 1794160
1108 2982 1794174
1132 2986 1794188
1151 2994 1794202
1167 3002 1794216
1183 3014 1794230
1195 3022 1794244
1203 3025 1794258
1203 3029 1794272
1203 3029 1794286
1195 3025 1794300
1183 3018 1794314
1171 3002 1794328
1155 2986 1794342
1136 2962 1794356
1120 2939 1794370
1100 2911 1794384
1084 2879 1794398
1072 2852 1794412
1060 2820 1794426
1056 2792 1794440
1056 2769 1794454
1056 2749 1794468
1064 2729 1794482
1076 2717 1794496
1092 2709 1794510
1112 2709 1794524
1140 2713 1794538
1163 2721 1794552
1191 2737 1794566
1223 2757 1794580
1250 2781 1794594
1282 2808 1794608
1314 2832 1794622
1338 2860 1794636
1361 2891 1794650
1381 2919 1794664
1401 2942 1794678
1413 2966 1794692
1421 2986 1794706
1429 3002 1794720
1429 3014 1794734
1429 3018 1794748
1425 3022 1794762
1417 3022 1794776
1409 3018 1794790
1405 3010 1794804
1405 3002 1794818
1405 2990 1794832
1405 2974 1794846
1409 2962 1794860
1417 2946 1794874
1425 2931 1794888
1436 2915 1794902
1448 2895 1794916
1460 2871 1794930
1472 2852 1794944
1480 2828 1794958
1488 2808 1794972
1492 2784 1794986
1488 2765 1795000
1480 2749 1795014
1468 2733 1795028
1456 2717 1795042
1440 2705 1795056
1425 2701 1795070
1405 2694 1795084
1389 2690 1795098
1377 2690 1795112
1365 2690 1795126
1357 2694 1795140
1353 2698 1795154
1357 2705 1795168
1361 2705 1795182
1373 2709 1795196
1385 2709 1795210
1397 2713 1795224
1413 2713 1795238
1429 2721 1795252
1448 2725 1795266
1464 2737 1795280
1484 2749 1795294
1500 2765 1795308
1516 2781 1795322
1535 2800 1795336
1551 2824 1795350
1563 2848 1795364
1575 2875 1795378
1583 2899 1795392
1591 2923 1795406
1599 2942 1795420
1603 2962 1795434
1607 2978 1795448
1607 2994 1795462
1607 3002 1795476
1607 3006 1795490
1603 3010 1795504
1603 3002 1795518
1607 2994 1795532
1607 2986 1795546
1611 2974 1795560
1619 2962 1795574
1627 2950 1795588
1638 2935 1795602
1650 2919 1795616
1662 2903 1795630
1674 2883 1795644
1682 2863 1795658
1694 2844 1795672
1698 2824 1795686
1702 2804 1795700
1702 2784 1795714
1698 2765 1795728
1690 2749 1795742
1682 2733 1795756
1670 2721 1795770
1658 2713 1795784
1642 2705 1795798
1630 2701 1795812
1623 2698 1795826
1611 2698 1795840
1607 2701 1795854
1603 2709 1795868
1603 2717 1795882
1603 2725 1795896
.PEN_UP
.PEN_DOWN
1737 2824 1796176
1737 2820 1796190
1733 2820 1796204
1737 2820 1796218
1741 2816 1796232
1745 2812 1796246
1753 2816 1796260
1761 2816 1796274
1769 2820 1796288
1781 2828 1796302
1793 2836 1796316
1809 2844 1796330
1820 2860 1796344
1832 2871 1796358
1844 2887 1796372
1852 2899 1796386
1856 2919 1796400
1860 2931 1796414
1860 2942 1796428
1856 2950 1796442
1848 2950 1796456
1840 2946 1796470
1828 2939 1796484
1817 2923 1796498
1809 2903 1796512
1797 2879 1796526
1789 2856 1796540
1781 2832 1796554
1781 2804 1796568
1781 2781 1796582
1785 2757 1796596
1789 2741 1796610
1801 2729 1796624
1813 2725 1796638
1828 2729 1796652
1844 2737 1796666
1864 2749 1796680
1880 2765 1796694
1896 2788 1796708
1915 2812 1796722
1931 2836 1796736
1943 2860 1796750
1959 2883 1796764
1971 2899 1796778
1983 2919 1796792
1991 2927 1796806
1999 2935 1796820
2007 2939 1796834
2010 2935 1796848
2010 2927 1796862
2014 2911 1796876
2018 2895 1796890
2018 2871 1796904
2018 2852 1796918
2018 2828 1796932
2018 2808 1796946
2014 2788 1796960
2014 2769 1796974
2014 2753 1796988
2014 2741 1797002
2014 2733 1797016
2018 2733 1797030
2018 2737 1797044
2022 2745 1797058
2026 2761 1797072
2034 2777 1797086
2042 2796 1797100
2050 2812 1797114
2058 2832 1797128
2066 2852 1797142
2078 2871 1797156
2086 2887 1797170
2102 2899 1797184
2109 2907 1797198
2121 2915 1797212
2133 2915 1797226
2141 2915 1797240
2149 2907 1797254
2153 2895 1797268
2157 2883 1797282
2157 2863 1797296
2153 2844 1797310
2157 2824 1797324
2157 2800 1797338
2153 2781 1797352
2157 2757 1797366
2161 2737 1797380
2161 2717 1797394
2169 2701 1797408
2177 2690 1797422
2189 2686 1797436
2201 2682 1797450
.PEN_UP
