.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1393
.WRITER_ID ht

.PEN_DOWN
1163 2832 898573
1159 2840 898587
1155 2848 898601
1151 2856 898615
1148 2867 898629
1140 2879 898643
1132 2887 898657
1124 2895 898671
1112 2899 898685
1100 2903 898699
1084 2895 898713
1072 2879 898727
1056 2863 898741
1045 2836 898755
1033 2808 898769
1021 2777 898783
1013 2741 898797
1005 2705 898811
1001 2670 898825
1001 2634 898839
1001 2607 898853
1005 2587 898867
1013 2571 898881
1021 2563 898895
1029 2567 898909
1045 2583 898923
1056 2603 898937
1068 2638 898951
1084 2682 898965
1100 2729 898979
1120 2784 898993
1136 2844 899007
1155 2903 899021
1171 2962 899035
1183 3018 899049
1199 3069 899063
1211 3112 899077
1215 3144 899091
1219 3168 899105
1219 3180 899119
1219 3172 899133
1215 3156 899147
1207 3124 899161
1199 3085 899175
1191 3033 899189
1179 2982 899203
1171 2923 899217
1167 2867 899231
1163 2812 899245
1163 2761 899259
1167 2717 899273
1171 2682 899287
1179 2654 899301
1191 2634 899315
1203 2626 899329
1215 2630 899343
1227 2646 899357
1243 2666 899371
1254 2690 899385
1266 2717 899399
1274 2749 899413
1282 2777 899427
1290 2808 899441
1294 2832 899455
1298 2852 899469
1298 2867 899483
1298 2871 899497
1298 2867 899511
1294 2852 899525
1290 2832 899539
1286 2808 899553
1286 2773 899567
1286 2745 899581
1286 2713 899595
1286 2678 899609
1294 2654 899623
1298 2630 899637
1310 2615 899651
1322 2607 899665
1334 2611 899679
1349 2622 899693
1361 2638 899707
1377 2662 899721
1389 2694 899735
1401 2721 899749
1409 2749 899763
1417 2773 899777
1421 2788 899791
1421 2796 899805
1421 2800 899819
1421 2792 899833
1421 2777 899847
1421 2757 899861
1421 2733 899875
1425 2709 899889
1429 2682 899903
1436 2658 899917
1448 2638 899931
1456 2622 899945
1472 2615 899959
1480 2615 899973
.PEN_UP
