.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1690
.WRITER_ID ht

.PEN_DOWN
1037 2765 1220873
1037 2773 1220887
1037 2784 1220901
1033 2796 1220915
1033 2808 1220929
1029 2820 1220943
1025 2832 1220957
1021 2844 1220971
1013 2856 1220985
1005 2863 1220999
997 2871 1221013
985 2875 1221027
973 2875 1221041
961 2871 1221055
946 2860 1221069
930 2844 1221083
914 2824 1221097
902 2800 1221111
890 2769 1221125
882 2737 1221139
874 2701 1221153
870 2666 1221167
870 2630 1221181
870 2599 1221195
874 2571 1221209
882 2547 1221223
894 2532 1221237
906 2520 1221251
922 2520 1221265
938 2524 1221279
954 2540 1221293
973 2563 1221307
989 2595 1221321
1009 2630 1221335
1029 2670 1221349
1049 2713 1221363
1064 2757 1221377
1080 2804 1221391
1092 2848 1221405
1104 2895 1221419
1116 2939 1221433
1124 2982 1221447
1132 3014 1221461
1136 3045 1221475
1140 3069 1221489
1140 3085 1221503
1140 3089 1221517
1136 3089 1221531
1136 3077 1221545
1128 3057 1221559
1124 3029 1221573
1116 2994 1221587
1112 2954 1221601
1104 2911 1221615
1096 2867 1221629
1092 2820 1221643
1084 2773 1221657
1080 2729 1221671
1076 2690 1221685
1076 2658 1221699
1076 2630 1221713
1080 2611 1221727
1084 2599 1221741
1092 2595 1221755
1100 2595 1221769
1112 2603 1221783
1124 2619 1221797
1136 2638 1221811
1151 2662 1221825
1167 2686 1221839
1179 2713 1221853
1191 2737 1221867
1199 2761 1221881
1211 2781 1221895
1215 2800 1221909
1223 2812 1221923
1223 2816 1221937
1223 2816 1221951
1223 2808 1221965
1219 2796 1221979
1215 2777 1221993
1211 2757 1222007
1207 2729 1222021
1203 2705 1222035
1199 2678 1222049
1199 2650 1222063
1199 2626 1222077
1203 2603 1222091
1211 2587 1222105
1219 2571 1222119
1231 2563 1222133
1243 2563 1222147
1258 2563 1222161
1270 2567 1222175
1282 2579 1222189
.PEN_UP
.PEN_DOWN
1262 2998 1222441
1254 2998 1222455
1246 3002 1222469
1243 3002 1222483
1239 2998 1222497
1235 2998 1222511
1231 2998 1222525
1231 2998 1222539
1235 2994 1222553
.PEN_UP
.PEN_DOWN
1345 2725 1222861
1349 2721 1222875
1353 2721 1222889
1361 2721 1222903
1365 2725 1222917
1373 2729 1222931
1381 2737 1222945
1393 2749 1222959
1397 2761 1222973
1405 2773 1222987
1409 2788 1223001
1413 2804 1223015
1413 2824 1223029
1413 2840 1223043
1409 2852 1223057
1401 2867 1223071
1393 2871 1223085
1377 2875 1223099
1365 2871 1223113
1349 2860 1223127
1338 2844 1223141
1322 2820 1223155
1314 2792 1223169
1302 2761 1223183
1298 2733 1223197
1294 2701 1223211
1298 2670 1223225
1302 2638 1223239
1314 2619 1223253
1334 2599 1223267
1353 2583 1223281
1377 2575 1223295
1397 2575 1223309
1417 2579 1223323
1436 2583 1223337
1452 2595 1223351
.PEN_UP
