.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1685
.WRITER_ID ht

.PEN_DOWN
835 3081 1171825
831 3053 1171839
827 3022 1171853
827 2990 1171867
827 2958 1171881
831 2927 1171895
839 2895 1171909
843 2867 1171923
855 2840 1171937
870 2820 1171951
886 2808 1171965
902 2800 1171979
918 2804 1171993
942 2816 1172007
961 2828 1172021
981 2852 1172035
1001 2875 1172049
1021 2907 1172063
1037 2939 1172077
1049 2970 1172091
1060 3002 1172105
1068 3033 1172119
1076 3061 1172133
1080 3085 1172147
1080 3101 1172161
1076 3112 1172175
1072 3116 1172189
1064 3116 1172203
1056 3104 1172217
1045 3089 1172231
1033 3061 1172245
1021 3029 1172259
1013 2994 1172273
1001 2950 1172287
989 2907 1172301
981 2863 1172315
973 2820 1172329
969 2781 1172343
969 2741 1172357
973 2705 1172371
977 2678 1172385
985 2650 1172399
993 2634 1172413
1005 2622 1172427
1017 2622 1172441
1033 2626 1172455
1049 2634 1172469
1064 2646 1172483
1080 2666 1172497
1100 2686 1172511
1116 2709 1172525
1128 2733 1172539
1144 2757 1172553
1155 2781 1172567
1163 2804 1172581
1175 2824 1172595
1179 2840 1172609
1179 2848 1172623
1183 2848 1172637
1179 2844 1172651
1175 2832 1172665
1171 2816 1172679
1163 2792 1172693
1155 2761 1172707
1148 2721 1172721
1140 2682 1172735
1132 2638 1172749
1124 2591 1172763
1116 2543 1172777
1108 2492 1172791
1100 2449 1172805
1092 2405 1172819
1084 2366 1172833
1076 2330 1172847
1068 2302 1172861
1060 2279 1172875
1053 2267 1172889
1045 2255 1172903
1037 2255 1172917
1029 2255 1172931
1021 2263 1172945
1017 2275 1172959
1017 2287 1172973
1017 2306 1172987
1017 2326 1173001
1021 2350 1173015
1025 2378 1173029
1037 2401 1173043
1049 2429 1173057
1064 2457 1173071
1084 2484 1173085
1104 2512 1173099
1124 2540 1173113
1148 2567 1173127
1167 2591 1173141
1187 2619 1173155
1211 2646 1173169
1231 2670 1173183
1246 2694 1173197
1258 2713 1173211
1270 2737 1173225
1278 2753 1173239
1282 2769 1173253
1286 2784 1173267
1286 2796 1173281
1282 2800 1173295
1274 2800 1173309
1266 2796 1173323
1258 2788 1173337
1246 2773 1173351
1239 2757 1173365
1231 2733 1173379
1227 2709 1173393
1219 2682 1173407
1219 2658 1173421
1215 2634 1173435
1219 2611 1173449
1227 2595 1173463
1235 2579 1173477
1250 2571 1173491
1266 2571 1173505
1286 2579 1173519
1310 2595 1173533
1334 2619 1173547
1357 2646 1173561
1385 2682 1173575
1405 2721 1173589
1429 2761 1173603
1448 2804 1173617
1464 2852 1173631
1480 2895 1173645
1488 2939 1173659
1496 2978 1173673
1500 3006 1173687
1500 3033 1173701
1496 3053 1173715
1488 3065 1173729
1480 3065 1173743
1468 3057 1173757
1456 3045 1173771
1444 3022 1173785
1436 2994 1173799
1421 2958 1173813
1409 2919 1173827
1397 2879 1173841
1389 2840 1173855
1381 2796 1173869
1377 2753 1173883
1373 2717 1173897
1373 2686 1173911
1373 2658 1173925
1381 2634 1173939
1389 2619 1173953
1397 2607 1173967
1409 2603 1173981
1425 2607 1173995
1436 2615 1174009
1480 2686 1174023
1488 2705 1174037
1492 2725 1174051
1496 2745 1174065
1496 2761 1174079
1496 2773 1174093
1492 2784 1174107
1488 2788 1174121
1484 2792 1174135
1480 2788 1174149
1480 2781 1174163
1480 2773 1174177
1476 2761 1174191
1480 2749 1174205
1484 2737 1174219
1488 2729 1174233
1496 2717 1174247
1504 2709 1174261
1512 2705 1174275
1528 2705 1174289
1539 2709 1174303
1551 2713 1174317
1563 2721 1174331
1575 2733 1174345
1587 2745 1174359
1595 2761 1174373
1603 2777 1174387
1615 2788 1174401
1615 2800 1174415
1619 2812 1174429
1619 2820 1174443
1615 2820 1174457
1611 2816 1174471
1611 2812 1174485
1603 2800 1174499
1599 2788 1174513
1595 2769 1174527
1591 2749 1174541
1587 2729 1174555
1583 2709 1174569
1583 2690 1174583
1587 2670 1174597
1591 2654 1174611
1595 2642 1174625
1603 2634 1174639
1611 2626 1174653
1623 2626 1174667
1634 2630 1174681
1646 2638 1174695
1658 2650 1174709
1670 2662 1174723
1678 2674 1174737
1690 2694 1174751
1698 2709 1174765
1706 2725 1174779
1714 2737 1174793
1718 2749 1174807
1722 2761 1174821
1722 2769 1174835
1722 2769 1174849
1722 2769 1174863
1722 2761 1174877
1722 2753 1174891
1722 2741 1174905
1722 2721 1174919
1725 2709 1174933
1725 2694 1174947
1729 2678 1174961
1733 2662 1174975
1737 2654 1174989
1745 2642 1175003
1753 2638 1175017
1765 2634 1175031
1777 2638 1175045
1789 2646 1175059
1801 2654 1175073
1817 2666 1175087
1828 2678 1175101
1840 2690 1175115
1856 2701 1175129
1864 2709 1175143
1880 2713 1175157
1888 2717 1175171
1896 2717 1175185
1900 2713 1175199
1908 2705 1175213
1908 2698 1175227
1912 2686 1175241
1912 2678 1175255
1912 2666 1175269
1912 2658 1175283
1912 2654 1175297
1912 2654 1175311
1908 2654 1175325
1908 2666 1175339
1908 2674 1175353
1908 2690 1175367
1904 2705 1175381
1904 2721 1175395
1904 2737 1175409
1904 2749 1175423
