.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1433
.WRITER_ID ht

.PEN_DOWN
1401 2437 1186984
1401 2433 1186998
1405 2433 1187012
1405 2437 1187026
1405 2445 1187040
1405 2453 1187054
1401 2464 1187068
1401 2476 1187082
1393 2492 1187096
1389 2508 1187110
1381 2520 1187124
1369 2532 1187138
1357 2536 1187152
1345 2536 1187166
1334 2528 1187180
1322 2516 1187194
1306 2496 1187208
1294 2476 1187222
1282 2445 1187236
1274 2413 1187250
1266 2378 1187264
1262 2342 1187278
1262 2302 1187292
1262 2271 1187306
1266 2243 1187320
1270 2219 1187334
1278 2204 1187348
1290 2196 1187362
1302 2200 1187376
1310 2212 1187390
1322 2231 1187404
1338 2259 1187418
1349 2291 1187432
1361 2334 1187446
1373 2378 1187460
1385 2425 1187474
1393 2476 1187488
1405 2524 1187502
1409 2567 1187516
1413 2607 1187530
1417 2642 1187544
1421 2674 1187558
1421 2698 1187572
1421 2709 1187586
1421 2709 1187600
1417 2705 1187614
1413 2686 1187628
1409 2662 1187642
1409 2626 1187656
1405 2587 1187670
1405 2543 1187684
1409 2500 1187698
1409 2453 1187712
1413 2409 1187726
1417 2370 1187740
1421 2334 1187754
1429 2302 1187768
1436 2279 1187782
1448 2259 1187796
1456 2251 1187810
1468 2255 1187824
1480 2255 1187838
1492 2267 1187852
1504 2283 1187866
1512 2302 1187880
1524 2326 1187894
1535 2350 1187908
1543 2378 1187922
1551 2401 1187936
1555 2429 1187950
1555 2453 1187964
1559 2472 1187978
1559 2492 1187992
1555 2508 1188006
1555 2516 1188020
1551 2524 1188034
1551 2520 1188048
1547 2512 1188062
1547 2496 1188076
1543 2472 1188090
1547 2449 1188104
1547 2421 1188118
1547 2393 1188132
1547 2362 1188146
1551 2334 1188160
1551 2302 1188174
1555 2283 1188188
1563 2259 1188202
1567 2247 1188216
1575 2243 1188230
1583 2247 1188244
1591 2259 1188258
1599 2275 1188272
1611 2298 1188286
1623 2326 1188300
1634 2354 1188314
1642 2381 1188328
1650 2413 1188342
1658 2437 1188356
1662 2460 1188370
1666 2472 1188384
1670 2476 1188398
1670 2476 1188412
1670 2464 1188426
1670 2449 1188440
1674 2429 1188454
1674 2401 1188468
1674 2374 1188482
1682 2346 1188496
1686 2318 1188510
1698 2298 1188524
1706 2279 1188538
1718 2271 1188552
1725 2267 1188566
1737 2271 1188580
1745 2279 1188594
.PEN_UP
