.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1987
.WRITER_ID ht

.PEN_DOWN
1223 3120 1170672
1219 3120 1170686
1219 3116 1170700
1215 3108 1170714
1215 3093 1170728
1215 2946 1170742
1215 2895 1170756
1215 2840 1170770
1219 2784 1170784
1219 2729 1170798
1223 2674 1170812
1227 2622 1170826
1231 2579 1170840
1231 2540 1170854
1231 2512 1170868
1231 2496 1170882
1227 2488 1170896
1219 2492 1170910
1211 2504 1170924
1207 2520 1170938
1195 2540 1170952
1183 2563 1170966
1167 2591 1170980
1155 2619 1170994
1140 2646 1171008
1124 2674 1171022
1112 2698 1171036
1104 2717 1171050
1092 2737 1171064
1088 2745 1171078
1084 2753 1171092
1084 2757 1171106
1088 2753 1171120
1096 2753 1171134
1112 2749 1171148
1128 2745 1171162
1148 2741 1171176
1171 2733 1171190
1195 2733 1171204
1219 2729 1171218
1243 2729 1171232
1262 2733 1171246
1286 2737 1171260
.PEN_UP
.PEN_DOWN
1294 3002 1171484
1294 3018 1171498
1290 3029 1171512
1290 3037 1171526
1290 3041 1171540
1294 3041 1171554
1294 3033 1171568
1298 3018 1171582
1298 2990 1171596
1298 2958 1171610
1298 2919 1171624
1298 2875 1171638
1298 2828 1171652
1302 2777 1171666
1302 2729 1171680
1306 2682 1171694
1314 2634 1171708
1318 2591 1171722
1322 2555 1171736
1330 2528 1171750
1334 2512 1171764
1345 2500 1171778
.PEN_UP
.PEN_DOWN
1504 2678 1172114
1508 2682 1172128
1508 2686 1172142
1508 2694 1172156
1508 2701 1172170
1504 2709 1172184
1500 2717 1172198
1496 2725 1172212
1488 2729 1172226
1484 2729 1172240
1472 2725 1172254
1464 2717 1172268
1460 2705 1172282
1452 2686 1172296
1444 2666 1172310
1444 2646 1172324
1440 2622 1172338
1440 2595 1172352
1444 2571 1172366
1448 2551 1172380
1460 2536 1172394
1468 2524 1172408
1480 2516 1172422
1488 2516 1172436
1500 2524 1172450
1508 2536 1172464
1516 2555 1172478
1520 2575 1172492
1520 2595 1172506
1520 2619 1172520
1516 2642 1172534
1516 2662 1172548
1508 2678 1172562
1504 2694 1172576
1496 2705 1172590
1492 2709 1172604
1484 2717 1172618
1480 2717 1172632
1476 2713 1172646
1476 2709 1172660
1480 2701 1172674
1484 2698 1172688
1488 2690 1172702
1496 2682 1172716
1508 2678 1172730
1520 2670 1172744
1528 2670 1172758
1543 2670 1172772
1555 2670 1172786
1571 2674 1172800
1583 2686 1172814
1595 2698 1172828
1607 2717 1172842
1619 2741 1172856
1630 2769 1172870
1638 2796 1172884
1642 2828 1172898
1646 2860 1172912
1650 2891 1172926
1650 2919 1172940
1654 2942 1172954
1650 2962 1172968
1650 2974 1172982
1650 2974 1172996
1646 2966 1173010
1642 2946 1173024
1642 2919 1173038
1638 2883 1173052
1638 2844 1173066
1638 2804 1173080
1634 2761 1173094
1638 2717 1173108
1638 2678 1173122
1642 2642 1173136
1638 2611 1173150
1638 2587 1173164
1638 2571 1173178
1638 2567 1173192
1634 2567 1173206
1630 2579 1173220
1627 2595 1173234
1623 2615 1173248
1619 2638 1173262
1611 2662 1173276
1603 2682 1173290
1595 2705 1173304
1587 2725 1173318
1575 2745 1173332
1571 2761 1173346
1563 2773 1173360
1555 2781 1173374
1551 2784 1173388
1551 2788 1173402
1551 2784 1173416
1551 2781 1173430
1559 2777 1173444
1571 2777 1173458
1583 2773 1173472
1599 2769 1173486
1615 2765 1173500
1630 2765 1173514
1650 2761 1173528
1666 2757 1173542
1678 2757 1173556
1690 2757 1173570
1702 2757 1173584
1706 2757 1173598
.PEN_UP
.PEN_DOWN
1718 2686 1173808
1718 2682 1173822
1718 2674 1173836
1722 2666 1173850
1725 2658 1173864
1725 2654 1173878
1729 2654 1173892
1737 2654 1173906
1741 2654 1173920
1749 2658 1173934
1753 2666 1173948
1761 2678 1173962
1769 2690 1173976
1773 2701 1173990
1777 2717 1174004
1781 2733 1174018
1777 2749 1174032
1777 2765 1174046
1773 2781 1174060
1769 2788 1174074
1761 2792 1174088
1753 2788 1174102
1745 2784 1174116
1733 2773 1174130
1725 2753 1174144
1722 2733 1174158
1718 2705 1174172
1714 2678 1174186
1714 2650 1174200
1718 2622 1174214
1722 2599 1174228
1733 2579 1174242
1749 2563 1174256
1761 2555 1174270
1777 2555 1174284
1797 2563 1174298
1813 2579 1174312
1832 2603 1174326
1848 2634 1174340
1868 2670 1174354
1884 2709 1174368
1900 2757 1174382
1915 2800 1174396
1927 2840 1174410
1931 2879 1174424
1935 2919 1174438
1935 2950 1174452
1927 2974 1174466
1923 2990 1174480
1912 2998 1174494
1900 2990 1174508
1884 2974 1174522
1864 2950 1174536
1848 2919 1174550
1836 2879 1174564
1824 2836 1174578
1813 2796 1174592
1809 2749 1174606
1809 2709 1174620
1809 2662 1174634
1817 2626 1174648
1828 2595 1174662
1844 2567 1174676
1860 2547 1174690
1880 2536 1174704
1896 2528 1174718
1908 2528 1174732
1919 2532 1174746
.PEN_UP
