.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1907
.WRITER_ID ht

.PEN_DOWN
1349 3132 468291
1349 3132 468305
1353 3128 468319
1353 3116 468333
1349 3097 468347
1349 3073 468361
1349 3037 468375
1349 2994 468389
1345 2946 468403
1345 2891 468417
1341 2836 468431
1338 2781 468445
1338 2721 468459
1334 2666 468473
1334 2611 468487
1330 2563 468501
1330 2524 468515
1326 2488 468529
1326 2468 468543
1322 2464 468557
1322 2464 468571
1314 2476 468585
1306 2496 468599
1302 2520 468613
1290 2547 468627
1278 2579 468641
1270 2615 468655
1254 2646 468669
1246 2678 468683
1235 2705 468697
1223 2733 468711
1215 2749 468725
1207 2761 468739
1203 2769 468753
1203 2773 468767
1211 2773 468781
1223 2769 468795
1235 2769 468809
1254 2765 468823
1278 2761 468837
1306 2757 468851
1338 2757 468865
1365 2757 468879
1397 2757 468893
1429 2761 468907
1456 2769 468921
1484 2777 468935
.PEN_UP
.PEN_DOWN
1539 3022 469201
1539 3037 469215
1539 3049 469229
1539 3057 469243
1539 3061 469257
1535 3057 469271
1531 3045 469285
1528 3025 469299
1520 3002 469313
1516 2966 469327
1508 2927 469341
1500 2887 469355
1496 2840 469369
1492 2788 469383
1488 2741 469397
1484 2694 469411
1484 2650 469425
1484 2611 469439
1488 2579 469453
1488 2559 469467
1492 2543 469481
1500 2532 469495
1504 2532 469509
.PEN_UP
.PEN_DOWN
1658 2725 469817
1658 2733 469831
1662 2741 469845
1658 2749 469859
1654 2753 469873
1650 2757 469887
1642 2761 469901
1638 2761 469915
1630 2757 469929
1619 2749 469943
1611 2741 469957
1603 2725 469971
1595 2709 469985
1587 2686 469999
1583 2658 470013
1583 2634 470027
1583 2607 470041
1583 2583 470055
1591 2563 470069
1599 2547 470083
1611 2540 470097
1623 2532 470111
1634 2536 470125
1642 2543 470139
1650 2559 470153
1658 2583 470167
1662 2607 470181
1662 2634 470195
1666 2662 470209
1662 2690 470223
1658 2709 470237
1654 2733 470251
1650 2749 470265
1646 2761 470279
1638 2769 470293
1638 2773 470307
1634 2773 470321
1634 2765 470335
1638 2757 470349
1638 2745 470363
1642 2733 470377
1654 2717 470391
1662 2701 470405
1674 2690 470419
1686 2678 470433
1698 2670 470447
1718 2666 470461
1729 2666 470475
1745 2666 470489
1765 2678 470503
1781 2698 470517
1797 2721 470531
1813 2749 470545
1832 2784 470559
1844 2824 470573
1860 2863 470587
1868 2907 470601
1880 2942 470615
1884 2978 470629
1888 3006 470643
1892 3025 470657
1892 3033 470671
1884 3029 470685
1880 3014 470699
1876 2990 470713
1868 2950 470727
1864 2907 470741
1856 2863 470755
1852 2812 470769
1844 2765 470783
1840 2717 470797
1840 2678 470811
1836 2638 470825
1836 2611 470839
1836 2591 470853
1836 2583 470867
1832 2587 470881
1828 2599 470895
1824 2615 470909
1817 2642 470923
1809 2666 470937
1801 2694 470951
1793 2721 470965
1781 2745 470979
1769 2769 470993
1761 2788 471007
1749 2804 471021
1741 2816 471035
1737 2824 471049
1733 2820 471063
1733 2820 471077
1737 2808 471091
1745 2804 471105
1757 2792 471119
1769 2784 471133
1789 2777 471147
1805 2765 471161
1824 2757 471175
1844 2753 471189
1860 2749 471203
1876 2749 471217
1888 2749 471231
1900 2745 471245
.PEN_UP
.PEN_DOWN
1955 2709 471497
1947 2701 471511
1947 2694 471525
1943 2686 471539
1943 2682 471553
1943 2678 471567
1947 2678 471581
1951 2674 471595
1955 2674 471609
1963 2678 471623
1975 2686 471637
1987 2698 471651
1995 2709 471665
2007 2725 471679
2018 2741 471693
2026 2757 471707
2034 2773 471721
2038 2792 471735
2038 2808 471749
2038 2824 471763
2034 2836 471777
2026 2844 471791
2014 2844 471805
1999 2836 471819
1983 2824 471833
1971 2804 471847
1955 2781 471861
1947 2757 471875
1939 2733 471889
1939 2705 471903
1939 2678 471917
1943 2650 471931
1955 2630 471945
1971 2615 471959
1991 2607 471973
2010 2607 471987
2038 2615 472001
2062 2634 472015
2090 2658 472029
2117 2690 472043
2141 2729 472057
2165 2773 472071
2185 2820 472085
2201 2871 472099
2212 2915 472113
2208 3041 472127
2197 3049 472141
2185 3045 472155
2169 3029 472169
2149 3002 472183
2133 2962 472197
2117 2915 472211
2102 2867 472225
2094 2812 472239
2086 2765 472253
2086 2713 472267
2094 2666 472281
2106 2630 472295
2121 2595 472309
2137 2575 472323
2153 2563 472337
2169 2559 472351
2185 2563 472365
2197 2575 472379
.PEN_UP
