.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1195
.WRITER_ID ht

.PEN_DOWN
1254 3306 2254122
1258 3302 2254136
1258 3294 2254150
1262 3282 2254164
1262 3266 2254178
1266 3243 2254192
1266 3215 2254206
1270 3180 2254220
1270 3140 2254234
1270 3101 2254248
1270 3057 2254262
1270 3010 2254276
1266 2966 2254290
1266 2927 2254304
1266 2891 2254318
1262 2860 2254332
1262 2840 2254346
1258 2824 2254360
1254 2820 2254374
1250 2824 2254388
1246 2840 2254402
1235 2863 2254416
1227 2899 2254430
1215 2939 2254444
1203 2986 2254458
1187 3033 2254472
1171 3081 2254486
1151 3132 2254500
1132 3176 2254514
1116 3215 2254528
1100 3255 2254542
1084 3286 2254556
1072 3310 2254570
1064 3322 2254584
1056 3330 2254598
1053 3334 2254612
1060 3330 2254626
1068 3330 2254640
1088 3326 2254654
1112 3326 2254668
1144 3330 2254682
1175 3334 2254696
1215 3342 2254710
1250 3345 2254724
1286 3353 2254738
1318 3357 2254752
1349 3365 2254766
1373 3373 2254780
1397 3381 2254794
1413 3381 2254808
.PEN_UP
.PEN_DOWN
1349 2970 2255102
1345 2954 2255116
1341 2946 2255130
1345 2939 2255144
1341 2931 2255158
1345 2931 2255172
1349 2931 2255186
1357 2939 2255200
1369 2950 2255214
1381 2966 2255228
1393 2986 2255242
1405 3014 2255256
1421 3049 2255270
1436 3085 2255284
1456 3124 2255298
1468 3164 2255312
1484 3199 2255326
1492 3235 2255340
1500 3266 2255354
1504 3294 2255368
1500 3314 2255382
1496 3326 2255396
1488 3330 2255410
1480 3322 2255424
1468 3306 2255438
1456 3278 2255452
1440 3247 2255466
1429 3207 2255480
1421 3164 2255494
1413 3124 2255508
1409 3081 2255522
1409 3045 2255536
1413 3010 2255550
1417 2982 2255564
1429 2962 2255578
1436 2954 2255592
1448 2950 2255606
1460 2950 2255620
1472 2962 2255634
1484 2970 2255648
1496 2986 2255662
1504 2998 2255676
1512 3010 2255690
1516 3018 2255704
1520 3022 2255718
1524 3022 2255732
1524 3014 2255746
1528 3002 2255760
1528 2986 2255774
1528 2966 2255788
1528 2946 2255802
1555 2891 2255816
1563 2887 2255830
1579 2887 2255844
1591 2895 2255858
1611 2907 2255872
1627 2927 2255886
1642 2950 2255900
1658 2974 2255914
1670 2998 2255928
1678 3022 2255942
1682 3045 2255956
1686 3065 2255970
1686 3081 2255984
1682 3093 2255998
1678 3097 2256012
1670 3093 2256026
1662 3081 2256040
1654 3069 2256054
1646 3049 2256068
1638 3029 2256082
1630 3006 2256096
1630 2978 2256110
1630 2954 2256124
1634 2931 2256138
1642 2911 2256152
1650 2895 2256166
1658 2887 2256180
1666 2883 2256194
1678 2887 2256208
1690 2895 2256222
1702 2907 2256236
1714 2923 2256250
1725 2942 2256264
1737 2966 2256278
1749 2986 2256292
1753 3010 2256306
1765 3025 2256320
1769 3041 2256334
1777 3049 2256348
1781 3053 2256362
1785 3049 2256376
1789 3041 2256390
1789 3029 2256404
1789 3014 2256418
1789 2994 2256432
1789 2974 2256446
1789 2950 2256460
1793 2935 2256474
1793 2919 2256488
1793 2903 2256502
1793 2891 2256516
1797 2887 2256530
1797 2887 2256544
1801 2895 2256558
1805 2907 2256572
1813 2923 2256586
1817 2939 2256600
1824 2962 2256614
1828 2982 2256628
1836 2998 2256642
1844 3018 2256656
1852 3033 2256670
1856 3045 2256684
1864 3053 2256698
1868 3057 2256712
1876 3049 2256726
1876 3037 2256740
1880 3025 2256754
1880 3014 2256768
1876 2990 2256782
1876 2974 2256796
1876 2958 2256810
1876 2939 2256824
1876 2927 2256838
1876 2915 2256852
1876 2911 2256866
1876 2911 2256880
1880 2919 2256894
1888 2927 2256908
1896 2946 2256922
1904 2962 2256936
1915 2986 2256950
1927 3006 2256964
1939 3025 2256978
1951 3045 2256992
1963 3061 2257006
1975 3069 2257020
1983 3073 2257034
1995 3073 2257048
1999 3061 2257062
2003 3049 2257076
2007 3033 2257090
2007 3010 2257104
2003 2986 2257118
2003 2962 2257132
2003 2942 2257146
2003 2923 2257160
2007 2903 2257174
2010 2891 2257188
2014 2887 2257202
2018 2887 2257216
2022 2891 2257230
2030 2895 2257244
.PEN_UP
.PEN_DOWN
2161 2982 2257454
2165 2978 2257468
2169 2974 2257482
2173 2974 2257496
2173 2974 2257510
2177 2978 2257524
2181 2986 2257538
2185 2994 2257552
2185 3006 2257566
2185 3018 2257580
2185 3033 2257594
2181 3049 2257608
2177 3065 2257622
2173 3077 2257636
2165 3089 2257650
2157 3097 2257664
2149 3104 2257678
2137 3104 2257692
2125 3101 2257706
2113 3089 2257720
2102 3073 2257734
2094 3057 2257748
2086 3033 2257762
2078 3006 2257776
2070 2982 2257790
2070 2962 2257804
2066 2942 2257818
2070 2931 2257832
2074 2919 2257846
2082 2915 2257860
2094 2919 2257874
2106 2927 2257888
2117 2942 2257902
2125 2958 2257916
2137 2982 2257930
2149 3002 2257944
2157 3025 2257958
2169 3041 2257972
2173 3053 2257986
2177 3057 2258000
2177 3061 2258014
2177 3057 2258028
2177 3041 2258042
2173 3025 2258056
2169 3006 2258070
2173 2982 2258084
2173 2962 2258098
2177 2942 2258112
