.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1362
.WRITER_ID ht

.PEN_DOWN
589 2970 592201
593 2958 592215
597 2942 592229
597 2919 592243
597 2887 592257
601 2856 592271
605 2816 592285
609 2773 592299
613 2725 592313
617 2674 592327
621 2622 592341
625 2575 592355
625 2532 592369
629 2492 592383
625 2460 592397
625 2437 592411
625 2421 592425
621 2417 592439
617 2421 592453
609 2437 592467
601 2464 592481
597 2496 592495
593 2540 592509
589 2583 592523
585 2630 592537
581 2678 592551
585 2729 592565
589 2784 592579
593 2836 592593
605 2883 592607
617 2927 592621
633 2962 592635
645 2994 592649
661 3018 592663
672 3033 592677
684 3045 592691
692 3049 592705
700 3045 592719
704 3037 592733
704 3018 592747
700 2998 592761
692 2974 592775
688 2946 592789
680 2919 592803
669 2895 592817
665 2867 592831
661 2844 592845
657 2820 592859
661 2800 592873
665 2781 592887
676 2765 592901
692 2753 592915
708 2741 592929
724 2729 592943
740 2713 592957
756 2701 592971
771 2682 592985
783 2666 592999
791 2642 593013
791 2615 593027
791 2587 593041
783 2559 593055
767 2532 593069
752 2508 593083
732 2488 593097
716 2468 593111
700 2460 593125
684 2453 593139
669 2453 593153
661 2457 593167
653 2464 593181
653 2480 593195
653 2492 593209
657 2512 593223
665 2524 593237
.PEN_UP
.PEN_DOWN
882 2646 593503
882 2642 593517
882 2634 593531
882 2630 593545
878 2622 593559
874 2615 593573
878 2607 593587
882 2607 593601
890 2611 593615
894 2619 593629
902 2630 593643
910 2646 593657
922 2662 593671
930 2682 593685
938 2698 593699
938 2713 593713
942 2729 593727
942 2741 593741
938 2749 593755
930 2749 593769
922 2745 593783
914 2737 593797
902 2717 593811
894 2694 593825
886 2666 593839
878 2634 593853
878 2603 593867
882 2571 593881
886 2543 593895
898 2524 593909
910 2512 593923
926 2500 593937
942 2500 593951
957 2504 593965
969 2516 593979
985 2536 593993
997 2563 594007
1009 2595 594021
1021 2626 594035
1029 2654 594049
1037 2686 594063
1037 2713 594077
1041 2737 594091
1041 2757 594105
1041 2773 594119
1037 2784 594133
1037 2792 594147
1037 2800 594161
1037 2800 594175
1037 2796 594189
1033 2792 594203
1037 2784 594217
1037 2777 594231
1041 2765 594245
1045 2757 594259
1053 2745 594273
1056 2733 594287
1064 2721 594301
1076 2705 594315
1084 2690 594329
1092 2670 594343
1096 2650 594357
1100 2634 594371
1104 2611 594385
1108 2591 594399
1108 2571 594413
1100 2551 594427
1092 2536 594441
1080 2524 594455
1072 2516 594469
1060 2512 594483
1053 2508 594497
1045 2508 594511
1037 2512 594525
1037 2516 594539
1033 2532 594553
1037 2543 594567
1041 2555 594581
.PEN_UP
.PEN_DOWN
1183 2646 594903
1179 2654 594917
1175 2662 594931
1175 2666 594945
1171 2662 594959
1171 2662 594973
1167 2650 594987
1167 2630 595001
1167 2607 595015
1167 2575 595029
1167 2540 595043
1167 2504 595057
1171 2464 595071
1171 2425 595085
1171 2389 595099
1171 2354 595113
1167 2326 595127
1167 2298 595141
1167 2283 595155
1163 2275 595169
1163 2283 595183
1159 2298 595197
1155 2326 595211
1155 2358 595225
1159 2397 595239
1159 2441 595253
1159 2488 595267
1163 2532 595281
1167 2579 595295
1175 2622 595309
1179 2666 595323
1191 2701 595337
1203 2725 595351
1215 2745 595365
1227 2757 595379
1235 2757 595393
1243 2753 595407
1250 2741 595421
1254 2721 595435
1254 2701 595449
1254 2678 595463
1246 2654 595477
1243 2626 595491
1235 2607 595505
1223 2595 595519
1207 2579 595533
1199 2571 595547
1191 2567 595561
1183 2567 595575
1179 2567 595589
1179 2575 595603
1183 2583 595617
1187 2595 595631
.PEN_UP
.PEN_DOWN
1357 2777 595799
1361 2781 595813
1361 2781 595827
1357 2773 595841
1353 2765 595855
1349 2753 595869
1349 2733 595883
1345 2709 595897
1341 2682 595911
1338 2658 595925
1338 2634 595939
1338 2611 595953
1341 2591 595967
1338 2571 595981
1338 2559 595995
1341 2555 596009
1341 2551 596023
1341 2555 596037
1338 2571 596051
1334 2591 596065
1334 2619 596079
1330 2646 596093
1330 2678 596107
1326 2705 596121
1322 2729 596135
1322 2753 596149
1322 2765 596163
1322 2777 596177
1322 2784 596191
1326 2784 596205
1326 2784 596219
1334 2773 596233
1338 2761 596247
1345 2749 596261
1353 2733 596275
1361 2725 596289
1377 2713 596303
1389 2705 596317
1405 2701 596331
1421 2701 596345
1436 2705 596359
1448 2713 596373
1464 2725 596387
1476 2737 596401
1484 2749 596415
1492 2761 596429
1492 2773 596443
1492 2781 596457
1484 2784 596471
1480 2784 596485
1472 2777 596499
1464 2761 596513
1456 2741 596527
1448 2721 596541
1444 2694 596555
1444 2670 596569
1448 2642 596583
1456 2619 596597
1468 2595 596611
1480 2579 596625
1500 2563 596639
1512 2555 596653
1528 2551 596667
1539 2555 596681
1551 2559 596695
1555 2571 596709
.PEN_UP
.PEN_DOWN
1599 2733 597003
1599 2741 597017
1603 2745 597031
1599 2753 597045
1603 2765 597059
1599 2773 597073
1599 2777 597087
1599 2781 597101
1599 2781 597115
1595 2773 597129
1591 2765 597143
1587 2749 597157
1583 2733 597171
1579 2709 597185
1579 2686 597199
1579 2662 597213
1579 2638 597227
