.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1915
.WRITER_ID ht

.PEN_DOWN
1611 2887 556994
1611 2863 557008
1611 2832 557022
1615 2796 557036
1611 2753 557050
1611 2709 557064
1611 2658 557078
1611 2611 557092
1611 2559 557106
1611 2512 557120
1611 2468 557134
1611 2433 557148
1607 2397 557162
1607 2374 557176
1603 2362 557190
1599 2362 557204
1595 2374 557218
1587 2393 557232
1579 2429 557246
1571 2464 557260
1563 2512 557274
1551 2563 557288
1539 2619 557302
1528 2674 557316
1516 2729 557330
1500 2784 557344
1484 2832 557358
1468 2871 557372
1452 2903 557386
1440 2927 557400
1425 2942 557414
1413 2950 557428
1405 2950 557442
1397 2946 557456
1393 2939 557470
1393 2931 557484
1397 2919 557498
1409 2907 557512
1429 2899 557526
1452 2895 557540
1480 2891 557554
1516 2891 557568
1555 2895 557582
1591 2899 557596
1630 2903 557610
1670 2911 557624
1710 2919 557638
1741 2927 557652
1773 2935 557666
1801 2946 557680
1820 2950 557694
.PEN_UP
.PEN_DOWN
1718 2484 558128
1718 2480 558142
1714 2476 558156
1714 2472 558170
1714 2472 558184
1718 2468 558198
1722 2472 558212
1733 2480 558226
1745 2488 558240
1761 2508 558254
1777 2528 558268
1797 2555 558282
1820 2591 558296
1840 2626 558310
1864 2666 558324
1884 2705 558338
1904 2745 558352
1919 2781 558366
1931 2816 558380
1935 2848 558394
1939 2867 558408
1931 2879 558422
1923 2883 558436
1908 2875 558450
1888 2856 558464
1868 2832 558478
1848 2800 558492
1828 2765 558506
1813 2729 558520
1801 2690 558534
1789 2654 558548
1789 2619 558562
1785 2587 558576
1793 2567 558590
1805 2551 558604
1820 2543 558618
1836 2536 558632
1852 2536 558646
1868 2536 558660
1884 2536 558674
1896 2540 558688
1904 2536 558702
1908 2536 558716
1912 2528 558730
1915 2520 558744
1915 2504 558758
1915 2488 558772
1915 2472 558786
1915 2460 558800
1919 2445 558814
1923 2433 558828
1927 2425 558842
1939 2417 558856
1951 2417 558870
1963 2425 558884
1979 2437 558898
1995 2453 558912
2010 2472 558926
2026 2496 558940
2042 2524 558954
2058 2551 558968
2070 2583 558982
2078 2607 558996
2082 2634 559010
2086 2654 559024
2082 2670 559038
2082 2678 559052
2074 2682 559066
2066 2678 559080
2058 2670 559094
2050 2654 559108
2042 2630 559122
2034 2607 559136
2030 2575 559150
2026 2547 559164
2026 2516 559178
2026 2488 559192
2030 2464 559206
2038 2449 559220
2046 2433 559234
2054 2421 559248
2066 2417 559262
2078 2425 559276
2090 2437 559290
2102 2453 559304
2117 2472 559318
2129 2496 559332
2141 2516 559346
2153 2540 559360
2161 2563 559374
2173 2583 559388
2181 2603 559402
2189 2615 559416
2197 2619 559430
2201 2619 559444
2204 2615 559458
2208 2603 559472
2204 2583 559486
2201 2563 559500
2201 2543 559514
2197 2520 559528
2197 2496 559542
2193 2472 559556
2193 2449 559570
2189 2433 559584
2189 2421 559598
2189 2413 559612
2193 2413 559626
2197 2425 559640
2204 2441 559654
2212 2457 559668
2224 2476 559682
2232 2500 559696
2248 2528 559710
2260 2551 559724
2268 2575 559738
2284 2595 559752
2292 2607 559766
2299 2615 559780
2307 2615 559794
2311 2611 559808
2315 2595 559822
2315 2579 559836
2315 2559 559850
2315 2536 559864
2311 2512 559878
2307 2492 559892
2307 2468 559906
2307 2453 559920
2303 2441 559934
2303 2433 559948
2335 2468 559962
2347 2488 559976
2363 2512 559990
2375 2536 560004
2387 2559 560018
2398 2587 560032
2414 2607 560046
2426 2626 560060
2434 2638 560074
2442 2642 560088
2442 2638 560102
2446 2626 560116
2442 2615 560130
2442 2591 560144
2438 2567 560158
2434 2540 560172
2430 2508 560186
2430 2480 560200
2426 2453 560214
2430 2429 560228
2434 2413 560242
2438 2401 560256
2450 2397 560270
2458 2401 560284
2470 2409 560298
.PEN_UP
.PEN_DOWN
2612 2543 560648
2620 2543 560662
2628 2547 560676
2632 2555 560690
2640 2559 560704
2644 2567 560718
2648 2579 560732
2648 2591 560746
2648 2603 560760
2644 2615 560774
2644 2626 560788
2640 2638 560802
2632 2650 560816
2620 2654 560830
2608 2658 560844
2592 2650 560858
2577 2642 560872
2561 2626 560886
2549 2607 560900
2533 2583 560914
2521 2555 560928
2509 2528 560942
2501 2504 560956
2497 2476 560970
2501 2453 560984
2505 2437 560998
2513 2425 561012
2525 2425 561026
2541 2429 561040
2557 2437 561054
2573 2453 561068
2588 2476 561082
2604 2496 561096
2616 2520 561110
2628 2543 561124
2636 2563 561138
2640 2579 561152
2640 2587 561166
2640 2587 561180
2640 2583 561194
2636 2567 561208
2628 2551 561222
2628 2528 561236
2624 2508 561250
2628 2488 561264
2628 2464 561278
2640 2441 561292
2648 2425 561306
2660 2413 561320
2672 2405 561334
2687 2405 561348
2699 2409 561362
.PEN_UP
